#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
1,2/3/2020,688322,1871,1464,922,2,0,558,7,24,0.0,7,558
2,3/3/2020,687661,2122,1685,1111,2,0,661,8,32,0.0,15,1219
3,4/3/2020,686891,2402,1933,1352,3,0,770,7,36,0.0,22,1989
4,5/3/2020,686017,2752,2168,1641,3,0,874,8,44,0.0,30,2863
5,6/3/2020,685055,3118,2502,1903,3,0,962,5,47,0.0,35,3825
6,7/3/2020,683999,3506,2842,2230,4,0,1056,12,54,0.0,47,4881
7,8/3/2020,682793,3872,3297,2613,6,0,1206,12,61,0.0,59,6087
8,9/3/2020,681445,4389,3682,3056,9,0,1348,13,67,0.0,72,7435
9,10/3/2020,679919,4935,4140,3577,10,0,1527,24,86,0.0,96,8962
10,11/3/2020,678225,5523,4697,4124,12,0,1695,21,102,0.0,117,10657
11,12/3/2020,676313,6193,5246,4814,15,0,1912,23,117,0.0,140,12569
12,13/3/2020,674825,6291,5888,5555,22,0,1489,24,123,0.0,164,14058
13,14/3/2020,673185,6481,6495,6395,25,0,1640,38,154,0.0,202,15698
14,15/3/2020,671444,6649,7136,7325,27,0,1741,29,173,0.0,231,17439
15,16/3/2020,669573,6898,7693,8389,28,0,1871,33,194,0.0,264,19310
16,17/3/2020,668161,6581,8214,9593,32,0,1413,46,220,0.0,310,20723
17,18/3/2020,666493,6632,8580,10839,37,0,1668,49,252,0.0,359,22391
18,19/3/2020,664870,6579,8878,12216,38,0,1623,46,282,0.0,405,24014
19,20/3/2020,663090,6640,9143,13662,46,0,1780,60,311,0.0,465,25794
20,21/3/2020,661736,6425,9207,15158,55,0,1354,65,344,0.0,530,27148
21,22/3/2020,660436,6038,9363,16686,58,0,1300,70,390,0.0,600,28448
22,23/3/2020,659161,5790,9300,18266,64,0,1275,81,444,0.0,681,29723
23,24/3/2020,658464,4999,9127,19914,77,0,697,62,462,0.0,743,30420
24,25/3/2020,657766,4260,8943,21517,95,0,698,73,490,0.0,816,31118
25,26/3/2020,657107,3681,8607,23081,105,0,659,82,515,0.0,898,31777
26,27/3/2020,656519,3164,8159,24621,118,0,588,91,551,0.0,989,32365
27,28/3/2020,655926,2831,7603,26081,140,0,593,93,584,0.0,1082,32958
28,29/3/2020,655357,2613,6954,27504,153,0,569,86,615,0.0,1168,33527
29,30/3/2020,654848,2380,6302,28879,172,0,510,92,652,0.0,1260,34037
30,31/3/2020,654362,2229,5690,30111,189,0,486,103,680,0.0,1363,34523
31,1/4/2020,653959,2017,5240,31159,206,0,403,68,684,0.0,1431,34926
32,2/4/2020,653605,1833,4732,32178,233,0,354,75,666,0.0,1506,35280
33,3/4/2020,653267,1682,4299,33074,259,0,338,74,649,0.0,1580,35618
34,4/4/2020,652926,1581,3911,33877,286,0,341,76,628,0.0,1656,35959
35,5/4/2020,652644,1423,3596,34600,318,0,282,60,600,0.0,1716,36241
36,6/4/2020,652391,1274,3349,35227,340,0,253,54,581,0.0,1770,36494
37,7/4/2020,652146,1181,3085,35800,369,0,247,50,547,0.0,1820,36741
38,8/4/2020,651927,1076,2823,36359,396,0,219,46,519,0.0,1866,36960
39,9/4/2020,651700,1018,2582,36859,422,0,227,44,489,0.0,1910,37187
40,10/4/2020,651503,953,2380,37296,449,0,197,40,459,0.0,1950,37384
41,11/4/2020,651298,898,2212,37709,464,0,205,36,433,0.0,1986,37589
42,12/4/2020,651124,832,2021,38121,483,0,174,36,395,0.0,2022,37763
43,13/4/2020,650995,741,1873,38476,496,0,129,31,362,0.0,2053,37892
44,14/4/2020,650830,701,1729,38810,511,0,166,17,319,0.0,2070,38058
45,15/4/2020,650666,689,1590,39111,525,0,164,31,301,0.0,2101,38222
46,16/4/2020,650539,637,1469,39398,538,0,128,20,270,0.0,2121,38350
47,17/4/2020,650435,583,1328,39677,558,0,105,22,230,0.0,2143,38455
48,18/4/2020,650344,523,1214,39934,566,0,91,16,212,0.0,2159,38546
