#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
1,2/3/2020,688674,1677,1260,882,1,0,474,7,20,0.0,7,474
2,3/3/2020,688152,1820,1484,1037,1,0,522,6,24,0.0,13,996
3,4/3/2020,687511,2051,1673,1258,1,0,641,3,25,0.0,16,1637
4,5/3/2020,686785,2317,1908,1482,2,0,726,4,27,0.0,20,2363
5,6/3/2020,685913,2664,2166,1749,2,0,874,9,34,0.0,29,3237
6,7/3/2020,684962,3031,2443,2056,2,0,951,8,41,0.0,37,4188
7,8/3/2020,683957,3329,2809,2395,4,0,1007,7,44,0.0,44,5195
8,9/3/2020,682760,3760,3190,2780,4,0,1197,13,53,0.0,57,6392
9,10/3/2020,681367,4338,3554,3229,6,0,1393,16,65,0.0,73,7785
10,11/3/2020,679939,4811,4038,3698,8,0,1428,12,70,0.0,85,9213
11,12/3/2020,678252,5460,4522,4252,8,0,1687,16,85,0.0,101,10900
12,13/3/2020,677027,5480,5092,4883,12,0,1225,29,107,0.0,130,12125
13,14/3/2020,675658,5565,5631,5623,17,0,1370,15,112,0.0,145,13495
14,15/3/2020,674144,5744,6158,6430,18,0,1514,25,130,0.0,170,15009
15,16/3/2020,672541,5976,6614,7343,20,0,1603,30,145,0.0,200,16612
16,17/3/2020,671262,5821,6987,8398,26,0,1280,33,164,0.0,233,17892
17,18/3/2020,669935,5677,7348,9500,34,0,1328,49,194,0.0,282,19220
18,19/3/2020,668543,5651,7630,10633,37,0,1393,38,217,0.0,320,20613
19,20/3/2020,667096,5633,7842,11879,44,0,1447,58,254,0.0,378,22060
20,21/3/2020,665977,5362,7907,13199,49,0,1119,44,280,0.0,422,23179
21,22/3/2020,664880,5053,7935,14569,57,0,1097,73,325,0.0,495,24276
22,23/3/2020,663828,4800,7853,15950,63,0,1052,61,351,0.0,556,25328
23,24/3/2020,663221,4134,7808,17264,67,0,607,67,396,0.0,623,25935
24,25/3/2020,662633,3583,7562,18635,81,0,588,69,423,0.0,692,26523
25,26/3/2020,662065,3017,7335,19985,92,0,568,58,445,0.0,750,27091
26,27/3/2020,661542,2644,6919,21285,104,0,523,70,470,0.0,820,27614
