#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
1,2/3/2020,688998,1611,1201,881,3,0,464,8,27,0.0,8,464
2,3/3/2020,688475,1793,1364,1057,5,0,523,4,28,0.0,12,987
3,4/3/2020,687870,1976,1596,1247,5,0,605,7,32,0.0,19,1592
4,5/3/2020,687199,2237,1793,1459,6,0,671,2,31,0.0,21,2263
5,6/3/2020,686481,2462,2026,1719,6,0,718,6,34,0.0,27,2981
6,7/3/2020,685688,2703,2307,1990,6,0,793,7,40,0.0,34,3774
7,8/3/2020,684740,3029,2605,2311,9,0,948,11,45,0.0,45,4722
8,9/3/2020,683585,3527,2883,2689,10,0,1156,16,57,0.0,61,5878
9,10/3/2020,682419,3900,3241,3123,11,0,1166,11,65,0.0,72,7044
10,11/3/2020,681087,4366,3667,3561,13,0,1332,16,76,0.0,88,8376
11,12/3/2020,679632,4885,4027,4134,16,0,1455,20,90,0.0,108,9831
12,13/3/2020,678524,4896,4506,4750,18,0,1108,14,100,0.0,122,10939
13,14/3/2020,677293,4926,5086,5368,21,0,1231,13,104,0.0,135,12170
14,15/3/2020,675968,5049,5573,6079,25,0,1325,15,110,0.0,150,13495
15,16/3/2020,674479,5296,5980,6911,28,0,1489,25,124,0.0,175,14984
16,17/3/2020,673273,5202,6363,7825,31,0,1207,24,138,0.0,199,16191
17,18/3/2020,671978,5219,6619,8844,34,0,1295,36,165,0.0,235,17486
18,19/3/2020,670626,5267,6853,9910,38,0,1352,47,199,0.0,282,18838
19,20/3/2020,669235,5300,7056,11060,43,0,1391,44,222,0.0,326,20229
20,21/3/2020,668166,5092,7194,12192,50,0,1069,53,261,0.0,379,21298
21,22/3/2020,667113,4863,7305,13358,55,0,1053,42,286,0.0,421,22351
22,23/3/2020,666050,4719,7266,14595,64,0,1063,58,323,0.0,479,23414
23,24/3/2020,665503,4050,7263,15808,70,0,547,54,347,0.0,533,23961
24,25/3/2020,664966,3457,7148,17045,78,0,537,72,394,0.0,605,24498
25,26/3/2020,664457,2893,6968,18288,88,0,509,57,412,0.0,662,25007
26,27/3/2020,663951,2528,6606,19515,94,0,506,66,441,0.0,728,25513
27,28/3/2020,663473,2280,6053,20783,105,0,478,64,455,0.0,792,25991
28,29/3/2020,663020,2091,5546,21922,115,0,453,64,472,0.0,856,26444
29,30/3/2020,662620,1949,4990,23010,125,0,401,71,499,0.0,927,26845
