#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
1,2/3/2020,688256,1700,1370,946,0,0,453,6,21,0.0,6,453
2,3/3/2020,687691,1897,1566,1118,0,0,565,5,26,0.0,11,1018
3,4/3/2020,687029,2136,1774,1332,1,0,662,5,29,0.0,16,1680
4,5/3/2020,686285,2398,2003,1585,1,0,744,7,35,0.0,23,2424
5,6/3/2020,685460,2652,2275,1883,2,0,825,9,42,0.0,32,3249
6,7/3/2020,684484,3025,2550,2210,3,0,976,7,45,0.0,39,4225
7,8/3/2020,683395,3391,2922,2561,3,0,1091,8,49,0.0,47,5316
8,9/3/2020,682245,3820,3238,2964,5,0,1150,6,51,0.0,53,6466
9,10/3/2020,680969,4284,3587,3425,7,0,1276,11,59,0.0,64,7742
10,11/3/2020,679621,4680,4042,3922,7,0,1348,19,75,0.0,83,9090
11,12/3/2020,678020,5200,4566,4476,10,0,1602,26,94,0.0,109,10692
12,13/3/2020,676839,5215,5066,5139,13,0,1182,30,118,0.0,139,11874
13,14/3/2020,675549,5268,5609,5831,15,0,1290,26,134,0.0,165,13164
14,15/3/2020,674123,5397,6112,6623,17,0,1426,31,155,0.0,196,14590
15,16/3/2020,672551,5639,6546,7515,21,0,1572,38,181,0.0,234,16162
16,17/3/2020,671205,5609,6940,8492,26,0,1346,26,194,0.0,260,17508
17,18/3/2020,669861,5600,7206,9576,29,0,1344,41,223,0.0,301,18852
18,19/3/2020,668556,5527,7405,10752,32,0,1305,36,243,0.0,337,20157
19,20/3/2020,667100,5565,7626,11940,41,0,1456,58,276,0.0,395,21613
20,21/3/2020,666061,5256,7775,13132,48,0,1039,58,304,0.0,453,22652
21,22/3/2020,664946,5035,7842,14392,57,0,1115,60,336,0.0,513,23767
22,23/3/2020,663885,4754,7838,15729,66,0,1061,62,366,0.0,575,24828
23,24/3/2020,663321,4051,7764,17059,77,0,564,80,413,0.0,655,25392
24,25/3/2020,662749,3472,7567,18402,82,0,572,81,461,0.0,736,25964
25,26/3/2020,662226,2983,7225,19747,91,0,524,70,496,0.0,806,26488
26,27/3/2020,661678,2661,6716,21109,108,0,548,60,508,0.0,866,27036
27,28/3/2020,661174,2378,6215,22384,121,0,505,60,512,0.0,926,27541
28,29/3/2020,660733,2137,5750,23514,138,0,441,67,516,0.0,993,27982
29,30/3/2020,660281,2007,5248,24588,148,0,452,65,542,0.0,1058,28434
30,31/3/2020,659857,1903,4713,25633,166,0,424,86,565,0.0,1144,28858
31,1/4/2020,659516,1764,4242,26565,185,0,341,66,565,0.0,1210,29199
32,2/4/2020,659222,1573,3943,27338,196,0,294,67,561,0.0,1277,29493
33,3/4/2020,658951,1407,3642,28061,211,0,272,72,573,0.0,1349,29765
34,4/4/2020,658681,1265,3406,28689,231,0,270,55,545,0.0,1404,30035
35,5/4/2020,658435,1172,3101,29316,248,0,246,52,540,0.0,1456,30281
36,6/4/2020,658158,1137,2843,29864,270,0,277,54,527,0.0,1510,30558
37,7/4/2020,657921,1087,2597,30371,296,0,237,36,485,0.0,1546,30795
38,8/4/2020,657723,1002,2372,30862,313,0,199,45,459,0.0,1591,30994
39,9/4/2020,657535,932,2168,31305,332,0,188,43,431,0.0,1634,31182
40,10/4/2020,657356,858,2004,31702,352,0,179,26,389,0.0,1660,31361
41,11/4/2020,657202,772,1894,32034,370,0,154,29,362,0.0,1689,31515
42,12/4/2020,657049,725,1758,32351,389,0,153,28,337,0.0,1717,31668
43,13/4/2020,656907,658,1660,32646,401,0,142,25,319,0.0,1742,31810
44,14/4/2020,656768,606,1543,32935,420,0,139,17,290,0.0,1759,31949
45,15/4/2020,656639,557,1426,33216,434,0,130,22,259,0.0,1781,32079
46,16/4/2020,656510,544,1303,33474,441,0,129,16,234,0.0,1797,32208
47,17/4/2020,656422,500,1187,33712,451,0,88,15,206,0.0,1812,32296
48,18/4/2020,656335,452,1101,33920,464,0,87,16,187,0.0,1828,32383
49,19/4/2020,656243,413,993,34148,475,0,92,10,162,0.0,1838,32475
50,20/4/2020,656148,392,943,34310,479,0,95,18,161,0.0,1856,32570
51,21/4/2020,656065,371,864,34487,485,0,83,13,143,0.0,1869,32653
52,22/4/2020,655988,361,799,34633,491,0,78,8,125,0.0,1877,32731
53,23/4/2020,655916,334,761,34763,498,0,73,7,117,0.0,1884,32804
54,24/4/2020,655869,288,725,34889,501,0,47,10,115,0.0,1894,32851
55,25/4/2020,655819,261,666,35016,510,0,50,12,101,0.0,1906,32901
56,26/4/2020,655769,234,631,35123,515,0,51,10,88,0.0,1916,32952
57,27/4/2020,655735,203,591,35223,520,0,34,5,79,0.0,1921,32986
58,28/4/2020,655691,185,550,35321,525,0,44,8,78,0.0,1929,33030
59,29/4/2020,655646,183,496,35417,530,0,45,10,75,0.0,1939,33075
60,30/4/2020,655599,176,457,35507,533,0,47,10,71,0.0,1949,33122
61,1/5/2020,655572,162,420,35580,538,0,27,6,66,0.0,1955,33149
62,2/5/2020,655536,151,393,35654,538,0,36,9,67,0.0,1964,33185
63,3/5/2020,655504,133,370,35722,543,0,32,8,68,0.0,1972,33217
64,4/5/2020,655477,129,338,35782,546,0,28,6,66,0.0,1978,33245
65,5/5/2020,655454,121,315,35832,550,0,23,6,60,0.0,1984,33268
66,6/5/2020,655433,105,291,35891,552,0,22,7,57,0.0,1991,33290
67,7/5/2020,655414,96,268,35942,552,0,19,6,51,0.0,1997,33309
68,8/5/2020,655386,103,243,35986,554,0,29,5,53,0.0,2002,33338
69,9/5/2020,655359,110,221,36027,555,0,27,3,51,0.0,2005,33365
70,10/5/2020,655333,108,207,36065,559,0,26,3,46,0.0,2008,33391
71,11/5/2020,655318,95,199,36100,560,0,15,2,39,0.0,2010,33406
72,12/5/2020,655293,87,199,36131,562,0,25,2,35,0.0,2012,33431
73,13/5/2020,655281,82,176,36167,566,0,12,6,34,0.0,2018,33443
74,14/5/2020,655273,73,163,36193,570,0,8,1,28,0.0,2019,33451
75,15/5/2020,655258,64,161,36218,571,0,15,2,28,0.0,2021,33466
76,16/5/2020,655242,60,149,36249,572,0,16,1,24,0.0,2022,33482
77,17/5/2020,655233,58,128,36278,575,0,9,0,18,0.0,2022,33491
78,18/5/2020,655226,47,122,36302,575,0,8,2,16,0.0,2024,33499
79,19/5/2020,655215,47,104,36330,576,0,11,2,15,0.0,2026,33510
80,20/5/2020,655207,41,94,36354,576,0,8,0,13,0.0,2026,33518
81,21/5/2020,655198,38,96,36364,576,0,9,1,13,0.0,2027,33527
82,22/5/2020,655185,38,91,36382,576,0,13,2,13,0.0,2029,33540
83,23/5/2020,655171,44,83,36398,576,0,14,0,11,0.0,2029,33554
84,24/5/2020,655166,45,71,36413,577,0,5,2,11,0.0,2031,33559
85,25/5/2020,655154,44,77,36420,577,0,12,1,11,0.0,2032,33571
86,26/5/2020,655144,42,81,36428,577,0,11,2,11,0.0,2034,33582
87,27/5/2020,655138,37,77,36443,577,0,6,0,10,0.0,2034,33588
88,28/5/2020,655131,38,74,36452,577,0,8,2,12,0.0,2036,33596
89,29/5/2020,655123,38,70,36463,578,0,8,2,11,0.0,2038,33604
90,30/5/2020,655118,36,62,36478,578,0,5,1,11,0.0,2039,33609
91,31/5/2020,655114,24,61,36495,578,0,4,2,11,0.0,2041,33613
92,1/6/2020,655100,30,57,36507,578,0,14,2,12,0.0,2043,33627
93,2/6/2020,655098,26,53,36517,578,0,3,0,12,0.0,2043,33630
94,3/6/2020,655093,24,48,36528,579,0,6,0,10,0.0,2043,33636
95,4/6/2020,655090,22,49,36531,580,0,4,0,8,0.0,2043,33640
96,5/6/2020,655082,26,44,36537,583,0,10,0,5,0.0,2043,33650
97,6/6/2020,655082,23,40,36544,583,0,2,1,4,0.0,2044,33652
98,7/6/2020,655075,24,40,36549,584,0,7,0,2,0.0,2044,33659
99,8/6/2020,655069,21,46,36552,584,0,7,1,3,0.0,2045,33666
100,9/6/2020,655056,30,41,36561,584,0,13,1,4,0.0,2046,33679
101,10/6/2020,655050,27,40,36571,584,0,6,0,3,0.0,2046,33685
102,11/6/2020,655043,28,42,36575,584,0,7,0,2,0.0,2046,33692
103,12/6/2020,655036,32,43,36577,584,0,9,1,3,0.0,2047,33701
104,13/6/2020,655027,31,48,36582,584,0,10,0,3,0.0,2047,33711
105,14/6/2020,655021,33,48,36586,584,0,9,1,4,0.0,2048,33720
106,15/6/2020,655013,37,45,36592,585,0,8,0,3,0.0,2048,33728
107,16/6/2020,655006,39,40,36602,585,0,7,0,3,0.0,2048,33735
108,17/6/2020,655004,32,44,36607,585,0,4,3,5,0.0,2051,33739
109,18/6/2020,654995,34,44,36614,585,0,11,0,4,0.0,2051,33750
110,19/6/2020,654993,31,43,36620,585,0,4,0,4,0.0,2051,33754
111,20/6/2020,654989,29,45,36624,585,0,7,1,5,0.0,2052,33761
112,21/6/2020,654980,36,41,36630,585,0,9,0,5,0.0,2052,33770
113,22/6/2020,654973,34,42,36638,585,0,9,0,5,0.0,2052,33779
114,23/6/2020,654964,40,38,36645,585,0,14,0,5,0.0,2052,33793
115,24/6/2020,654955,42,41,36648,586,0,12,0,3,0.0,2052,33805
116,25/6/2020,654946,47,44,36649,586,0,11,1,3,0.0,2053,33816
117,26/6/2020,654943,42,47,36654,586,0,6,0,3,0.0,2053,33822
118,27/6/2020,654938,39,52,36657,586,0,7,0,2,0.0,2053,33829
119,28/6/2020,654933,37,48,36668,586,0,7,0,2,0.0,2053,33836
120,29/6/2020,654923,41,47,36675,586,0,12,0,0,0.0,2053,33848
121,30/6/2020,654923,34,53,36676,586,0,4,0,0,0.0,2053,33852
122,1/7/2020,654910,39,52,36685,586,0,15,0,0,0.0,2053,33867
123,2/7/2020,654898,43,54,36691,586,0,16,0,0,0.0,2053,33883
124,3/7/2020,654889,46,53,36698,586,0,12,1,1,0.0,2054,33895
125,4/7/2020,654886,43,59,36698,586,0,10,0,1,0.0,2054,33905
126,5/7/2020,654877,44,60,36705,586,0,13,1,2,0.0,2055,33918
127,6/7/2020,654878,34,70,36704,586,0,5,1,3,0.0,2056,33923
128,7/7/2020,654871,38,74,36703,586,0,13,2,5,0.0,2058,33936
129,8/7/2020,654866,39,69,36712,586,0,9,0,5,0.0,2058,33945
130,9/7/2020,654863,43,74,36706,586,0,14,2,7,0.0,2060,33959
131,10/7/2020,654862,42,81,36701,586,0,12,1,8,0.0,2061,33971
132,11/7/2020,654854,46,77,36709,586,0,14,1,8,0.0,2062,33985
133,12/7/2020,654844,56,71,36714,587,0,16,0,7,0.0,2062,34001
134,13/7/2020,654840,65,65,36715,587,0,18,1,7,0.0,2063,34019
135,14/7/2020,654836,58,69,36722,587,0,10,0,7,0.0,2063,34029
136,15/7/2020,654828,53,83,36721,587,0,14,1,8,0.0,2064,34043
137,16/7/2020,654823,61,79,36722,587,0,18,1,9,0.0,2065,34061
138,17/7/2020,654812,66,76,36731,587,0,19,1,9,0.0,2066,34080
139,18/7/2020,654797,74,79,36735,587,0,22,1,10,0.0,2067,34102
140,19/7/2020,654790,79,82,36733,588,0,19,1,10,0.0,2068,34121
141,20/7/2020,654783,87,80,36734,588,0,23,0,7,0.0,2068,34144
142,21/7/2020,654767,91,88,36738,588,0,27,2,7,0.0,2070,34171
143,22/7/2020,654755,97,96,36736,588,0,24,0,7,0.0,2070,34195
144,23/7/2020,654744,103,104,36733,588,0,25,0,7,0.0,2070,34220
145,24/7/2020,654749,89,114,36731,589,0,13,2,7,0.0,2072,34233
146,25/7/2020,654735,77,127,36743,590,0,23,0,5,0.0,2072,34256
147,26/7/2020,654733,69,134,36745,591,0,15,0,4,0.0,2072,34271
148,27/7/2020,654726,85,130,36740,591,0,28,1,5,0.0,2073,34299
149,28/7/2020,654708,90,125,36758,591,0,25,0,4,0.0,2073,34324
150,29/7/2020,654685,107,121,36768,591,0,37,1,5,0.0,2074,34361
151,30/7/2020,654673,108,126,36774,591,0,26,2,6,0.0,2076,34387
152,31/7/2020,654674,106,136,36765,591,0,26,0,5,0.0,2076,34413
153,1/8/2020,654666,117,141,36757,591,0,34,1,5,0.0,2077,34447
154,2/8/2020,654653,114,155,36759,591,0,28,1,5,0.0,2078,34475
155,3/8/2020,654644,112,154,36771,591,0,25,2,7,0.0,2080,34500
156,4/8/2020,654646,115,152,36768,591,0,31,1,8,0.0,2081,34531
157,5/8/2020,654639,111,161,36769,592,0,27,3,9,0.0,2084,34558
158,6/8/2020,654644,118,155,36761,594,0,27,1,8,0.0,2085,34585
159,7/8/2020,654637,118,155,36766,596,0,32,1,7,0.0,2086,34617
160,8/8/2020,654630,127,153,36766,596,0,35,2,9,0.0,2088,34652
161,9/8/2020,654632,120,162,36762,596,0,26,1,10,0.0,2089,34678
162,10/8/2020,654630,123,169,36754,596,0,33,1,11,0.0,2090,34711
163,11/8/2020,654647,111,169,36748,597,0,23,1,10,0.0,2091,34734
164,12/8/2020,654648,120,161,36746,597,0,34,1,10,0.0,2092,34768
165,13/8/2020,654653,124,165,36732,598,0,34,1,9,0.0,2093,34802
166,14/8/2020,654656,134,162,36721,599,0,30,0,8,0.0,2093,34832
167,15/8/2020,654643,150,172,36708,599,0,51,2,8,0.0,2095,34883
168,16/8/2020,654632,169,181,36691,599,0,56,0,7,0.0,2095,34939
169,17/8/2020,654636,179,184,36674,599,0,43,1,7,0.0,2096,34982
170,18/8/2020,654610,192,186,36685,599,0,55,2,8,0.0,2098,35037
171,19/8/2020,654583,210,210,36670,599,0,67,3,11,0.0,2101,35104
172,20/8/2020,654573,209,231,36660,599,0,46,2,12,0.0,2103,35150
173,21/8/2020,654562,202,263,36646,599,0,58,2,12,0.0,2105,35208
174,22/8/2020,654551,212,270,36640,599,0,67,1,13,0.0,2106,35275
175,23/8/2020,654537,227,271,36638,599,0,60,1,13,0.0,2107,35335
176,24/8/2020,654526,236,298,36612,600,0,70,0,12,0.0,2107,35405
177,25/8/2020,654519,236,315,36600,602,0,64,2,12,0.0,2109,35469
178,26/8/2020,654499,262,317,36592,602,0,74,1,12,0.0,2110,35543
179,27/8/2020,654465,295,323,36586,603,0,82,1,11,0.0,2111,35625
180,28/8/2020,654439,301,329,36600,603,0,78,2,12,0.0,2113,35703
181,29/8/2020,654432,283,360,36593,604,0,69,4,15,0.0,2117,35772
182,30/8/2020,654420,287,380,36581,604,0,73,2,16,0.0,2119,35845
183,31/8/2020,654425,285,398,36560,604,0,67,4,18,0.0,2123,35912
184,1/9/2020,654418,289,404,36556,605,0,69,3,20,0.0,2126,35981
185,2/9/2020,654412,311,397,36546,606,0,80,5,23,0.0,2131,36061
186,3/9/2020,654389,308,412,36556,607,0,83,2,21,0.0,2133,36144
187,4/9/2020,654388,296,429,36552,607,0,65,2,22,0.0,2135,36209
188,5/9/2020,654388,274,437,36566,607,0,58,3,23,0.0,2138,36267
189,6/9/2020,654406,276,423,36559,608,0,58,4,24,0.0,2142,36325
190,7/9/2020,654416,285,405,36558,608,0,66,3,24,0.0,2145,36391
191,8/9/2020,654428,279,409,36546,610,0,71,3,22,0.0,2148,36462
192,9/9/2020,654455,254,420,36533,610,0,61,4,22,0.0,2152,36523
