#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
1,2/3/2020,689195,1586,1206,842,0,0,450,1,17,0.0,1,450
2,3/3/2020,688677,1716,1450,986,0,0,518,10,27,0.0,11,968
3,4/3/2020,688045,1945,1669,1169,1,0,632,5,30,0.0,16,1600
4,5/3/2020,687323,2231,1884,1390,1,0,722,7,33,0.0,23,2322
5,6/3/2020,686474,2596,2101,1657,1,0,849,9,38,0.0,32,3171
6,7/3/2020,685551,2944,2361,1970,3,0,923,6,41,0.0,38,4094
7,8/3/2020,684494,3388,2668,2276,3,0,1057,13,52,0.0,51,5151
8,9/3/2020,683393,3731,3090,2610,5,0,1101,6,54,0.0,57,6252
9,10/3/2020,682092,4206,3493,3032,6,0,1301,17,68,0.0,74,7553
10,11/3/2020,680777,4574,3971,3500,7,0,1315,17,80,0.0,91,8868
11,12/3/2020,679196,5079,4475,4070,9,0,1581,19,88,0.0,110,10449
12,13/3/2020,678015,5154,4951,4699,10,0,1183,19,100,0.0,129,11632
13,14/3/2020,676688,5273,5453,5402,13,0,1327,26,118,0.0,155,12959
14,15/3/2020,675295,5377,5925,6218,14,0,1393,21,135,0.0,176,14352
15,16/3/2020,673677,5617,6446,7070,19,0,1618,32,152,0.0,208,15970
16,17/3/2020,672399,5524,6816,8067,23,0,1278,33,176,0.0,241,17248
17,18/3/2020,671034,5529,7127,9113,26,0,1365,43,209,0.0,284,18613
18,19/3/2020,669710,5499,7381,10209,30,0,1324,35,219,0.0,319,19937
19,20/3/2020,668309,5552,7573,11362,33,0,1401,49,245,0.0,368,21338
20,21/3/2020,667206,5283,7699,12605,36,0,1103,56,282,0.0,424,22441
21,22/3/2020,666053,5099,7743,13891,43,0,1153,72,329,0.0,496,23594
22,23/3/2020,664979,4844,7793,15163,50,0,1074,66,378,0.0,562,24668
23,24/3/2020,664406,4113,7771,16483,56,0,573,66,410,0.0,628,25241
24,25/3/2020,663808,3527,7615,17814,65,0,599,71,447,0.0,699,25840
25,26/3/2020,663293,3038,7272,19143,83,0,516,78,474,0.0,777,26356
26,27/3/2020,662804,2595,6826,20510,94,0,489,69,495,0.0,846,26845
27,28/3/2020,662348,2255,6336,21787,103,0,456,65,515,0.0,911,27301
28,29/3/2020,661895,2056,5786,22971,121,0,453,78,537,0.0,989,27754
29,30/3/2020,661470,1953,5175,24100,131,0,425,81,563,0.0,1070,28179
30,31/3/2020,661099,1785,4708,25088,149,0,372,66,560,0.0,1136,28551
31,1/4/2020,660778,1632,4258,25995,166,0,321,62,558,0.0,1198,28872
32,2/4/2020,660529,1456,3883,26773,188,0,251,56,548,0.0,1254,29123
33,3/4/2020,660274,1304,3553,27490,208,0,255,64,547,0.0,1318,29378
34,4/4/2020,660006,1189,3262,28136,236,0,268,65,520,0.0,1383,29646
35,5/4/2020,659777,1091,3001,28705,255,0,229,59,518,0.0,1442,29875
36,6/4/2020,659558,1014,2763,29220,274,0,219,50,504,0.0,1492,30094
37,7/4/2020,659351,938,2531,29718,291,0,207,42,481,0.0,1534,30301
38,8/4/2020,659138,906,2291,30188,306,0,214,37,456,0.0,1571,30515
39,9/4/2020,658951,845,2101,30605,327,0,187,40,431,0.0,1611,30702
40,10/4/2020,658800,788,1947,30950,344,0,151,36,406,0.0,1647,30853
41,11/4/2020,658657,727,1810,31282,353,0,143,39,396,0.0,1686,30996
42,12/4/2020,658521,656,1706,31574,372,0,136,25,357,0.0,1711,31132
43,13/4/2020,658359,651,1591,31835,393,0,163,18,316,0.0,1729,31295
44,14/4/2020,658224,602,1467,32127,409,0,135,25,290,0.0,1754,31430
45,15/4/2020,658128,538,1372,32373,418,0,98,30,281,0.0,1784,31528
46,16/4/2020,658001,500,1250,32642,436,0,127,17,246,0.0,1801,31655
47,17/4/2020,657906,483,1122,32864,454,0,95,15,219,0.0,1816,31750
48,18/4/2020,657821,422,1047,33076,463,0,85,14,193,0.0,1830,31835
49,19/4/2020,657721,420,965,33253,470,0,100,15,182,0.0,1845,31935
50,20/4/2020,657644,372,885,33449,479,0,77,13,160,0.0,1858,32012
51,21/4/2020,657560,342,861,33578,488,0,84,11,147,0.0,1869,32096
52,22/4/2020,657511,315,778,33732,493,0,49,12,136,0.0,1881,32145
53,23/4/2020,657465,276,723,33867,498,0,46,10,122,0.0,1891,32191
54,24/4/2020,657428,221,677,33997,506,0,37,13,115,0.0,1904,32228
55,25/4/2020,657378,199,633,34111,508,0,50,10,107,0.0,1914,32278
56,26/4/2020,657340,179,560,34238,512,0,39,13,106,0.0,1927,32317
57,27/4/2020,657313,163,491,34345,517,0,27,6,98,0.0,1933,32344
58,28/4/2020,657286,142,454,34426,521,0,27,6,90,0.0,1939,32371
59,29/4/2020,657246,143,419,34496,525,0,40,5,80,0.0,1944,32411
60,30/4/2020,657221,128,376,34571,533,0,26,7,70,0.0,1951,32437
61,1/5/2020,657192,126,341,34634,536,0,29,6,64,0.0,1957,32466
62,2/5/2020,657163,128,302,34697,539,0,30,3,56,0.0,1960,32496
63,3/5/2020,657137,120,285,34747,540,0,26,6,56,0.0,1966,32522
64,4/5/2020,657113,112,263,34798,543,0,24,6,48,0.0,1972,32546
65,5/5/2020,657090,104,247,34841,547,0,23,3,43,0.0,1975,32569
66,6/5/2020,657073,93,226,34887,550,0,17,9,43,0.0,1984,32586
