#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
1,2/3/2020,689321,1697,1288,884,0,0,462,8,23,0.0,8,462
2,3/3/2020,688765,1844,1515,1065,1,0,556,7,29,0.0,15,1018
3,4/3/2020,688140,2057,1740,1251,2,0,625,4,32,0.0,19,1643
4,5/3/2020,687406,2310,1982,1489,3,0,734,5,35,0.0,24,2377
5,6/3/2020,686618,2594,2219,1756,3,0,788,4,37,0.0,28,3165
6,7/3/2020,685754,2848,2523,2062,3,0,864,11,45,0.0,39,4029
7,8/3/2020,684766,3234,2766,2421,3,0,988,21,60,0.0,60,5017
8,9/3/2020,683630,3627,3117,2812,4,0,1136,18,74,0.0,78,6153
9,10/3/2020,682344,4129,3449,3261,7,0,1286,8,74,0.0,86,7439
10,11/3/2020,680905,4674,3846,3755,10,0,1439,18,84,0.0,104,8878
11,12/3/2020,679297,5215,4342,4324,12,0,1608,8,90,0.0,112,10486
12,13/3/2020,678188,5146,4872,4970,14,0,1109,20,102,0.0,132,11595
13,14/3/2020,676893,5219,5353,5710,15,0,1295,13,108,0.0,145,12890
14,15/3/2020,675468,5325,5923,6456,18,0,1425,38,127,0.0,183,14315
15,16/3/2020,673964,5523,6394,7286,23,0,1504,31,144,0.0,214,15819
16,17/3/2020,672715,5485,6708,8258,24,0,1249,30,166,0.0,244,17068
17,18/3/2020,671325,5525,7012,9300,28,0,1390,49,197,0.0,293,18458
18,19/3/2020,669930,5520,7237,10472,31,0,1395,51,229,0.0,344,19853
19,20/3/2020,668550,5507,7449,11649,35,0,1380,40,252,0.0,384,21233
20,21/3/2020,667441,5237,7602,12872,38,0,1109,40,277,0.0,424,22342
21,22/3/2020,666365,4992,7635,14150,48,0,1076,55,313,0.0,479,23418
22,23/3/2020,665351,4735,7603,15447,54,0,1014,51,345,0.0,530,24432
23,24/3/2020,664761,4008,7594,16763,64,0,590,61,371,0.0,591,25022
24,25/3/2020,664217,3378,7462,18053,80,0,544,62,398,0.0,653,25566
