#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
1,2/3/2020,688403,1746,1328,882,0,0,526,2,20,0.0,2,526
2,3/3/2020,687812,1934,1569,1044,0,0,591,6,25,0.0,8,1117
3,4/3/2020,687129,2213,1762,1254,1,0,683,4,26,0.0,12,1800
4,5/3/2020,686385,2492,1985,1496,1,0,744,13,39,0.0,25,2544
5,6/3/2020,685559,2734,2282,1783,1,0,826,14,52,0.0,39,3370
6,7/3/2020,684630,3040,2599,2088,2,0,929,11,59,0.0,50,4299
7,8/3/2020,683526,3504,2857,2468,4,0,1105,19,71,0.0,69,5404
8,9/3/2020,682331,3952,3197,2875,4,0,1195,14,82,0.0,83,6599
9,10/3/2020,681021,4394,3607,3333,4,0,1310,13,92,0.0,96,7909
10,11/3/2020,679493,4964,4048,3848,6,0,1528,19,107,0.0,115,9437
11,12/3/2020,677911,5421,4589,4432,6,0,1583,19,121,0.0,134,11020
12,13/3/2020,676642,5457,5185,5066,9,0,1269,30,142,0.0,164,12289
13,14/3/2020,675279,5441,5790,5835,14,0,1364,29,156,0.0,193,13653
14,15/3/2020,673759,5623,6252,6708,17,0,1521,31,174,0.0,224,15174
15,16/3/2020,672196,5834,6679,7631,19,0,1563,21,174,0.0,245,16737
16,17/3/2020,670901,5779,7035,8623,21,0,1295,47,204,0.0,292,18032
17,18/3/2020,669599,5633,7405,9695,27,0,1302,46,230,0.0,338,19334
18,19/3/2020,668200,5549,7634,10945,31,0,1399,43,253,0.0,381,20733
19,20/3/2020,666747,5612,7747,12214,39,0,1453,62,291,0.0,443,22186
20,21/3/2020,665632,5388,7804,13490,45,0,1116,48,317,0.0,491,23302
21,22/3/2020,664466,5114,7892,14833,54,0,1166,62,352,0.0,553,24468
22,23/3/2020,663375,4877,7898,16147,62,0,1091,68,399,0.0,621,25559
23,24/3/2020,662836,4169,7773,17504,77,0,539,58,415,0.0,679,26098
24,25/3/2020,662286,3530,7632,18825,86,0,550,74,445,0.0,753,26648
25,26/3/2020,661772,2991,7346,20148,102,0,515,74,473,0.0,827,27163
26,27/3/2020,661243,2623,6943,21434,116,0,529,77,505,0.0,904,27692
27,28/3/2020,660793,2293,6461,22681,131,0,450,76,525,0.0,980,28142
28,29/3/2020,660329,2129,5833,23923,145,0,464,73,544,0.0,1053,28606
29,30/3/2020,659907,1963,5305,25019,165,0,422,83,570,0.0,1136,29028
30,31/3/2020,659530,1790,4845,26014,180,0,377,77,588,0.0,1213,29405
31,1/4/2020,659165,1658,4366,26973,197,0,365,72,595,0.0,1285,29770
32,2/4/2020,658868,1510,3934,27831,216,0,297,55,581,0.0,1340,30067
33,3/4/2020,658608,1376,3590,28549,236,0,260,63,580,0.0,1403,30327
34,4/4/2020,658313,1309,3300,29178,259,0,295,56,554,0.0,1459,30622
35,5/4/2020,658077,1181,3041,29788,272,0,237,58,542,0.0,1517,30859
36,6/4/2020,657854,1100,2765,30344,296,0,223,38,502,0.0,1555,31082
37,7/4/2020,657645,998,2548,30847,321,0,209,51,474,0.0,1606,31291
38,8/4/2020,657458,906,2374,31280,341,0,188,23,425,0.0,1629,31479
39,9/4/2020,657287,828,2188,31698,358,0,172,43,399,0.0,1672,31651
40,10/4/2020,657120,777,2010,32073,379,0,167,42,380,0.0,1714,31818
