#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
1,2/3/2020,689360,1548,1199,838,1,0,463,1,12,0.0,1,463
2,3/3/2020,688826,1751,1364,1004,1,0,534,9,19,0.0,10,997
3,4/3/2020,688171,2025,1566,1181,3,0,655,4,18,0.0,14,1652
4,5/3/2020,687464,2279,1786,1413,4,0,707,9,25,0.0,23,2359
5,6/3/2020,686697,2545,2024,1676,4,0,767,7,32,0.0,30,3126
6,7/3/2020,685838,2820,2334,1949,5,0,859,12,42,0.0,42,3985
7,8/3/2020,684849,3183,2627,2282,5,0,989,8,46,0.0,50,4974
8,9/3/2020,683729,3642,2918,2649,8,0,1120,7,47,0.0,57,6094
9,10/3/2020,682445,4143,3279,3069,10,0,1284,14,58,0.0,71,7378
10,11/3/2020,681058,4648,3710,3520,10,0,1387,25,79,0.0,96,8765
11,12/3/2020,679552,5158,4202,4024,10,0,1506,23,96,0.0,119,10271
12,13/3/2020,678405,5138,4745,4647,11,0,1147,18,112,0.0,137,11418
13,14/3/2020,677151,5154,5362,5262,17,0,1254,36,136,0.0,173,12672
14,15/3/2020,675730,5276,5902,6020,18,0,1421,26,156,0.0,199,14093
15,16/3/2020,674129,5608,6290,6895,24,0,1601,32,170,0.0,231,15694
16,17/3/2020,672939,5442,6715,7822,28,0,1190,37,192,0.0,268,16884
17,18/3/2020,671638,5429,6955,8893,31,0,1301,41,219,0.0,309,18185
18,19/3/2020,670304,5422,7150,10034,36,0,1335,34,236,0.0,343,19520
19,20/3/2020,668945,5412,7358,11190,41,0,1359,43,259,0.0,386,20879
20,21/3/2020,667840,5126,7524,12405,51,0,1105,42,274,0.0,428,21984
21,22/3/2020,666663,5050,7557,13619,57,0,1177,50,305,0.0,478,23161
22,23/3/2020,665638,4758,7599,14883,68,0,1025,60,330,0.0,538,24186
23,24/3/2020,665077,4052,7585,16156,76,0,561,62,357,0.0,600,24747
24,25/3/2020,664551,3459,7419,17431,86,0,526,69,393,0.0,669,25273
25,26/3/2020,664029,2976,7146,18696,99,0,522,68,427,0.0,737,25795
26,27/3/2020,663509,2609,6798,19918,112,0,520,70,459,0.0,807,26315
27,28/3/2020,663044,2309,6326,21143,124,0,465,63,463,0.0,870,26780
28,29/3/2020,662608,2066,5793,22340,139,0,436,68,485,0.0,938,27216
29,30/3/2020,662210,1863,5221,23504,148,0,398,73,512,0.0,1011,27614
30,31/3/2020,661827,1717,4716,24521,165,0,383,66,519,0.0,1077,27997
31,1/4/2020,661459,1652,4240,25413,182,0,368,60,520,0.0,1137,28365
32,2/4/2020,661161,1519,3825,26239,202,0,298,73,529,0.0,1210,28663
33,3/4/2020,660898,1365,3503,26963,217,0,263,54,522,0.0,1264,28926
34,4/4/2020,660633,1259,3218,27599,237,0,265,62,518,0.0,1326,29191
35,5/4/2020,660373,1161,3006,28152,254,0,260,61,517,0.0,1387,29451
36,6/4/2020,660156,1061,2780,28671,278,0,217,47,494,0.0,1434,29668
37,7/4/2020,659962,969,2560,29162,293,0,194,37,462,0.0,1471,29862
38,8/4/2020,659749,963,2308,29617,309,0,213,45,437,0.0,1516,30075
39,9/4/2020,659585,862,2129,30047,323,0,164,40,420,0.0,1556,30239
40,10/4/2020,659430,777,1956,30441,342,0,157,27,389,0.0,1583,30396
41,11/4/2020,659270,720,1807,30783,366,0,161,25,348,0.0,1608,30557
42,12/4/2020,659130,671,1681,31081,383,0,140,38,338,0.0,1646,30697
43,13/4/2020,659001,630,1564,31348,403,0,130,30,315,0.0,1676,30827
44,14/4/2020,658874,592,1428,31631,421,0,127,29,294,0.0,1705,30954
45,15/4/2020,658769,546,1323,31870,438,0,105,18,259,0.0,1723,31059
46,16/4/2020,658672,477,1228,32115,454,0,97,12,218,0.0,1735,31156
47,17/4/2020,658578,428,1172,32306,462,0,94,20,208,0.0,1755,31250
48,18/4/2020,658475,426,1069,32506,470,0,104,29,192,0.0,1784,31354
49,19/4/2020,658393,398,972,32708,475,0,82,20,182,0.0,1804,31436
50,20/4/2020,658310,379,910,32861,486,0,83,19,176,0.0,1823,31519
51,21/4/2020,658233,355,845,33023,490,0,78,14,167,0.0,1837,31597
52,22/4/2020,658166,334,797,33152,497,0,67,8,155,0.0,1845,31664
53,23/4/2020,658118,293,750,33283,502,0,48,12,149,0.0,1857,31712
54,24/4/2020,658079,242,700,33415,510,0,40,8,129,0.0,1865,31752
55,25/4/2020,658034,216,655,33523,518,0,45,17,121,0.0,1882,31797
56,26/4/2020,657994,191,613,33625,523,0,40,8,116,0.0,1890,31837
57,27/4/2020,657956,179,553,33732,526,0,38,11,112,0.0,1901,31875
58,28/4/2020,657927,151,506,33828,534,0,29,12,105,0.0,1913,31904
59,29/4/2020,657893,137,469,33907,540,0,34,9,98,0.0,1922,31938
60,30/4/2020,657860,134,425,33979,548,0,33,5,86,0.0,1927,31971
61,1/5/2020,657832,127,395,34042,550,0,28,3,75,0.0,1930,31999
62,2/5/2020,657807,123,355,34106,555,0,26,4,70,0.0,1934,32025
63,3/5/2020,657775,123,311,34179,558,0,34,2,62,0.0,1936,32059
64,4/5/2020,657756,115,275,34240,560,0,19,5,59,0.0,1941,32078
65,5/5/2020,657725,111,255,34292,563,0,31,3,51,0.0,1944,32109
66,6/5/2020,657708,105,238,34331,564,0,17,5,49,0.0,1949,32126
67,7/5/2020,657692,93,215,34381,565,0,16,4,46,0.0,1953,32142
68,8/5/2020,657673,87,200,34419,567,0,19,5,43,0.0,1958,32161
69,9/5/2020,657650,81,190,34457,568,0,23,2,39,0.0,1960,32184
70,10/5/2020,657631,75,179,34493,568,0,19,2,35,0.0,1962,32203
71,11/5/2020,657612,76,169,34520,569,0,19,1,25,0.0,1963,32222
72,12/5/2020,657598,70,156,34551,571,0,14,2,24,0.0,1965,32236
73,13/5/2020,657587,61,151,34574,573,0,11,4,24,0.0,1969,32247
74,14/5/2020,657572,66,140,34595,573,0,16,4,27,0.0,1973,32263
75,15/5/2020,657551,69,139,34614,573,0,22,0,27,0.0,1973,32285
76,16/5/2020,657540,63,123,34643,577,0,11,1,19,0.0,1974,32296
77,17/5/2020,657529,61,113,34666,577,0,12,3,21,0.0,1977,32308
78,18/5/2020,657517,55,114,34683,577,0,13,2,21,0.0,1979,32321
79,19/5/2020,657499,57,111,34701,578,0,18,1,20,0.0,1980,32339
80,20/5/2020,657486,58,107,34716,579,0,13,1,17,0.0,1981,32352
81,21/5/2020,657476,53,108,34730,579,0,11,1,18,0.0,1982,32363
82,22/5/2020,657466,52,102,34747,579,0,10,1,17,0.0,1983,32373
83,23/5/2020,657453,44,101,34768,580,0,14,0,12,0.0,1983,32387
84,24/5/2020,657439,47,97,34783,580,0,14,1,12,0.0,1984,32401
85,25/5/2020,657426,50,98,34791,581,0,13,0,9,0.0,1984,32414
86,26/5/2020,657415,49,91,34809,582,0,12,1,6,0.0,1985,32426
87,27/5/2020,657411,40,91,34822,582,0,5,0,6,0.0,1985,32431
88,28/5/2020,657401,44,87,34831,583,0,11,2,7,0.0,1987,32442
89,29/5/2020,657388,46,79,34849,584,0,15,1,7,0.0,1988,32457
90,30/5/2020,657378,43,73,34868,584,0,11,1,7,0.0,1989,32468
91,31/5/2020,657368,47,65,34881,585,0,12,0,6,0.0,1989,32480
92,1/6/2020,657360,42,69,34890,585,0,8,3,9,0.0,1992,32488
93,2/6/2020,657355,38,66,34902,585,0,7,2,10,0.0,1994,32495
94,3/6/2020,657348,35,66,34911,586,0,7,2,11,0.0,1996,32502
95,4/6/2020,657341,33,63,34923,586,0,8,0,11,0.0,1996,32510
96,5/6/2020,657336,32,64,34928,586,0,6,0,11,0.0,1996,32516
97,6/6/2020,657329,32,54,34945,586,0,7,0,10,0.0,1996,32523
98,7/6/2020,657326,31,55,34948,586,0,7,2,11,0.0,1998,32530
99,8/6/2020,657322,28,55,34954,587,0,5,0,8,0.0,1998,32535
100,9/6/2020,657315,27,54,34963,587,0,7,0,6,0.0,1998,32542
101,10/6/2020,657307,31,52,34969,587,0,9,2,8,0.0,2000,32551
102,11/6/2020,657302,31,46,34978,589,0,5,2,8,0.0,2002,32556
103,12/6/2020,657292,34,43,34987,590,0,10,0,6,0.0,2002,32566
104,13/6/2020,657286,34,44,34992,590,0,8,0,5,0.0,2002,32574
105,14/6/2020,657277,37,39,35003,590,0,9,1,6,0.0,2003,32583
106,15/6/2020,657269,34,43,35009,591,0,8,0,5,0.0,2003,32591
107,16/6/2020,657259,30,52,35014,591,0,10,0,5,0.0,2003,32601
108,17/6/2020,657249,31,54,35021,591,0,10,1,5,0.0,2004,32611
109,18/6/2020,657244,33,54,35024,591,0,7,2,6,0.0,2006,32618
110,19/6/2020,657240,32,49,35034,591,0,4,1,6,0.0,2007,32622
111,20/6/2020,657236,29,48,35042,591,0,6,1,7,0.0,2008,32628
112,21/6/2020,657232,25,52,35046,591,0,6,2,9,0.0,2010,32634
113,22/6/2020,657226,22,55,35052,591,0,7,0,8,0.0,2010,32641
114,23/6/2020,657216,29,45,35064,592,0,10,0,7,0.0,2010,32651
115,24/6/2020,657211,28,45,35069,593,0,6,1,6,0.0,2011,32657
116,25/6/2020,657199,32,46,35076,593,0,13,0,5,0.0,2011,32670
117,26/6/2020,657192,33,40,35087,594,0,7,0,3,0.0,2011,32677
118,27/6/2020,657189,34,44,35085,594,0,8,0,2,0.0,2011,32685
