#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
1,2/3/2020,689480,1547,1151,837,1,0,445,6,21,0.0,6,445
2,3/3/2020,689023,1672,1332,987,2,0,457,6,25,0.0,12,902
3,4/3/2020,688517,1797,1553,1147,2,0,506,6,31,0.0,18,1408
4,5/3/2020,687902,2013,1746,1353,2,0,615,7,37,0.0,25,2023
5,6/3/2020,687221,2238,1974,1581,2,0,681,6,42,0.0,31,2704
6,7/3/2020,686359,2627,2164,1864,2,0,862,7,47,0.0,38,3566
7,8/3/2020,685486,2931,2406,2189,4,0,873,6,47,0.0,44,4439
8,9/3/2020,684496,3299,2673,2543,5,0,990,13,57,0.0,57,5429
9,10/3/2020,683358,3734,2991,2928,5,0,1138,9,59,0.0,66,6567
10,11/3/2020,682107,4148,3415,3337,9,0,1251,21,72,0.0,87,7818
11,12/3/2020,680734,4579,3851,3843,9,0,1373,18,85,0.0,105,9191
12,13/3/2020,679680,4570,4389,4366,11,0,1055,26,105,0.0,131,10246
13,14/3/2020,678535,4635,4831,5002,13,0,1145,24,122,0.0,155,11391
14,15/3/2020,677246,4724,5311,5720,15,0,1289,25,143,0.0,180,12680
15,16/3/2020,675798,5020,5720,6460,18,0,1448,26,159,0.0,206,14128
16,17/3/2020,674669,5034,5951,7339,23,0,1129,26,168,0.0,232,15257
17,18/3/2020,673513,4906,6259,8314,24,0,1156,27,180,0.0,259,16413
18,19/3/2020,672317,4887,6410,9369,33,0,1196,28,192,0.0,287,17609
19,20/3/2020,671039,4922,6643,10374,38,0,1279,29,206,0.0,316,18888
20,21/3/2020,670115,4607,6806,11437,51,0,924,48,221,0.0,364,19812
21,22/3/2020,669114,4387,6860,12598,57,0,1001,39,240,0.0,403,20813
22,23/3/2020,668183,4149,6840,13781,63,0,931,54,270,0.0,457,21744
23,24/3/2020,667683,3601,6741,14916,75,0,500,66,309,0.0,523,22244
24,25/3/2020,667145,3115,6562,16116,78,0,540,56,336,0.0,579,22784
25,26/3/2020,666644,2692,6352,17240,88,0,502,60,364,0.0,639,23286
26,27/3/2020,666181,2369,5992,18382,92,0,463,71,413,0.0,710,23749
27,28/3/2020,665710,2173,5547,19488,98,0,471,64,439,0.0,774,24220
28,29/3/2020,665333,1934,5066,20573,110,0,377,57,450,0.0,831,24597
29,30/3/2020,664971,1747,4648,21527,123,0,362,69,466,0.0,900,24959
30,31/3/2020,664631,1601,4223,22428,133,0,341,69,487,0.0,969,25300
31,1/4/2020,664337,1505,3807,23224,143,0,294,53,488,0.0,1022,25594
32,2/4/2020,664061,1356,3512,23929,158,0,277,65,507,0.0,1087,25871
33,3/4/2020,663801,1261,3191,24589,174,0,260,56,504,0.0,1143,26131
34,4/4/2020,663561,1128,3014,25122,191,0,241,51,500,0.0,1194,26372
35,5/4/2020,663325,1060,2702,25719,210,0,236,40,472,0.0,1234,26608
36,6/4/2020,663147,948,2490,26203,228,0,178,37,443,0.0,1271,26786
37,7/4/2020,662970,872,2258,26674,242,0,177,40,428,0.0,1311,26963
38,8/4/2020,662808,782,2082,27090,254,0,162,33,399,0.0,1344,27125
39,9/4/2020,662637,732,1931,27452,264,0,171,26,376,0.0,1370,27296
40,10/4/2020,662477,710,1755,27791,283,0,161,24,347,0.0,1394,27457
41,11/4/2020,662338,665,1634,28084,295,0,140,31,330,0.0,1425,27597
42,12/4/2020,662210,619,1483,28390,314,0,128,23,282,0.0,1448,27725
43,13/4/2020,662103,564,1346,28683,320,0,107,22,259,0.0,1470,27832
44,14/4/2020,661987,518,1260,28915,336,0,116,21,231,0.0,1491,27948
45,15/4/2020,661874,494,1162,29138,348,0,113,15,210,0.0,1506,28061
46,16/4/2020,661776,452,1080,29350,358,0,98,19,195,0.0,1525,28159
47,17/4/2020,661695,406,985,29559,371,0,82,15,166,0.0,1540,28241
48,18/4/2020,661606,371,928,29732,379,0,89,15,163,0.0,1555,28330
49,19/4/2020,661533,349,866,29881,387,0,74,9,144,0.0,1564,28404
50,20/4/2020,661447,345,801,30030,393,0,86,11,134,0.0,1575,28490
51,21/4/2020,661397,299,767,30153,400,0,50,9,128,0.0,1584,28540
52,22/4/2020,661318,288,712,30292,406,0,79,14,120,0.0,1598,28619
53,23/4/2020,661279,262,638,30428,409,0,39,9,107,0.0,1607,28658
54,24/4/2020,661235,237,604,30524,416,0,44,6,97,0.0,1613,28702
55,25/4/2020,661185,220,544,30645,422,0,50,7,83,0.0,1620,28752
56,26/4/2020,661154,184,516,30734,428,0,32,8,74,0.0,1628,28784
57,27/4/2020,661113,179,476,30820,428,0,41,7,76,0.0,1635,28825
58,28/4/2020,661070,164,450,30899,433,0,43,12,79,0.0,1647,28868
59,29/4/2020,661033,157,416,30972,438,0,38,8,77,0.0,1655,28906
60,30/4/2020,661010,141,378,31047,440,0,23,4,70,0.0,1659,28929
61,1/5/2020,660980,119,357,31117,443,0,30,13,67,0.0,1672,28959
62,2/5/2020,660949,110,326,31184,447,0,31,4,60,0.0,1676,28990
63,3/5/2020,660927,98,303,31236,452,0,22,4,53,0.0,1680,29012
64,4/5/2020,660899,110,278,31274,455,0,29,4,51,0.0,1684,29041
65,5/5/2020,660874,107,269,31309,457,0,25,3,49,0.0,1687,29066
66,6/5/2020,660851,103,254,31349,459,0,23,2,45,0.0,1689,29089
67,7/5/2020,660823,105,229,31400,459,0,29,4,41,0.0,1693,29118
68,8/5/2020,660804,94,220,31439,459,0,19,5,40,0.0,1698,29137
69,9/5/2020,660786,91,210,31466,463,0,19,4,38,0.0,1702,29156
70,10/5/2020,660774,75,198,31504,465,0,12,4,37,0.0,1706,29168
71,11/5/2020,660757,75,169,31548,467,0,18,1,30,0.0,1707,29186
72,12/5/2020,660739,72,164,31573,468,0,18,1,28,0.0,1708,29204
73,13/5/2020,660729,65,148,31605,469,0,10,2,27,0.0,1710,29214
74,14/5/2020,660712,68,132,31632,472,0,17,1,22,0.0,1711,29231
75,15/5/2020,660700,65,120,31659,472,0,13,4,23,0.0,1715,29244
76,16/5/2020,660686,59,114,31684,473,0,14,2,22,0.0,1717,29258
77,17/5/2020,660676,48,115,31702,475,0,10,2,20,0.0,1719,29268
78,18/5/2020,660671,41,104,31724,476,0,6,0,16,0.0,1719,29274
79,19/5/2020,660662,36,100,31742,476,0,9,0,16,0.0,1719,29283
80,20/5/2020,660649,39,90,31761,477,0,13,4,16,0.0,1723,29296
81,21/5/2020,660643,40,81,31774,478,0,7,0,14,0.0,1723,29303
82,22/5/2020,660630,47,78,31783,478,0,13,0,14,0.0,1723,29316
83,23/5/2020,660620,48,71,31798,479,0,10,0,10,0.0,1723,29326
84,24/5/2020,660610,41,70,31814,481,0,10,0,6,0.0,1723,29336
85,25/5/2020,660600,39,64,31832,481,0,10,0,5,0.0,1723,29346
86,26/5/2020,660594,37,63,31841,481,0,6,3,7,0.0,1726,29352
87,27/5/2020,660587,34,65,31849,481,0,7,1,8,0.0,1727,29359
88,28/5/2020,660582,30,58,31864,482,0,7,1,7,0.0,1728,29366
89,29/5/2020,660573,32,53,31875,483,0,9,0,6,0.0,1728,29375
90,30/5/2020,660565,35,47,31886,483,0,8,0,6,0.0,1728,29383
91,31/5/2020,660560,31,49,31893,483,0,5,1,7,0.0,1729,29388
92,1/6/2020,660556,31,47,31899,483,0,7,2,9,0.0,1731,29395
93,2/6/2020,660548,31,46,31906,485,0,9,0,6,0.0,1731,29404
94,3/6/2020,660540,33,45,31912,486,0,8,0,5,0.0,1731,29412
95,4/6/2020,660532,31,47,31920,486,0,8,0,5,0.0,1731,29420
96,5/6/2020,660527,29,49,31925,486,0,5,0,4,0.0,1731,29425
97,6/6/2020,660520,29,49,31932,486,0,8,0,3,0.0,1731,29433
98,7/6/2020,660512,30,47,31941,486,0,8,1,4,0.0,1732,29441
99,8/6/2020,660505,27,50,31947,487,0,8,0,3,0.0,1732,29449
100,9/6/2020,660497,28,46,31958,487,0,9,2,4,0.0,1734,29458
101,10/6/2020,660490,30,47,31962,487,0,8,0,4,0.0,1734,29466
102,11/6/2020,660489,28,42,31970,487,0,2,0,4,0.0,1734,29468
103,12/6/2020,660483,24,43,31979,487,0,6,1,4,0.0,1735,29474
104,13/6/2020,660474,29,40,31986,487,0,10,0,4,0.0,1735,29484
105,14/6/2020,660469,28,35,31996,488,0,5,0,3,0.0,1735,29489
