#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
1,2/3/2020,687970,1503,1215,765,0,0,433,4,19,0.0,4,433
2,3/3/2020,687457,1691,1383,922,0,0,513,6,23,0.0,10,946
3,4/3/2020,686876,1899,1563,1115,0,0,581,8,29,0.0,18,1527
4,5/3/2020,686218,2121,1775,1339,0,0,658,12,41,0.0,30,2185
5,6/3/2020,685483,2376,1997,1596,1,0,736,12,50,0.0,42,2921
6,7/3/2020,684628,2701,2242,1881,1,0,855,5,54,0.0,47,3776
7,8/3/2020,683743,3016,2481,2211,2,0,885,10,57,0.0,57,4661
8,9/3/2020,682731,3344,2804,2568,6,0,1012,10,60,0.0,67,5673
9,10/3/2020,681612,3747,3133,2953,8,0,1119,15,68,0.0,82,6792
10,11/3/2020,680360,4153,3554,3377,9,0,1252,19,85,0.0,101,8044
11,12/3/2020,679013,4548,3991,3890,11,0,1347,12,91,0.0,113,9391
12,13/3/2020,677930,4614,4441,4456,12,0,1084,17,101,0.0,130,10475
13,14/3/2020,676747,4681,4938,5073,14,0,1183,21,113,0.0,151,11658
14,15/3/2020,675488,4778,5333,5840,14,0,1260,29,134,0.0,180,12918
15,16/3/2020,674003,5120,5669,6643,18,0,1485,21,141,0.0,201,14403
16,17/3/2020,672850,5088,5976,7518,21,0,1153,32,160,0.0,233,15556
17,18/3/2020,671698,5037,6249,8444,25,0,1152,38,189,0.0,271,16708
18,19/3/2020,670513,4947,6546,9416,31,0,1186,37,206,0.0,308,17894
19,20/3/2020,669211,4987,6720,10503,32,0,1302,44,240,0.0,352,19196
20,21/3/2020,668265,4698,6838,11613,39,0,946,54,271,0.0,406,20142
21,22/3/2020,667178,4584,6892,12751,48,0,1087,52,303,0.0,458,21229
22,23/3/2020,666169,4389,6959,13881,55,0,1010,67,337,0.0,525,22239
23,24/3/2020,665700,3696,6929,15066,62,0,469,58,367,0.0,583,22708
24,25/3/2020,665149,3199,6752,16280,73,0,551,62,392,0.0,645,23259
25,26/3/2020,664682,2727,6522,17443,79,0,467,55,428,0.0,700,23726
26,27/3/2020,664200,2397,6133,18633,90,0,482,50,436,0.0,750,24208
27,28/3/2020,663732,2157,5755,19707,102,0,468,75,460,0.0,825,24676
28,29/3/2020,663271,1987,5289,20791,115,0,461,63,482,0.0,888,25137
29,30/3/2020,662915,1826,4741,21842,129,0,357,69,498,0.0,957,25494
30,31/3/2020,662586,1680,4275,22765,147,0,330,64,494,0.0,1021,25824
31,1/4/2020,662257,1532,3902,23606,156,0,329,65,502,0.0,1086,26153
32,2/4/2020,661991,1399,3540,24351,172,0,266,55,496,0.0,1141,26419
33,3/4/2020,661743,1254,3249,25015,192,0,248,52,478,0.0,1193,26667
34,4/4/2020,661518,1131,2961,25634,209,0,226,59,483,0.0,1252,26893
35,5/4/2020,661290,1042,2759,26136,226,0,228,55,478,0.0,1307,27121
36,6/4/2020,661055,998,2534,26624,242,0,236,44,460,0.0,1351,27357
37,7/4/2020,660873,924,2314,27080,262,0,182,31,433,0.0,1382,27539
38,8/4/2020,660688,848,2132,27505,280,0,185,40,404,0.0,1422,27724
39,9/4/2020,660527,795,1950,27882,299,0,162,32,370,0.0,1454,27886
40,10/4/2020,660368,756,1786,28228,315,0,159,30,337,0.0,1484,28045
41,11/4/2020,660219,685,1688,28531,330,0,149,21,303,0.0,1505,28194
42,12/4/2020,660084,653,1537,28836,343,0,135,27,281,0.0,1532,28329
43,13/4/2020,659924,633,1403,29132,361,0,160,26,252,0.0,1558,28489
44,14/4/2020,659811,598,1287,29385,372,0,114,24,228,0.0,1582,28603
45,15/4/2020,659691,553,1206,29620,383,0,120,19,209,0.0,1601,28723
46,16/4/2020,659578,507,1147,29828,393,0,113,9,185,0.0,1610,28836
47,17/4/2020,659484,458,1070,30035,406,0,94,14,171,0.0,1624,28930
48,18/4/2020,659400,419,986,30237,411,0,84,13,157,0.0,1637,29014
49,19/4/2020,659335,382,923,30393,420,0,66,19,152,0.0,1656,29080
50,20/4/2020,659259,366,859,30545,424,0,76,12,137,0.0,1668,29156
51,21/4/2020,659184,341,793,30703,432,0,75,15,130,0.0,1683,29231
52,22/4/2020,659113,320,729,30853,438,0,72,13,119,0.0,1696,29303
53,23/4/2020,659067,276,674,30992,444,0,46,10,114,0.0,1706,29349
54,24/4/2020,659026,236,630,31110,451,0,41,7,101,0.0,1713,29390
55,25/4/2020,658993,205,579,31223,453,0,33,6,91,0.0,1719,29423
56,26/4/2020,658948,182,524,31341,458,0,45,8,86,0.0,1727,29468
57,27/4/2020,658903,171,487,31431,461,0,45,8,82,0.0,1735,29513
58,28/4/2020,658862,159,439,31528,465,0,41,6,74,0.0,1741,29554
59,29/4/2020,658823,160,393,31611,466,0,39,4,69,0.0,1745,29593
60,30/4/2020,658785,161,358,31680,469,0,38,4,59,0.0,1749,29631
61,1/5/2020,658755,148,348,31731,471,0,31,9,59,0.0,1758,29662
62,2/5/2020,658726,138,306,31808,475,0,29,3,51,0.0,1761,29691
63,3/5/2020,658705,127,293,31847,481,0,21,3,46,0.0,1764,29712
64,4/5/2020,658677,120,273,31899,484,0,28,4,41,0.0,1768,29740
65,5/5/2020,658652,113,257,31947,484,0,25,6,41,0.0,1774,29765
66,6/5/2020,658631,104,237,31997,484,0,21,2,39,0.0,1776,29786
67,7/5/2020,658608,94,232,32034,485,0,23,3,37,0.0,1779,29809
68,8/5/2020,658592,89,211,32074,487,0,16,7,35,0.0,1786,29825
69,9/5/2020,658575,84,201,32106,487,0,17,1,35,0.0,1787,29842
70,10/5/2020,658562,77,174,32150,490,0,13,2,29,0.0,1789,29855
71,11/5/2020,658549,67,161,32184,492,0,13,2,26,0.0,1791,29868
72,12/5/2020,658533,69,142,32216,493,0,16,4,26,0.0,1795,29884
73,13/5/2020,658517,58,139,32245,494,0,16,3,24,0.0,1798,29900
74,14/5/2020,658505,51,139,32264,494,0,12,0,22,0.0,1798,29912
75,15/5/2020,658494,48,127,32288,496,0,11,2,20,0.0,1800,29923
76,16/5/2020,658479,53,111,32313,497,0,15,5,24,0.0,1805,29938
77,17/5/2020,658467,52,102,32334,498,0,12,1,20,0.0,1806,29950
78,18/5/2020,658456,51,95,32353,498,0,11,0,17,0.0,1806,29961
79,19/5/2020,658449,41,95,32369,499,0,7,0,13,0.0,1806,29968
80,20/5/2020,658441,41,88,32384,499,0,9,1,14,0.0,1807,29977
81,21/5/2020,658434,38,83,32396,502,0,7,1,11,0.0,1808,29984
82,22/5/2020,658425,41,74,32411,502,0,10,5,14,0.0,1813,29994
83,23/5/2020,658419,36,68,32426,504,0,6,4,12,0.0,1817,30000
84,24/5/2020,658414,33,66,32436,504,0,5,1,13,0.0,1818,30005
85,25/5/2020,658400,38,63,32447,505,0,14,1,13,0.0,1819,30019
86,26/5/2020,658396,36,59,32457,505,0,4,2,13,0.0,1821,30023
87,27/5/2020,658386,36,60,32466,505,0,10,0,11,0.0,1821,30033
88,28/5/2020,658369,45,54,32479,506,0,17,0,10,0.0,1821,30050
89,29/5/2020,658360,43,56,32488,506,0,9,0,9,0.0,1821,30059
90,30/5/2020,658352,43,55,32496,507,0,8,2,9,0.0,1823,30067
91,31/5/2020,658347,41,57,32501,507,0,6,3,11,0.0,1826,30073
92,1/6/2020,658333,43,60,32509,508,0,14,0,9,0.0,1826,30087
93,2/6/2020,658330,38,54,32522,509,0,4,1,8,0.0,1827,30091
94,3/6/2020,658323,34,57,32530,509,0,7,1,7,0.0,1828,30098
95,4/6/2020,658317,30,57,32540,509,0,6,1,7,0.0,1829,30104
96,5/6/2020,658314,29,55,32546,509,0,4,1,8,0.0,1830,30108
97,6/6/2020,658307,29,51,32556,510,0,8,0,7,0.0,1830,30116
98,7/6/2020,658297,30,52,32564,510,0,10,1,7,0.0,1831,30126
99,8/6/2020,658290,26,51,32576,510,0,7,1,6,0.0,1832,30133
