#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
1,2/3/2020,688177,1545,1211,809,1,0,433,8,23,0.0,8,433
2,3/3/2020,687633,1735,1408,966,1,0,544,4,26,0.0,12,977
3,4/3/2020,687050,1929,1602,1160,2,0,583,4,28,0.0,16,1560
4,5/3/2020,686363,2188,1844,1345,3,0,687,6,33,0.0,22,2247
5,6/3/2020,685555,2496,2099,1589,4,0,808,6,37,0.0,28,3055
6,7/3/2020,684702,2810,2325,1900,6,0,853,10,43,0.0,38,3908
7,8/3/2020,683721,3205,2576,2233,8,0,981,11,50,0.0,49,4889
8,9/3/2020,682641,3558,2910,2625,9,0,1080,7,53,0.0,56,5969
9,10/3/2020,681456,3960,3259,3058,10,0,1186,14,66,0.0,70,7155
10,11/3/2020,680111,4430,3664,3526,12,0,1345,13,76,0.0,83,8500
11,12/3/2020,678624,4917,4144,4041,17,0,1487,17,84,0.0,100,9987
12,13/3/2020,677544,4924,4663,4595,17,0,1080,20,102,0.0,120,11067
13,14/3/2020,676272,5019,5192,5240,20,0,1272,12,103,0.0,132,12339
14,15/3/2020,674956,5093,5658,6013,23,0,1316,25,119,0.0,157,13655
15,16/3/2020,673464,5376,6015,6863,25,0,1492,36,140,0.0,193,15147
16,17/3/2020,672254,5298,6400,7762,29,0,1210,46,173,0.0,239,16357
17,18/3/2020,671053,5170,6720,8769,31,0,1201,36,195,0.0,275,17558
18,19/3/2020,669688,5203,6988,9829,35,0,1365,40,214,0.0,315,18923
19,20/3/2020,668249,5328,7167,10958,41,0,1439,61,256,0.0,376,20362
20,21/3/2020,667219,5052,7260,12167,45,0,1030,38,279,0.0,414,21392
21,22/3/2020,666227,4763,7278,13423,52,0,992,45,300,0.0,459,22384
22,23/3/2020,665180,4597,7262,14645,59,0,1047,45,317,0.0,504,23431
23,24/3/2020,664628,3904,7248,15895,68,0,552,65,350,0.0,569,23983
24,25/3/2020,664105,3328,7054,17181,75,0,524,65,388,0.0,634,24507
25,26/3/2020,663605,2856,6794,18405,83,0,500,59,415,0.0,693,25007
26,27/3/2020,663138,2461,6438,19606,100,0,467,53,425,0.0,746,25474
27,28/3/2020,662677,2215,5927,20816,108,0,461,68,451,0.0,814,25935
28,29/3/2020,662313,1970,5372,21967,121,0,364,76,477,0.0,890,26299
29,30/3/2020,661932,1792,4875,23010,134,0,381,76,500,0.0,966,26680
30,31/3/2020,661555,1655,4398,23983,152,0,377,56,499,0.0,1022,27057
31,1/4/2020,661272,1497,3944,24867,163,0,284,55,504,0.0,1077,27341
32,2/4/2020,661000,1401,3554,25610,178,0,272,68,512,0.0,1145,27613
33,3/4/2020,660719,1329,3258,26233,204,0,281,49,493,0.0,1194,27894
34,4/4/2020,660477,1205,2983,26849,229,0,242,68,490,0.0,1262,28136
35,5/4/2020,660223,1123,2761,27389,247,0,255,52,469,0.0,1314,28391
36,6/4/2020,660027,1042,2537,27871,266,0,196,41,445,0.0,1355,28587
37,7/4/2020,659822,975,2356,28308,282,0,205,37,432,0.0,1392,28792
38,8/4/2020,659620,934,2160,28734,295,0,202,26,398,0.0,1418,28994
39,9/4/2020,659444,856,2009,29122,312,0,176,38,382,0.0,1456,29170
40,10/4/2020,659286,801,1893,29437,326,0,159,35,364,0.0,1491,29329
41,11/4/2020,659131,740,1739,29793,340,0,155,30,334,0.0,1521,29484
42,12/4/2020,658996,676,1606,30109,356,0,135,33,326,0.0,1554,29619
43,13/4/2020,658874,614,1468,30414,373,0,122,21,299,0.0,1575,29741
44,14/4/2020,658757,544,1393,30663,386,0,117,15,275,0.0,1590,29858
45,15/4/2020,658642,510,1275,30917,399,0,117,18,241,0.0,1608,29975
46,16/4/2020,658538,479,1179,31136,411,0,104,17,218,0.0,1625,30079
47,17/4/2020,658451,454,1076,31341,421,0,87,9,189,0.0,1634,30166
48,18/4/2020,658363,417,1024,31507,432,0,88,14,168,0.0,1648,30254
49,19/4/2020,658270,396,935,31700,442,0,93,17,158,0.0,1665,30347
50,20/4/2020,658189,371,858,31875,450,0,81,14,143,0.0,1679,30428
51,21/4/2020,658125,325,806,32027,460,0,64,18,135,0.0,1697,30492
52,22/4/2020,658043,316,737,32183,464,0,82,12,126,0.0,1709,30574
53,23/4/2020,658007,276,677,32314,469,0,36,10,123,0.0,1719,30610
54,24/4/2020,657962,239,634,32430,478,0,45,7,108,0.0,1726,30655
55,25/4/2020,657917,217,591,32535,483,0,47,8,97,0.0,1734,30702
56,26/4/2020,657876,197,539,32642,489,0,41,4,84,0.0,1738,30743
57,27/4/2020,657834,178,506,32733,492,0,42,5,78,0.0,1743,30785
58,28/4/2020,657790,168,458,32831,496,0,44,8,71,0.0,1751,30829
59,29/4/2020,657759,162,414,32909,499,0,31,7,67,0.0,1758,30860
60,30/4/2020,657735,141,397,32969,501,0,25,6,65,0.0,1764,30885
61,1/5/2020,657703,127,363,33047,503,0,32,8,62,0.0,1772,30917
62,2/5/2020,657680,115,331,33111,506,0,23,3,53,0.0,1775,30940
63,3/5/2020,657659,112,278,33185,509,0,21,5,48,0.0,1780,30961
64,4/5/2020,657635,110,265,33223,510,0,24,4,44,0.0,1784,30985
65,5/5/2020,657615,101,244,33270,513,0,22,4,43,0.0,1788,31007
66,6/5/2020,657592,97,231,33310,513,0,23,1,41,0.0,1789,31030
67,7/5/2020,657578,92,213,33347,513,0,14,3,42,0.0,1792,31044
68,8/5/2020,657554,88,199,33387,515,0,24,6,39,0.0,1798,31068
69,9/5/2020,657533,88,184,33421,517,0,21,2,37,0.0,1800,31089
70,10/5/2020,657515,84,163,33462,519,0,18,8,37,0.0,1808,31107
71,11/5/2020,657501,72,165,33485,520,0,14,4,37,0.0,1812,31121
72,12/5/2020,657492,67,151,33512,521,0,10,1,34,0.0,1813,31131
73,13/5/2020,657477,67,137,33540,522,0,16,3,32,0.0,1816,31147
74,14/5/2020,657464,65,131,33558,525,0,13,0,25,0.0,1816,31160
75,15/5/2020,657453,59,131,33573,527,0,11,1,21,0.0,1817,31171
76,16/5/2020,657443,57,125,33589,529,0,10,1,20,0.0,1818,31181
77,17/5/2020,657436,47,117,33613,530,0,7,1,19,0.0,1819,31188
78,18/5/2020,657427,46,110,33629,531,0,9,1,18,0.0,1820,31197
79,19/5/2020,657419,42,100,33651,531,0,8,2,14,0.0,1822,31205
80,20/5/2020,657409,37,93,33671,533,0,10,0,11,0.0,1822,31215
81,21/5/2020,657402,35,80,33693,533,0,7,0,10,0.0,1822,31222
82,22/5/2020,657396,32,78,33703,534,0,6,4,12,0.0,1826,31228
83,23/5/2020,657386,33,69,33720,535,0,11,4,15,0.0,1830,31239
84,24/5/2020,657380,36,59,33733,535,0,8,0,14,0.0,1830,31247
85,25/5/2020,657370,38,59,33741,535,0,10,3,15,0.0,1833,31257
86,26/5/2020,657364,37,59,33748,535,0,6,2,17,0.0,1835,31263
87,27/5/2020,657359,35,59,33755,535,0,5,0,16,0.0,1835,31268
88,28/5/2020,657349,39,60,33760,535,0,11,0,16,0.0,1835,31279
89,29/5/2020,657341,41,55,33770,536,0,9,0,14,0.0,1835,31288
90,30/5/2020,657333,40,53,33780,537,0,8,0,12,0.0,1835,31296
91,31/5/2020,657322,39,56,33786,540,0,11,0,9,0.0,1835,31307
92,1/6/2020,657313,39,58,33793,540,0,10,1,9,0.0,1836,31317
93,2/6/2020,657307,37,58,33801,540,0,7,1,9,0.0,1837,31324
94,3/6/2020,657304,28,60,33811,540,0,4,2,9,0.0,1839,31328
95,4/6/2020,657295,32,57,33819,540,0,10,0,8,0.0,1839,31338
96,5/6/2020,657287,35,51,33829,541,0,10,0,6,0.0,1839,31348
97,6/6/2020,657284,31,53,33834,541,0,4,1,6,0.0,1840,31352
98,7/6/2020,657275,32,51,33844,541,0,9,1,6,0.0,1841,31361
99,8/6/2020,657272,27,47,33856,541,0,3,0,6,0.0,1841,31364
100,9/6/2020,657266,26,47,33862,542,0,6,0,5,0.0,1841,31370
101,10/6/2020,657262,24,46,33869,542,0,6,0,4,0.0,1841,31376
102,11/6/2020,657255,24,45,33876,543,0,7,3,6,0.0,1844,31383
103,12/6/2020,657254,21,42,33883,543,0,3,0,6,0.0,1844,31386
