Day,Date,Fassala-Mbera sim,Fassala-Mbera data,Fassala-Mbera error,Mentao sim,Mentao data,Mentao error,Bobo-Dioulasso sim,Bobo-Dioulasso data,Bobo-Dioulasso error,Abala sim,Abala data,Abala error,Mangaize sim,Mangaize data,Mangaize error,Niamey sim,Niamey data,Niamey error,Tabareybarey sim,Tabareybarey data,Tabareybarey error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
60,2012-04-29,738,1585,0.5344,336,192,0.75,96,52,0.8462,89,170,0.4765,81,69,0.1739,3,56,0.9464,243,28,7.6786,0.44247226624405706,2152,2152,3155,1586,0
61,2012-04-30,743,1597,0.5348,335,195,0.7179,96,52,0.8462,92,175,0.4743,81,70,0.1571,3,58,0.9483,250,29,7.6207,0.4429065743944637,2176,2176,3179,1600,0
62,2012-05-01,748,1609,0.5351,335,199,0.6834,96,52,0.8462,90,178,0.4944,82,70,0.1714,4,60,0.9333,254,30,7.4667,0.44392377382068104,2198,2198,3201,1609,0
63,2012-05-02,750,1621,0.5373,335,202,0.6584,95,52,0.8269,91,180,0.4944,82,71,0.1549,4,62,0.9355,264,31,7.5161,0.44630664183736807,2219,2219,3222,1621,0
64,2012-05-03,762,1633,0.5334,335,206,0.6262,95,53,0.7925,93,182,0.489,81,71,0.1408,5,64,0.9219,271,31,7.7419,0.4440333024976873,2240,2240,3243,1642,0
65,2012-05-04,767,1637,0.5315,334,209,0.5981,95,53,0.7925,96,184,0.4783,82,72,0.1389,5,66,0.9242,274,32,7.5625,0.4416461916461916,2253,2253,3256,1653,0
66,2012-05-05,772,1641,0.5296,333,213,0.5634,94,53,0.7736,98,186,0.4731,82,72,0.1389,5,68,0.9265,279,33,7.4545,0.4395839706332212,2266,2266,3269,1663,0
67,2012-05-06,778,1644,0.5268,331,216,0.5324,93,53,0.7547,98,189,0.4815,82,73,0.1233,5,70,0.9286,284,34,7.3529,0.43753808653260207,2279,2279,3282,1671,0
68,2012-05-07,781,1648,0.5261,331,220,0.5045,93,53,0.7547,98,191,0.4869,82,73,0.1233,5,72,0.9306,287,35,7.2,0.43672230652503796,2292,2292,3295,1677,0
69,2012-05-08,789,1652,0.5224,331,223,0.4843,93,53,0.7547,100,193,0.4819,83,74,0.1216,6,74,0.9189,292,36,7.1111,0.43440145102781136,2305,2305,3308,1694,0
70,2012-05-09,794,1656,0.5205,330,227,0.4537,93,53,0.7547,101,195,0.4821,85,74,0.1486,6,76,0.9211,295,37,6.973,0.4330021077988558,2318,2318,3321,1704,0
71,2012-05-10,801,1659,0.5172,330,230,0.4348,93,54,0.7222,102,197,0.4822,85,75,0.1333,6,78,0.9231,295,38,6.7632,0.4292141571685663,2331,2331,3334,1712,0
72,2012-05-11,804,1663,0.5165,330,233,0.4163,93,54,0.7222,106,199,0.4673,86,75,0.1467,6,80,0.925,295,39,6.5641,0.427077106993425,2343,2343,3346,1720,0
73,2012-05-12,810,1667,0.5141,330,237,0.3924,93,54,0.7222,108,202,0.4653,86,75,0.1467,6,82,0.9268,295,40,6.375,0.42410714285714285,2357,2357,3360,1728,0
74,2012-05-13,813,1670,0.5132,330,240,0.375,93,54,0.7222,110,204,0.4608,89,76,0.1711,6,84,0.9286,294,41,6.1707,0.4223013048635824,2369,2369,3372,1735,0
75,2012-05-14,818,1674,0.5114,330,244,0.3525,93,54,0.7222,112,206,0.4563,91,76,0.1974,6,86,0.9302,294,42,6.0,0.42008862629246674,2382,2382,3385,1744,0
76,2012-05-15,818,1678,0.5125,329,247,0.332,93,54,0.7222,119,208,0.4279,91,77,0.1818,6,88,0.9318,294,43,5.8372,0.41701000588581516,2395,2395,3398,1750,0
77,2012-05-16,825,1682,0.5095,329,251,0.3108,93,54,0.7222,123,210,0.4143,91,77,0.1818,6,90,0.9333,294,44,5.6818,0.4130753444737614,2408,2408,3411,1761,0
78,2012-05-17,834,1685,0.505,328,254,0.2913,93,55,0.6909,124,212,0.4151,91,78,0.1667,6,92,0.9348,294,45,5.5333,0.4085864485981308,2421,2421,3424,1770,0
79,2012-05-18,838,1689,0.5038,327,258,0.2674,93,55,0.6909,128,215,0.4047,93,78,0.1923,6,94,0.9362,296,46,5.4348,0.40663176265270506,2435,2435,3438,1781,0
80,2012-05-19,846,1693,0.5003,329,258,0.2752,93,55,0.6909,128,217,0.4101,93,79,0.1772,6,96,0.9375,295,47,5.2766,0.40516241299303946,2445,2445,3448,1790,0
81,2012-05-20,854,1696,0.4965,339,259,0.3089,93,55,0.6909,130,219,0.4064,93,79,0.1772,6,97,0.9381,295,48,5.1458,0.4053819444444444,2453,2453,3456,1810,0
82,2012-05-21,861,1700,0.4935,339,259,0.3089,93,55,0.6909,133,221,0.3982,94,80,0.175,6,99,0.9394,295,49,5.0204,0.4033467974610502,2463,2463,3466,1821,0
83,2012-05-22,869,1704,0.49,339,260,0.3038,93,55,0.6909,134,223,0.3991,96,80,0.2,7,101,0.9307,294,50,4.88,0.4013233601841197,2473,2473,3476,1832,0
84,2012-05-23,880,1708,0.4848,339,260,0.3038,93,55,0.6909,138,226,0.3894,98,81,0.2099,7,103,0.932,294,51,4.7647,0.3983366790937769,2484,2484,3487,1849,0
85,2012-05-24,889,1711,0.4804,339,261,0.2989,93,55,0.6909,140,228,0.386,102,81,0.2593,7,105,0.9333,294,52,4.6538,0.3967391304347826,2493,2493,3496,1864,0
86,2012-05-25,892,1715,0.4799,339,261,0.2989,93,56,0.6607,142,230,0.3826,103,82,0.2561,7,107,0.9346,294,53,4.5472,0.39577986883376104,2504,2504,3507,1870,0
87,2012-05-26,898,1719,0.4776,339,262,0.2939,93,56,0.6607,143,232,0.3836,104,82,0.2683,7,109,0.9358,294,54,4.4444,0.39465453511515497,2514,2514,3517,1878,0
88,2012-05-27,901,1723,0.4771,339,262,0.2939,93,56,0.6607,143,234,0.3889,106,83,0.2771,7,111,0.9369,294,55,4.3455,0.3949532180323221,2524,2524,3527,1883,0
89,2012-05-28,905,1726,0.4757,339,263,0.289,93,56,0.6607,147,236,0.3771,104,83,0.253,8,113,0.9292,294,56,4.25,0.39225113122171945,2533,2533,3536,1890,0
90,2012-05-29,907,1730,0.4757,339,263,0.289,93,56,0.6607,150,239,0.3724,105,84,0.25,9,115,0.9217,293,57,4.1404,0.3913166055821821,2544,2544,3547,1896,0
91,2012-05-30,916,1734,0.4717,339,264,0.2841,93,56,0.6607,152,241,0.3693,106,84,0.2619,9,117,0.9231,298,58,4.1379,0.390497610345797,2554,2554,3557,1913,0
92,2012-05-31,919,1737,0.4709,338,264,0.2803,93,56,0.6607,153,243,0.3704,106,85,0.2471,10,119,0.916,298,59,4.0508,0.3892316320807628,2563,2563,3566,1917,0
93,2012-06-01,925,1741,0.4687,338,265,0.2755,93,57,0.6316,155,245,0.3673,107,85,0.2588,10,121,0.9174,298,60,3.9667,0.38747553816046965,2574,2574,3577,1926,0
94,2012-06-02,928,1745,0.4682,338,265,0.2755,93,57,0.6316,159,247,0.3563,107,86,0.2442,10,123,0.9187,297,61,3.8689,0.3858377474212434,2584,2584,3587,1932,0
95,2012-06-03,932,1749,0.4671,338,266,0.2707,92,57,0.614,160,250,0.36,107,86,0.2442,10,125,0.92,297,62,3.7903,0.3849360755975542,2595,2595,3598,1936,0
96,2012-06-04,936,1757,0.4673,338,266,0.2707,92,57,0.614,163,252,0.3532,108,87,0.2414,10,127,0.9213,297,62,3.7903,0.3849349210744946,2608,2608,3611,1944,0
97,2012-06-05,943,1766,0.466,336,267,0.2584,92,57,0.614,163,254,0.3583,110,87,0.2644,11,129,0.9147,297,63,3.7143,0.3841698841698842,2623,2623,3626,1952,0
98,2012-06-06,949,1774,0.4651,336,267,0.2584,92,57,0.614,167,256,0.3477,113,87,0.2989,11,131,0.916,297,64,3.6406,0.38389667491068974,2636,2636,3639,1965,0
99,2012-06-07,956,1783,0.4638,333,268,0.2425,92,57,0.614,169,258,0.345,116,88,0.3182,11,133,0.9173,297,65,3.5692,0.38248974008207937,2652,2652,3655,1974,0
100,2012-06-08,962,1792,0.4632,332,269,0.2342,92,58,0.5862,170,260,0.3462,116,88,0.3182,11,135,0.9185,297,66,3.5,0.38136747480250616,2668,2668,3671,1980,0
101,2012-06-09,966,1800,0.4633,331,269,0.2305,92,58,0.5862,175,263,0.3346,118,89,0.3258,11,137,0.9197,296,67,3.4179,0.3803581117742811,2683,2683,3686,1989,0
102,2012-06-10,973,1809,0.4621,330,270,0.2222,92,58,0.5862,175,265,0.3396,120,89,0.3483,11,139,0.9209,295,68,3.3382,0.3798973250472845,2698,2698,3701,1996,0
103,2012-06-11,981,1817,0.4601,330,270,0.2222,92,58,0.5862,179,267,0.3296,120,90,0.3333,11,141,0.922,294,69,3.2609,0.37765814266487213,2712,2712,3715,2007,0
104,2012-06-12,986,1826,0.46,330,271,0.2177,92,58,0.5862,185,269,0.3123,121,90,0.3444,11,143,0.9231,294,70,3.2,0.37640750670241285,2727,2727,3730,2019,0
105,2012-06-13,993,1835,0.4589,329,271,0.214,92,58,0.5862,189,271,0.3026,122,91,0.3407,11,145,0.9241,294,71,3.1408,0.37489986648865153,2742,2742,3745,2030,0
106,2012-06-14,999,1843,0.4579,329,272,0.2096,92,58,0.5862,194,274,0.292,122,91,0.3407,12,146,0.9178,294,72,3.0833,0.3729715349827082,2756,2756,3759,2042,0
107,2012-06-15,1006,1852,0.4568,329,272,0.2096,91,58,0.569,201,276,0.2717,121,92,0.3152,12,148,0.9189,294,73,3.0274,0.3701642819289878,2771,2771,3774,2054,0
108,2012-06-16,1017,1860,0.4532,329,273,0.2051,93,59,0.5763,204,278,0.2662,123,92,0.337,12,150,0.92,294,74,2.973,0.368434943256796,2786,2786,3789,2072,0
109,2012-06-17,1029,1869,0.4494,329,273,0.2051,103,59,0.7458,207,280,0.2607,123,93,0.3226,13,152,0.9145,299,75,2.9867,0.3696109358569926,2801,2801,3804,2103,0
110,2012-06-18,1038,1878,0.4473,328,274,0.1971,103,59,0.7458,211,282,0.2518,123,93,0.3226,14,154,0.9091,299,76,2.9342,0.3671118093741817,2816,2816,3819,2116,0
111,2012-06-19,1039,1886,0.4491,328,274,0.1971,103,59,0.7458,215,284,0.243,123,94,0.3085,14,156,0.9103,299,77,2.8831,0.36707539786068355,2830,2830,3833,2121,0
112,2012-06-20,1047,1895,0.4475,327,275,0.1891,103,59,0.7458,216,287,0.2474,121,94,0.2872,18,158,0.8861,298,78,2.8205,0.364250454663549,2846,2846,3849,2130,0
113,2012-06-21,1057,1903,0.4446,328,275,0.1927,103,59,0.7458,220,289,0.2388,122,95,0.2842,18,160,0.8875,298,79,2.7722,0.36241263266891016,2860,2860,3863,2146,0
114,2012-06-22,1065,1912,0.443,335,276,0.2138,103,59,0.7458,221,291,0.2405,122,95,0.2842,18,162,0.8889,298,80,2.725,0.3633316142341413,2875,2875,3878,2162,0
115,2012-06-23,1074,1921,0.4409,334,276,0.2101,103,60,0.7167,229,293,0.2184,121,96,0.2604,19,164,0.8841,298,81,2.679,0.35927067282999486,2891,2891,3894,2178,0
116,2012-06-24,1079,1929,0.4406,334,277,0.2058,103,60,0.7167,232,295,0.2136,121,96,0.2604,19,166,0.8855,298,82,2.6341,0.3584953940634596,2905,2905,3908,2186,0
117,2012-06-25,1085,1951,0.4439,334,277,0.2058,103,60,0.7167,239,297,0.1953,122,97,0.2577,19,168,0.8869,298,83,2.5904,0.3589939024390244,2933,2933,3936,2200,0
118,2012-06-26,1090,1973,0.4475,334,278,0.2014,103,60,0.7167,245,300,0.1833,122,97,0.2577,19,170,0.8882,298,84,2.5476,0.35989911727616647,2962,2962,3965,2211,0
119,2012-06-27,1096,1994,0.4504,334,278,0.2014,103,60,0.7167,252,302,0.1656,122,98,0.2449,19,172,0.8895,298,85,2.5059,0.3599699398797595,2989,2989,3992,2224,0
120,2012-06-28,1099,2016,0.4549,334,279,0.1971,103,60,0.7167,256,304,0.1579,122,98,0.2449,21,174,0.8793,298,86,2.4651,0.3611940298507463,3017,3017,4020,2233,0
121,2012-06-29,1107,2038,0.4568,334,279,0.1971,103,60,0.7167,261,306,0.1471,122,99,0.2323,21,176,0.8807,297,87,2.4138,0.36116600790513836,3045,3045,4048,2245,0
122,2012-06-30,1113,2059,0.4594,334,280,0.1929,103,60,0.7167,272,308,0.1169,122,99,0.2323,21,178,0.882,297,88,2.375,0.36024539877300615,3072,3072,4075,2262,0
123,2012-07-01,1122,2081,0.4608,333,280,0.1893,103,61,0.6885,283,312,0.0929,122,100,0.22,21,189,0.8889,297,88,2.375,0.3602333495381624,3111,3111,4114,2281,0
124,2012-07-02,1129,2103,0.4631,333,281,0.1851,103,61,0.6885,294,315,0.0667,122,101,0.2079,21,201,0.8955,297,88,2.375,0.3609438959788105,3150,3150,4153,2299,0
125,2012-07-03,1137,2125,0.4649,333,281,0.1851,103,61,0.6885,315,319,0.0125,122,102,0.1961,21,212,0.9009,295,88,2.3523,0.3588642328799809,3188,3188,4191,2326,0
126,2012-07-04,1145,2146,0.4664,333,282,0.1809,103,61,0.6885,326,323,0.0093,122,103,0.1845,21,224,0.9062,295,88,2.3523,0.3607565011820331,3227,3227,4230,2345,0
127,2012-07-05,1148,2168,0.4705,333,282,0.1809,103,61,0.6885,340,326,0.0429,122,104,0.1731,21,235,0.9106,294,88,2.3409,0.3667682212327162,3264,3264,4267,2361,0
128,2012-07-06,1153,2190,0.4735,333,283,0.1767,103,61,0.6885,354,330,0.0727,122,106,0.1509,23,247,0.9069,300,88,2.4091,0.3725626740947075,3305,3305,4308,2388,0
129,2012-07-07,1161,2211,0.4749,333,283,0.1767,103,61,0.6885,365,333,0.0961,124,107,0.1589,24,258,0.907,302,88,2.4318,0.3773020257826888,3341,3341,4344,2412,0
130,2012-07-08,1170,2233,0.476,333,284,0.1725,103,62,0.6613,374,337,0.1098,124,108,0.1481,24,270,0.9111,302,88,2.4318,0.3799315849486887,3382,3382,4385,2430,0
131,2012-07-09,1187,2255,0.4736,333,285,0.1684,102,62,0.6452,388,340,0.1412,124,109,0.1376,25,281,0.911,302,88,2.4318,0.3818675107393172,3420,3420,4423,2461,0
132,2012-07-10,1199,2277,0.4734,333,285,0.1684,102,62,0.6452,404,344,0.1744,124,110,0.1273,25,293,0.9147,302,95,2.1789,0.38375475497874245,3466,3466,4469,2489,0
133,2012-07-11,1208,2298,0.4743,333,286,0.1643,102,62,0.6452,423,347,0.219,124,111,0.1171,25,304,0.9178,302,102,1.9608,0.38666075781076886,3510,3510,4513,2517,0
134,2012-07-12,1225,2320,0.472,333,286,0.1643,102,62,0.6452,435,351,0.2393,124,112,0.1071,27,316,0.9146,302,110,1.7455,0.3857456140350877,3557,3557,4560,2548,0
135,2012-07-13,1232,2342,0.474,332,287,0.1568,102,62,0.6452,456,352,0.2955,124,113,0.0973,27,316,0.9146,302,117,1.5812,0.3885017421602787,3589,3589,4592,2575,0
136,2012-07-14,1240,2363,0.4752,332,287,0.1568,102,62,0.6452,472,352,0.3409,124,114,0.0877,27,316,0.9146,302,124,1.4355,0.3906080934862584,3618,3618,4621,2599,0
137,2012-07-15,1252,2385,0.4751,332,288,0.1528,102,63,0.619,481,353,0.3626,124,115,0.0783,27,316,0.9146,302,132,1.2879,0.38925886143931254,3652,3652,4655,2620,0
138,2012-07-16,1263,2385,0.4704,331,288,0.1493,102,63,0.619,490,354,0.3842,124,116,0.069,27,316,0.9146,301,139,1.1655,0.3857204116638079,3661,3661,4664,2638,0
139,2012-07-17,1269,2385,0.4679,331,289,0.1453,102,63,0.619,501,355,0.4113,124,118,0.0508,27,316,0.9146,301,146,1.0616,0.3835294117647059,3672,3672,4675,2655,0
140,2012-07-18,1284,2396,0.4641,330,289,0.1419,102,63,0.619,506,356,0.4213,124,119,0.042,27,316,0.9146,301,154,0.9545,0.37968483816013626,3693,3693,4696,2674,0
141,2012-07-19,1299,2406,0.4601,330,290,0.1379,102,63,0.619,514,357,0.4398,124,120,0.0333,27,316,0.9146,301,161,0.8696,0.37659033078880405,3713,3713,4716,2697,0
142,2012-07-20,1305,2417,0.4601,329,290,0.1345,102,63,0.619,514,357,0.4398,124,121,0.0248,27,316,0.9146,301,168,0.7917,0.37423442449841604,3732,3732,4735,2702,0
143,2012-07-21,1316,2427,0.4578,329,291,0.1306,102,63,0.619,514,358,0.4358,123,122,0.0082,28,316,0.9114,301,176,0.7102,0.36963835155592933,3753,3753,4756,2713,0
