Day,Date,Fassala-Mbera sim,Fassala-Mbera data,Fassala-Mbera error,Mentao sim,Mentao data,Mentao error,Bobo-Dioulasso sim,Bobo-Dioulasso data,Bobo-Dioulasso error,Abala sim,Abala data,Abala error,Mangaize sim,Mangaize data,Mangaize error,Niamey sim,Niamey data,Niamey error,Tabareybarey sim,Tabareybarey data,Tabareybarey error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
17,2012-03-17,490,870,0.4368,0,0,0.0,0,0,0.0,33,28,0.1786,42,43,0.0233,1,0,0.0,1,0,0.0,0.19958847736625515,941,941,1944,567,0
18,2012-03-18,492,897,0.4515,0,0,0.0,0,0,0.0,33,28,0.1786,42,43,0.0233,1,0,0.0,1,0,0.0,0.20953830542871638,968,968,1971,569,0
19,2012-03-19,495,925,0.4649,0,0,0.0,0,0,0.0,33,28,0.1786,42,43,0.0233,1,0,0.0,1,0,0.0,0.2191095547773887,996,996,1999,572,0
20,2012-03-20,501,952,0.4737,0,0,0.0,0,0,0.0,33,27,0.2222,42,43,0.0233,1,0,0.0,1,0,0.0,0.2271604938271605,1022,1022,2025,578,0
21,2012-03-21,510,979,0.4791,0,0,0.0,0,0,0.0,33,27,0.2222,42,43,0.0233,1,0,0.0,1,0,0.0,0.23294346978557504,1049,1049,2052,587,0
22,2012-03-22,511,1006,0.492,0,39,1.0,0,15,1.0,33,27,0.2222,42,43,0.0233,1,0,0.0,1,0,0.0,0.2616033755274262,1130,1130,2133,588,0
23,2012-03-23,511,1033,0.5053,8,79,0.8987,2,31,0.9355,33,26,0.2692,42,43,0.0233,1,0,0.0,1,0,0.0,0.2853273137697517,1212,1212,2215,598,0
24,2012-03-24,513,1060,0.516,14,119,0.8824,4,47,0.9149,32,26,0.2308,43,43,0.0,1,0,0.0,1,0,0.0,0.3059181897302002,1295,1295,2298,608,0
25,2012-03-25,517,1088,0.5248,17,119,0.8571,6,47,0.8723,32,26,0.2308,43,43,0.0,1,0,0.0,1,0,0.0,0.3104041272570937,1323,1323,2326,617,0
26,2012-03-26,522,1115,0.5318,25,119,0.7899,11,47,0.766,32,25,0.28,43,43,0.0,1,0,0.0,1,0,0.0,0.3112244897959184,1349,1349,2352,635,0
27,2012-03-27,527,1142,0.5385,30,119,0.7479,12,47,0.7447,32,25,0.28,42,43,0.0233,2,0,0.0,1,0,0.0,0.31525851197982346,1376,1376,2379,646,0
28,2012-03-28,535,1169,0.5423,33,119,0.7227,18,48,0.625,32,24,0.3333,42,43,0.0233,2,0,0.0,1,0,0.0,0.3167082294264339,1403,1403,2406,663,0
29,2012-03-29,542,1176,0.5391,40,119,0.6639,19,48,0.6042,32,24,0.3333,42,43,0.0233,2,0,0.0,1,0,0.0,0.31247409863240777,1410,1410,2413,678,0
30,2012-03-30,547,1183,0.5376,50,119,0.5798,22,48,0.5417,32,24,0.3333,42,43,0.0233,2,0,0.0,1,0,0.0,0.30702479338842975,1417,1417,2420,696,0
31,2012-03-31,550,1191,0.5382,52,119,0.563,26,48,0.4583,31,23,0.3478,42,43,0.0233,3,0,0.0,1,0,0.0,0.3061392665842604,1424,1424,2427,705,0
32,2012-04-01,555,1198,0.5367,64,119,0.4622,34,48,0.2917,31,28,0.1071,42,44,0.0455,3,1,2.0,1,0,0.0,0.2949610815239656,1438,1438,2441,730,0
33,2012-04-02,562,1213,0.5367,78,119,0.3445,38,48,0.2083,48,34,0.4118,50,44,0.1364,3,3,0.0,31,1,30.0,0.3050709939148073,1462,1462,2465,810,0
34,2012-04-03,566,1229,0.5395,93,119,0.2185,43,49,0.1224,52,39,0.3333,50,45,0.1111,3,5,0.4,47,2,22.5,0.3050983540746688,1488,1488,2491,854,0
35,2012-04-04,569,1244,0.5426,109,119,0.084,51,49,0.0408,54,44,0.2273,51,46,0.1087,3,7,0.5714,55,3,17.3333,0.30139165009940355,1512,1512,2515,892,0
36,2012-04-05,576,1260,0.5429,126,119,0.0588,58,49,0.1837,55,49,0.1224,53,47,0.1277,3,9,0.6667,61,4,14.25,0.3051181102362205,1537,1537,2540,932,0
37,2012-04-06,583,1275,0.5427,137,119,0.1513,62,49,0.2653,57,54,0.0556,55,48,0.1458,3,11,0.7273,73,5,13.6,0.3155226209048362,1561,1561,2564,970,0
38,2012-04-07,584,1291,0.5476,153,119,0.2857,66,49,0.3469,58,59,0.0169,57,49,0.1633,3,13,0.7692,87,6,13.5,0.3314020857473928,1586,1586,2589,1008,0
39,2012-04-08,594,1306,0.5452,158,119,0.3277,71,49,0.449,60,64,0.0625,58,50,0.16,3,15,0.8,95,7,12.5714,0.338691159586682,1610,1610,2613,1039,0
40,2012-04-09,600,1322,0.5461,169,123,0.374,71,49,0.449,61,69,0.1159,60,51,0.1765,3,17,0.8235,100,8,11.5,0.34557153671461016,1639,1639,2642,1064,0
41,2012-04-10,605,1337,0.5475,174,126,0.381,73,50,0.46,64,74,0.1351,62,52,0.1923,3,19,0.8421,106,9,10.7778,0.350561797752809,1667,1667,2670,1087,0
42,2012-04-11,610,1353,0.5492,191,130,0.4692,75,50,0.5,65,79,0.1772,62,53,0.1698,3,21,0.8571,114,10,10.4,0.36087439792515746,1696,1696,2699,1120,0
43,2012-04-12,617,1368,0.549,198,133,0.4887,79,50,0.58,69,84,0.1786,62,53,0.1698,3,23,0.8696,122,11,10.0909,0.3669724770642202,1722,1722,2725,1150,0
44,2012-04-13,627,1384,0.547,213,137,0.5547,85,50,0.7,71,89,0.2022,63,54,0.1667,3,25,0.88,126,12,9.5,0.3743645606390704,1751,1751,2754,1188,0
45,2012-04-14,634,1399,0.5468,223,140,0.5929,89,50,0.78,73,94,0.2234,66,55,0.2,3,27,0.8889,142,13,9.9231,0.38547285149226895,1778,1778,2781,1230,0
46,2012-04-15,637,1415,0.5498,231,143,0.6154,96,50,0.92,73,99,0.2626,68,56,0.2143,3,29,0.8966,149,14,9.6429,0.3955144179423282,1806,1806,2809,1257,0
47,2012-04-16,646,1427,0.5473,241,147,0.6395,100,50,1.0,74,104,0.2885,68,57,0.193,3,31,0.9032,156,15,9.4,0.4004940014114326,1831,1831,2834,1288,0
48,2012-04-17,651,1439,0.5476,254,150,0.6933,100,50,1.0,76,110,0.3091,71,58,0.2241,3,33,0.9091,164,16,9.25,0.40818467995802726,1856,1856,2859,1319,0
49,2012-04-18,655,1451,0.5486,261,154,0.6948,100,51,0.9608,76,115,0.3391,71,59,0.2034,3,35,0.9143,172,17,9.1176,0.4124783362218371,1882,1882,2885,1338,0
50,2012-04-19,658,1463,0.5502,271,157,0.7261,100,51,0.9608,79,120,0.3417,71,60,0.1833,3,37,0.9189,182,18,9.1111,0.4187005843932623,1906,1906,2909,1364,0
51,2012-04-20,661,1475,0.5519,278,161,0.7267,100,51,0.9608,80,125,0.36,71,61,0.1639,3,39,0.9231,189,19,8.9474,0.4229720518064076,1931,1931,2934,1382,0
52,2012-04-21,665,1488,0.5531,285,164,0.7378,99,51,0.9412,80,130,0.3846,71,62,0.1452,3,41,0.9268,198,20,8.9,0.4281851977019263,1956,1956,2959,1401,0
53,2012-04-22,671,1500,0.5527,294,168,0.75,99,51,0.9412,80,135,0.4074,73,62,0.1774,3,43,0.9302,205,21,8.7619,0.43345625209520616,1980,1980,2983,1425,0
54,2012-04-23,679,1512,0.5509,305,171,0.7836,99,51,0.9412,84,140,0.4,73,63,0.1587,3,45,0.9333,209,22,8.5,0.4356501496508148,2004,2004,3007,1452,0
55,2012-04-24,683,1524,0.5518,315,175,0.8,99,51,0.9412,85,145,0.4138,75,64,0.1719,3,47,0.9362,217,23,8.4348,0.4412928759894459,2029,2029,3032,1477,0
56,2012-04-25,688,1536,0.5521,332,178,0.8652,99,52,0.9038,86,150,0.4267,76,65,0.1692,3,48,0.9375,223,24,8.2917,0.4476439790575916,2053,2053,3056,1507,0
57,2012-04-26,691,1548,0.5536,342,182,0.8791,99,52,0.9038,86,155,0.4452,77,66,0.1667,3,50,0.94,231,25,8.24,0.4534242129178838,2078,2078,3081,1529,0
58,2012-04-27,698,1560,0.5526,341,185,0.8432,99,52,0.9038,89,160,0.4438,78,67,0.1642,3,52,0.9423,238,26,8.1538,0.4534621578099839,2102,2102,3105,1546,0
59,2012-04-28,705,1572,0.5515,340,188,0.8085,99,52,0.9038,91,165,0.4485,80,68,0.1765,3,54,0.9444,246,27,8.1111,0.45445829338446786,2126,2126,3129,1564,0
60,2012-04-29,711,1585,0.5514,339,192,0.7656,99,52,0.9038,92,170,0.4588,81,69,0.1739,3,56,0.9464,254,28,8.0714,0.4554675118858954,2152,2152,3155,1579,0
61,2012-04-30,716,1597,0.5517,339,195,0.7385,99,52,0.9038,94,175,0.4629,83,70,0.1857,3,58,0.9483,265,29,8.1379,0.45832022648631643,2176,2176,3179,1599,0
62,2012-05-01,721,1609,0.5519,339,199,0.7035,99,52,0.9038,97,178,0.4551,83,70,0.1857,4,60,0.9333,270,30,8.0,0.457669478288035,2198,2198,3201,1613,0
63,2012-05-02,724,1621,0.5534,338,202,0.6733,99,52,0.9038,97,180,0.4611,83,71,0.169,4,62,0.9355,279,31,8.0,0.4596523898199876,2219,2219,3222,1624,0
64,2012-05-03,730,1633,0.553,338,206,0.6408,99,53,0.8679,98,182,0.4615,83,71,0.169,3,64,0.9531,289,31,8.3226,0.46130126426148627,2240,2240,3243,1640,0
65,2012-05-04,736,1637,0.5504,338,209,0.6172,99,53,0.8679,98,184,0.4674,85,72,0.1806,3,66,0.9545,289,32,8.0312,0.45915233415233414,2253,2253,3256,1648,0
66,2012-05-05,743,1641,0.5472,338,213,0.5869,99,53,0.8679,100,186,0.4624,85,72,0.1806,3,68,0.9559,294,33,7.9091,0.4570204955643928,2266,2266,3269,1662,0
67,2012-05-06,746,1644,0.5462,338,216,0.5648,98,53,0.8491,102,189,0.4603,85,73,0.1644,3,70,0.9571,295,34,7.6765,0.45460085313833026,2279,2279,3282,1667,0
68,2012-05-07,754,1648,0.5425,338,220,0.5364,98,53,0.8491,103,191,0.4607,87,73,0.1918,3,72,0.9583,295,35,7.4286,0.45159332321699547,2292,2292,3295,1678,0
69,2012-05-08,759,1652,0.5406,338,223,0.5157,98,53,0.8491,107,193,0.4456,89,74,0.2027,3,74,0.9595,295,36,7.1944,0.4486094316807739,2305,2305,3308,1689,0
70,2012-05-09,761,1656,0.5405,337,227,0.4846,98,53,0.8491,111,195,0.4308,89,74,0.2027,4,76,0.9474,293,37,6.9189,0.4447455585666968,2318,2318,3321,1693,0
71,2012-05-10,767,1659,0.5377,337,230,0.4652,98,54,0.8148,113,197,0.4264,88,75,0.1733,5,78,0.9359,302,38,6.9474,0.4430113977204559,2331,2331,3334,1710,0
72,2012-05-11,771,1663,0.5364,336,233,0.4421,98,54,0.8148,116,199,0.4171,89,75,0.1867,6,80,0.925,303,39,6.7692,0.44052600119545726,2343,2343,3346,1719,0
73,2012-05-12,777,1667,0.5339,335,237,0.4135,98,54,0.8148,118,202,0.4158,90,75,0.2,6,82,0.9268,303,40,6.575,0.4375,2357,2357,3360,1727,0
74,2012-05-13,784,1670,0.5305,335,240,0.3958,98,54,0.8148,120,204,0.4118,91,76,0.1974,6,84,0.9286,303,41,6.3902,0.43416370106761565,2369,2369,3372,1737,0
75,2012-05-14,787,1674,0.5299,335,244,0.373,98,54,0.8148,121,206,0.4126,93,76,0.2237,7,86,0.9186,302,42,6.1905,0.4322008862629247,2382,2382,3385,1743,0
76,2012-05-15,794,1678,0.5268,335,247,0.3563,98,54,0.8148,123,208,0.4087,95,77,0.2338,7,88,0.9205,302,43,6.0233,0.4293702177751619,2395,2395,3398,1754,0
77,2012-05-16,800,1682,0.5244,335,251,0.3347,98,54,0.8148,126,210,0.4,96,77,0.2468,7,90,0.9222,302,44,5.8636,0.4262679566109645,2408,2408,3411,1764,0
78,2012-05-17,803,1685,0.5234,334,254,0.315,98,55,0.7818,131,212,0.3821,97,78,0.2436,7,92,0.9239,302,45,5.7111,0.42260514018691586,2421,2421,3424,1772,0
79,2012-05-18,809,1689,0.521,334,258,0.2946,98,55,0.7818,134,215,0.3767,98,78,0.2564,7,94,0.9255,302,46,5.5652,0.41972076788830714,2435,2435,3438,1782,0
80,2012-05-19,816,1693,0.518,334,258,0.2946,98,55,0.7818,137,217,0.3687,99,79,0.2532,7,96,0.9271,302,47,5.4255,0.4176334106728538,2445,2445,3448,1793,0
81,2012-05-20,820,1696,0.5165,334,259,0.2896,98,55,0.7818,138,219,0.3699,100,79,0.2658,7,97,0.9278,302,48,5.2917,0.4166666666666667,2453,2453,3456,1799,0
82,2012-05-21,827,1700,0.5135,333,259,0.2857,98,55,0.7818,139,221,0.371,101,80,0.2625,7,99,0.9293,302,49,5.1633,0.4148874783612233,2463,2463,3466,1807,0
83,2012-05-22,836,1704,0.5094,333,260,0.2808,98,55,0.7818,142,223,0.3632,101,80,0.2625,7,101,0.9307,302,50,5.04,0.41196777905638665,2473,2473,3476,1819,0
84,2012-05-23,837,1708,0.51,333,260,0.2808,98,55,0.7818,143,226,0.3673,102,81,0.2593,8,103,0.9223,300,51,4.8824,0.41152853455692573,2484,2484,3487,1821,0
85,2012-05-24,843,1711,0.5073,333,261,0.2759,97,55,0.7636,146,228,0.3596,102,81,0.2593,8,105,0.9238,300,52,4.7692,0.40903890160183065,2493,2493,3496,1829,0
86,2012-05-25,846,1715,0.5067,333,261,0.2759,97,56,0.7321,146,230,0.3652,104,82,0.2683,9,107,0.9159,299,53,4.6415,0.4083262047333904,2504,2504,3507,1834,0
87,2012-05-26,847,1719,0.5073,333,262,0.271,97,56,0.7321,148,232,0.3621,110,82,0.3415,9,109,0.9174,298,54,4.5185,0.40943986352004547,2514,2514,3517,1842,0
88,2012-05-27,853,1723,0.5049,332,262,0.2672,97,56,0.7321,148,234,0.3675,111,83,0.3373,9,111,0.9189,297,55,4.4,0.40799546356677063,2524,2524,3527,1847,0
89,2012-05-28,860,1726,0.5017,332,263,0.2624,97,56,0.7321,148,236,0.3729,111,83,0.3373,9,113,0.9204,297,56,4.3036,0.4063914027149321,2533,2533,3536,1854,0
90,2012-05-29,865,1730,0.5,332,263,0.2624,97,56,0.7321,148,239,0.3808,115,84,0.369,9,115,0.9217,297,57,4.2105,0.4068226670425712,2544,2544,3547,1863,0
91,2012-05-30,867,1734,0.5,332,264,0.2576,97,56,0.7321,151,241,0.3734,119,84,0.4167,10,117,0.9145,295,58,4.0862,0.4062412145066067,2554,2554,3557,1871,0
92,2012-05-31,868,1737,0.5003,331,264,0.2538,97,56,0.7321,151,243,0.3786,121,85,0.4235,10,119,0.916,295,59,4.0,0.40661805945036456,2563,2563,3566,1873,0
93,2012-06-01,875,1741,0.4974,331,265,0.2491,97,57,0.7018,156,245,0.3633,125,85,0.4706,10,121,0.9174,295,60,3.9167,0.4045289348616159,2574,2574,3577,1889,0
94,2012-06-02,887,1745,0.4917,331,265,0.2491,97,57,0.7018,157,247,0.3644,125,86,0.4535,10,123,0.9187,294,61,3.8197,0.40117089489824365,2584,2584,3587,1901,0
95,2012-06-03,896,1749,0.4877,331,266,0.2444,97,57,0.7018,159,250,0.364,125,86,0.4535,10,125,0.92,294,62,3.7419,0.39883268482490275,2595,2595,3598,1912,0
96,2012-06-04,899,1757,0.4883,331,266,0.2444,97,57,0.7018,163,252,0.3532,125,87,0.4368,10,127,0.9213,294,62,3.7419,0.39850456937136525,2608,2608,3611,1919,0
97,2012-06-05,904,1766,0.4881,331,267,0.2397,97,57,0.7018,168,254,0.3386,125,87,0.4368,10,129,0.9225,297,63,3.7143,0.3979591836734694,2623,2623,3626,1932,0
98,2012-06-06,914,1774,0.4848,330,267,0.236,97,57,0.7018,169,256,0.3398,125,87,0.4368,10,131,0.9237,298,64,3.6562,0.3965375103050289,2636,2636,3639,1943,0
99,2012-06-07,917,1783,0.4857,330,268,0.2313,97,57,0.7018,175,258,0.3217,125,88,0.4205,10,133,0.9248,298,65,3.5846,0.3950752393980848,2652,2652,3655,1952,0
100,2012-06-08,919,1792,0.4872,330,269,0.2268,97,58,0.6724,181,260,0.3038,123,88,0.3977,12,135,0.9111,298,66,3.5152,0.3928084990465813,2668,2668,3671,1960,0
101,2012-06-09,927,1800,0.485,330,269,0.2268,97,58,0.6724,187,263,0.289,123,89,0.382,12,137,0.9124,298,67,3.4478,0.39039609332609876,2683,2683,3686,1974,0
102,2012-06-10,938,1809,0.4815,330,270,0.2222,97,58,0.6724,190,265,0.283,123,89,0.382,13,139,0.9065,297,68,3.3676,0.38746284787895163,2698,2698,3701,1988,0
103,2012-06-11,946,1817,0.4794,330,270,0.2222,97,58,0.6724,196,267,0.2659,123,90,0.3667,13,141,0.9078,297,69,3.3043,0.38492597577388965,2712,2712,3715,2002,0
104,2012-06-12,949,1826,0.4803,330,271,0.2177,97,58,0.6724,200,269,0.2565,123,90,0.3667,13,143,0.9091,297,70,3.2429,0.3844504021447721,2727,2727,3730,2009,0
105,2012-06-13,957,1835,0.4785,330,271,0.2177,97,58,0.6724,204,271,0.2472,123,91,0.3516,13,145,0.9103,297,71,3.1831,0.38264352469959945,2742,2742,3745,2021,0
106,2012-06-14,968,1843,0.4748,330,272,0.2132,97,58,0.6724,210,274,0.2336,123,91,0.3516,14,146,0.9041,295,72,3.0972,0.37855812716147913,2756,2756,3759,2037,0
107,2012-06-15,979,1852,0.4714,330,272,0.2132,97,58,0.6724,216,276,0.2174,123,92,0.337,15,148,0.8986,294,73,3.0274,0.3749337572866985,2771,2771,3774,2054,0
108,2012-06-16,989,1860,0.4683,330,273,0.2088,97,59,0.6441,225,278,0.1906,123,92,0.337,15,150,0.9,294,74,2.973,0.37081024016891,2786,2786,3789,2073,0
109,2012-06-17,997,1869,0.4666,330,273,0.2088,97,59,0.6441,227,280,0.1893,123,93,0.3226,15,152,0.9013,294,75,2.92,0.3696109358569926,2801,2801,3804,2083,0
110,2012-06-18,1001,1878,0.467,330,274,0.2044,97,59,0.6441,230,282,0.1844,123,93,0.3226,15,154,0.9026,294,76,2.8684,0.3692065985860173,2816,2816,3819,2090,0
111,2012-06-19,1013,1886,0.4629,330,274,0.2044,97,59,0.6441,235,284,0.1725,123,94,0.3085,16,156,0.8974,294,77,2.8182,0.3657709366031829,2830,2830,3833,2108,0
112,2012-06-20,1023,1895,0.4602,329,275,0.1964,97,59,0.6441,241,287,0.1603,123,94,0.3085,16,158,0.8987,294,78,2.7692,0.3629514159521954,2846,2846,3849,2123,0
113,2012-06-21,1031,1903,0.4582,329,275,0.1964,97,59,0.6441,242,289,0.1626,123,95,0.2947,16,160,0.9,296,79,2.7468,0.36241263266891016,2860,2860,3863,2134,0
114,2012-06-22,1038,1912,0.4571,329,276,0.192,97,59,0.6441,248,291,0.1478,122,95,0.2842,16,162,0.9012,296,80,2.7,0.36023723568849925,2875,2875,3878,2146,0
115,2012-06-23,1045,1921,0.456,328,276,0.1884,97,60,0.6167,256,293,0.1263,122,96,0.2708,16,164,0.9024,296,81,2.6543,0.357216230097586,2891,2891,3894,2160,0
116,2012-06-24,1059,1929,0.451,328,277,0.1841,97,60,0.6167,263,295,0.1085,122,96,0.2708,16,166,0.9036,296,82,2.6098,0.353121801432958,2905,2905,3908,2181,0
117,2012-06-25,1069,1951,0.4521,328,277,0.1841,97,60,0.6167,268,297,0.0976,122,97,0.2577,16,168,0.9048,296,83,2.5663,0.35289634146341464,2933,2933,3936,2196,0
118,2012-06-26,1075,1973,0.4551,328,278,0.1799,97,60,0.6167,278,300,0.0733,122,97,0.2577,16,170,0.9059,296,84,2.5238,0.35258511979823454,2962,2962,3965,2212,0
119,2012-06-27,1088,1994,0.4544,328,278,0.1799,97,60,0.6167,284,302,0.0596,122,98,0.2449,17,172,0.9012,295,85,2.4706,0.35070140280561124,2989,2989,3992,2231,0
120,2012-06-28,1091,2016,0.4588,328,279,0.1756,97,60,0.6167,293,304,0.0362,122,98,0.2449,17,174,0.9023,295,86,2.4302,0.35124378109452736,3017,3017,4020,2243,0
121,2012-06-29,1097,2038,0.4617,328,279,0.1756,96,60,0.6,301,306,0.0163,122,99,0.2323,17,176,0.9034,295,87,2.3908,0.3510375494071146,3045,3045,4048,2256,0
122,2012-06-30,1105,2059,0.4633,328,280,0.1714,96,60,0.6,309,308,0.0032,122,99,0.2323,17,178,0.9045,295,88,2.3523,0.350920245398773,3072,3072,4075,2272,0
123,2012-07-01,1112,2081,0.4656,328,280,0.1714,96,61,0.5738,323,312,0.0353,122,100,0.22,17,189,0.9101,295,88,2.3523,0.35585804569761786,3111,3111,4114,2293,0
124,2012-07-02,1126,2103,0.4646,328,281,0.1673,96,61,0.5738,337,315,0.0698,122,101,0.2079,18,201,0.9104,294,88,2.3409,0.35901757765470743,3150,3150,4153,2321,0
125,2012-07-03,1133,2125,0.4668,328,281,0.1673,96,61,0.5738,354,319,0.1097,122,102,0.1961,18,212,0.9151,294,88,2.3409,0.3648293963254593,3188,3188,4191,2345,0
126,2012-07-04,1142,2146,0.4678,328,282,0.1631,96,61,0.5738,364,323,0.1269,122,103,0.1845,18,224,0.9196,294,88,2.3409,0.3680851063829787,3227,3227,4230,2364,0
127,2012-07-05,1155,2168,0.4673,326,282,0.156,95,61,0.5574,380,326,0.1656,122,104,0.1731,18,235,0.9234,298,88,2.3864,0.37262713850480433,3264,3264,4267,2394,0
128,2012-07-06,1165,2190,0.468,329,283,0.1625,95,61,0.5574,389,330,0.1788,122,106,0.1509,18,247,0.9271,299,88,2.3977,0.37604456824512533,3305,3305,4308,2417,0
129,2012-07-07,1175,2211,0.4686,338,283,0.1943,95,61,0.5574,400,333,0.2012,122,107,0.1402,18,258,0.9302,299,88,2.3977,0.3816758747697974,3341,3341,4344,2447,0
130,2012-07-08,1187,2233,0.4684,336,284,0.1831,95,62,0.5323,421,337,0.2493,122,108,0.1296,18,270,0.9333,298,88,2.3864,0.38563283922462943,3382,3382,4385,2477,0
131,2012-07-09,1194,2255,0.4705,334,285,0.1719,95,62,0.5323,438,340,0.2882,122,109,0.1193,18,281,0.9359,298,88,2.3864,0.3904589645037305,3420,3420,4423,2499,0
132,2012-07-10,1202,2277,0.4721,334,285,0.1719,95,62,0.5323,449,344,0.3052,122,110,0.1091,18,293,0.9386,298,95,2.1368,0.3920340120832401,3466,3466,4469,2518,0
133,2012-07-11,1210,2298,0.4735,334,286,0.1678,94,62,0.5161,465,347,0.3401,122,111,0.0991,20,304,0.9342,297,102,1.9118,0.3935298027919344,3510,3510,4513,2542,0
134,2012-07-12,1227,2320,0.4711,334,286,0.1678,93,62,0.5,482,351,0.3732,122,112,0.0893,20,316,0.9367,296,110,1.6909,0.39364035087719296,3557,3557,4560,2574,0
135,2012-07-13,1232,2342,0.474,334,287,0.1638,93,62,0.5,502,352,0.4261,122,113,0.0796,20,316,0.9367,296,117,1.5299,0.39677700348432055,3589,3589,4592,2599,0
136,2012-07-14,1242,2363,0.4744,334,287,0.1638,93,62,0.5,513,352,0.4574,122,114,0.0702,20,316,0.9367,296,124,1.3871,0.39731659813893094,3618,3618,4621,2620,0
137,2012-07-15,1253,2385,0.4746,333,288,0.1562,93,63,0.4762,512,353,0.4504,122,115,0.0609,21,316,0.9335,296,132,1.2424,0.3935553168635875,3652,3652,4655,2630,0
138,2012-07-16,1269,2385,0.4679,333,288,0.1562,93,63,0.4762,512,354,0.4463,122,116,0.0517,21,316,0.9335,296,139,1.1295,0.3874356775300172,3661,3661,4664,2646,0
139,2012-07-17,1275,2385,0.4654,333,289,0.1522,93,63,0.4762,511,355,0.4394,122,118,0.0339,21,316,0.9335,296,146,1.0274,0.38267379679144387,3672,3672,4675,2651,0
140,2012-07-18,1280,2396,0.4658,332,289,0.1488,93,63,0.4762,511,356,0.4354,122,119,0.0252,21,316,0.9335,296,154,0.9221,0.3798977853492334,3693,3693,4696,2655,0
141,2012-07-19,1289,2406,0.4643,331,290,0.1414,93,63,0.4762,511,357,0.4314,122,120,0.0167,21,316,0.9335,296,161,0.8385,0.3761662425784563,3713,3713,4716,2663,0
142,2012-07-20,1298,2417,0.463,331,290,0.1414,93,63,0.4762,511,357,0.4314,122,121,0.0083,22,316,0.9304,295,168,0.756,0.3729672650475185,3732,3732,4735,2672,0
143,2012-07-21,1309,2427,0.4607,331,291,0.1375,93,63,0.4762,511,358,0.4274,122,122,0.0,22,316,0.9304,295,176,0.6761,0.3687973086627418,3753,3753,4756,2683,0
