#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
1,2/3/2020,687734,1690,1251,875,0,0,493,5,22,0.0,5,493
2,3/3/2020,687193,1846,1466,1044,1,0,541,5,26,0.0,10,1034
3,4/3/2020,686542,2094,1644,1268,2,0,651,6,28,0.0,16,1685
4,5/3/2020,685838,2340,1879,1490,3,0,704,3,25,0.0,19,2389
5,6/3/2020,685000,2630,2197,1720,3,0,838,7,30,0.0,26,3227
6,7/3/2020,684088,2931,2492,2036,3,0,912,6,36,0.0,32,4139
7,8/3/2020,683007,3341,2847,2351,4,0,1081,11,44,0.0,43,5220
8,9/3/2020,681766,3872,3158,2750,4,0,1242,12,54,0.0,55,6462
9,10/3/2020,680392,4426,3494,3233,5,0,1374,16,67,0.0,71,7836
10,11/3/2020,678850,4981,3970,3743,6,0,1542,13,75,0.0,84,9378
11,12/3/2020,677159,5574,4503,4305,9,0,1691,17,87,0.0,101,11069
12,13/3/2020,675954,5511,5140,4935,10,0,1205,26,107,0.0,127,12274
13,14/3/2020,674547,5619,5706,5666,12,0,1407,25,124,0.0,152,13681
14,15/3/2020,672992,5784,6261,6499,14,0,1556,25,140,0.0,177,15237
15,16/3/2020,671354,5970,6789,7416,21,0,1638,17,143,0.0,194,16875
16,17/3/2020,669989,5912,7180,8443,26,0,1365,34,165,0.0,228,18240
17,18/3/2020,668609,5815,7526,9569,31,0,1380,45,193,0.0,273,19620
18,19/3/2020,667171,5818,7688,10838,35,0,1438,49,220,0.0,322,21058
19,20/3/2020,665756,5762,7917,12076,39,0,1416,54,262,0.0,376,22474
20,21/3/2020,664690,5390,7988,13437,45,0,1066,55,290,0.0,431,23540
21,22/3/2020,663583,5122,8103,14695,47,0,1107,53,332,0.0,484,24647
22,23/3/2020,662547,4812,8031,16109,51,0,1036,69,380,0.0,553,25683
23,24/3/2020,661940,4138,7937,17475,60,0,607,60,405,0.0,613,26290
24,25/3/2020,661365,3567,7730,18820,68,0,575,79,449,0.0,692,26865
25,26/3/2020,660804,3067,7410,20191,78,0,561,86,489,0.0,778,27426
26,27/3/2020,660241,2740,6921,21555,93,0,564,59,491,0.0,837,27990
27,28/3/2020,659771,2413,6461,22798,107,0,470,68,517,0.0,905,28460
28,29/3/2020,659339,2137,5927,24028,119,0,432,77,539,0.0,982,28892
29,30/3/2020,658880,1984,5352,25196,138,0,460,79,555,0.0,1061,29352
30,31/3/2020,658478,1833,4856,26231,152,0,402,78,566,0.0,1139,29754
31,1/4/2020,658141,1694,4420,27136,159,0,337,79,590,0.0,1218,30091
32,2/4/2020,657848,1553,4003,27973,173,0,293,71,593,0.0,1289,30384
33,3/4/2020,657564,1393,3685,28711,197,0,284,60,577,0.0,1349,30668
34,4/4/2020,657300,1298,3373,29363,216,0,264,61,566,0.0,1410,30932
35,5/4/2020,657066,1170,3127,29956,231,0,234,53,550,0.0,1463,31166
36,6/4/2020,656834,1090,2853,30520,253,0,232,53,520,0.0,1516,31398
37,7/4/2020,656606,1018,2613,31039,274,0,228,47,486,0.0,1563,31626
38,8/4/2020,656431,936,2374,31515,294,0,175,51,464,0.0,1614,31801
39,9/4/2020,656256,872,2188,31930,304,0,175,39,451,0.0,1653,31976
40,10/4/2020,656089,804,2003,32331,323,0,168,25,417,0.0,1678,32144
41,11/4/2020,655943,727,1849,32689,342,0,146,28,382,0.0,1706,32290
42,12/4/2020,655799,679,1697,33016,359,0,144,27,350,0.0,1733,32434
43,13/4/2020,655662,642,1575,33297,374,0,137,24,325,0.0,1757,32571
44,14/4/2020,655537,592,1442,33582,397,0,125,19,285,0.0,1776,32696
45,15/4/2020,655421,546,1305,33869,409,0,116,22,258,0.0,1798,32812
46,16/4/2020,655310,502,1179,34129,430,0,111,23,232,0.0,1821,32923
47,17/4/2020,655204,472,1112,34313,449,0,106,13,209,0.0,1834,33029
48,18/4/2020,655115,439,1033,34506,457,0,90,15,191,0.0,1849,33119
49,19/4/2020,655030,406,958,34691,465,0,85,14,171,0.0,1863,33204
50,20/4/2020,654956,376,874,34872,472,0,74,14,160,0.0,1877,33278
51,21/4/2020,654894,327,834,35010,485,0,62,11,140,0.0,1888,33340
52,22/4/2020,654831,314,748,35171,486,0,63,11,130,0.0,1899,33403
53,23/4/2020,654790,276,671,35322,491,0,41,10,109,0.0,1909,33444
54,24/4/2020,654744,241,631,35441,493,0,46,13,102,0.0,1922,33490
55,25/4/2020,654702,216,587,35545,500,0,42,12,96,0.0,1934,33532
56,26/4/2020,654656,204,541,35648,501,0,46,7,92,0.0,1941,33578
57,27/4/2020,654616,177,504,35749,504,0,40,3,79,0.0,1944,33618
58,28/4/2020,654594,151,455,35841,509,0,22,5,71,0.0,1949,33640
59,29/4/2020,654565,143,424,35904,514,0,29,11,73,0.0,1960,33669
60,30/4/2020,654530,136,391,35978,515,0,35,9,73,0.0,1969,33704
61,1/5/2020,654509,125,351,36047,518,0,22,6,70,0.0,1975,33726
62,2/5/2020,654489,116,305,36120,520,0,21,2,60,0.0,1977,33747
63,3/5/2020,654471,99,290,36167,523,0,18,5,57,0.0,1982,33765
64,4/5/2020,654453,92,259,36221,525,0,18,3,49,0.0,1985,33783
65,5/5/2020,654429,94,229,36269,529,0,25,5,41,0.0,1990,33808
66,6/5/2020,654407,96,205,36313,529,0,23,3,36,0.0,1993,33831
67,7/5/2020,654392,90,189,36349,530,0,17,6,37,0.0,1999,33848
68,8/5/2020,654377,79,180,36384,530,0,15,3,34,0.0,2002,33863
69,9/5/2020,654359,78,171,36410,532,0,18,2,33,0.0,2004,33881
70,10/5/2020,654349,68,161,36439,533,0,11,1,31,0.0,2005,33892
71,11/5/2020,654333,64,147,36470,536,0,16,1,28,0.0,2006,33908
72,12/5/2020,654322,62,133,36495,538,0,11,6,30,0.0,2012,33919
73,13/5/2020,654306,63,131,36512,538,0,17,1,28,0.0,2013,33936
74,14/5/2020,654299,55,124,36530,542,0,7,0,21,0.0,2013,33943
75,15/5/2020,654286,59,115,36548,542,0,14,2,21,0.0,2015,33957
76,16/5/2020,654282,48,106,36570,544,0,5,1,17,0.0,2016,33962
77,17/5/2020,654266,46,104,36589,545,0,16,2,17,0.0,2018,33978
78,18/5/2020,654253,45,101,36606,545,0,13,0,16,0.0,2018,33991
79,19/5/2020,654248,40,88,36627,547,0,5,1,14,0.0,2019,33996
80,20/5/2020,654240,42,79,36642,547,0,8,1,12,0.0,2020,34004
81,21/5/2020,654233,36,74,36659,548,0,7,0,8,0.0,2020,34011
82,22/5/2020,654227,34,62,36678,549,0,6,1,7,0.0,2021,34017
83,23/5/2020,654227,26,57,36691,549,0,2,1,8,0.0,2022,34019
84,24/5/2020,654219,25,57,36699,550,0,8,0,7,0.0,2022,34027
85,25/5/2020,654212,28,47,36713,550,0,7,2,7,0.0,2024,34034
86,26/5/2020,654199,34,46,36721,550,0,15,0,6,0.0,2024,34049
87,27/5/2020,654189,36,45,36730,550,0,10,0,5,0.0,2024,34059
88,28/5/2020,654178,35,52,36735,550,0,11,1,5,0.0,2025,34070
89,29/5/2020,654171,36,46,36747,550,0,7,1,4,0.0,2026,34077
90,30/5/2020,654160,43,47,36750,550,0,12,0,3,0.0,2026,34089
91,31/5/2020,654155,40,49,36756,550,0,5,2,4,0.0,2028,34094
92,1/6/2020,654150,28,57,36765,550,0,6,0,4,0.0,2028,34100
93,2/6/2020,654146,26,54,36774,550,0,4,2,6,0.0,2030,34104
94,3/6/2020,654139,25,56,36780,550,0,8,0,6,0.0,2030,34112
95,4/6/2020,654134,26,53,36787,550,0,5,0,6,0.0,2030,34117
96,5/6/2020,654131,22,51,36796,550,0,5,1,6,0.0,2031,34122
97,6/6/2020,654122,27,50,36801,550,0,9,2,8,0.0,2033,34131
98,7/6/2020,654112,34,46,36808,550,0,11,0,8,0.0,2033,34142
99,8/6/2020,654106,34,39,36821,550,0,6,0,6,0.0,2033,34148
100,9/6/2020,654100,30,42,36828,550,0,8,0,6,0.0,2033,34156
101,10/6/2020,654095,29,45,36831,550,0,6,0,5,0.0,2033,34162
102,11/6/2020,654089,28,43,36839,551,0,7,0,3,0.0,2033,34169
103,12/6/2020,654085,25,41,36848,551,0,4,0,2,0.0,2033,34173
104,13/6/2020,654083,26,32,36858,551,0,3,1,2,0.0,2034,34176
105,14/6/2020,654079,23,33,36864,551,0,5,1,3,0.0,2035,34181
106,15/6/2020,654073,24,33,36869,551,0,6,0,3,0.0,2035,34187
107,16/6/2020,654068,26,32,36872,552,0,9,0,2,0.0,2035,34196
108,17/6/2020,654065,26,26,36881,552,0,4,0,1,0.0,2035,34200
109,18/6/2020,654057,30,24,36887,552,0,10,1,2,0.0,2036,34210
110,19/6/2020,654052,30,24,36892,552,0,6,0,2,0.0,2036,34216
111,20/6/2020,654045,30,29,36894,552,0,8,0,2,0.0,2036,34224
112,21/6/2020,654036,30,33,36898,553,0,10,0,1,0.0,2036,34234
113,22/6/2020,654033,27,37,36900,553,0,5,0,1,0.0,2036,34239
114,23/6/2020,654029,25,38,36905,553,0,6,0,1,0.0,2036,34245
115,24/6/2020,654028,20,39,36910,553,0,2,0,0,0.0,2036,34247
116,25/6/2020,654019,22,41,36915,553,0,10,1,1,0.0,2037,34257
117,26/6/2020,654010,27,37,36923,553,0,10,0,1,0.0,2037,34267
118,27/6/2020,654001,34,36,36926,553,0,12,1,2,0.0,2038,34279
119,28/6/2020,653996,33,40,36928,553,0,8,0,1,0.0,2038,34287
120,29/6/2020,653985,34,45,36933,553,0,11,0,1,0.0,2038,34298
121,30/6/2020,653983,36,40,36938,553,0,7,0,1,0.0,2038,34305
122,1/7/2020,653980,33,43,36941,553,0,5,0,1,0.0,2038,34310
123,2/7/2020,653978,37,40,36941,554,0,9,1,1,0.0,2039,34319
124,3/7/2020,653975,41,41,36939,554,0,9,1,2,0.0,2040,34328
125,4/7/2020,653973,39,45,36939,554,0,8,0,2,0.0,2040,34336
126,5/7/2020,653971,41,39,36945,554,0,9,0,2,0.0,2040,34345
127,6/7/2020,653967,40,41,36948,554,0,9,0,1,0.0,2040,34354
128,7/7/2020,653963,41,42,36950,554,0,9,1,2,0.0,2041,34363
129,8/7/2020,653961,38,48,36949,554,0,7,0,1,0.0,2041,34370
130,9/7/2020,653952,34,56,36954,554,0,14,0,1,0.0,2041,34384
131,10/7/2020,653948,39,52,36957,554,0,11,1,2,0.0,2042,34395
132,11/7/2020,653955,33,56,36952,554,0,5,1,3,0.0,2043,34400
133,12/7/2020,653957,38,54,36947,554,0,10,1,4,0.0,2044,34410
134,13/7/2020,653959,35,56,36946,554,0,13,1,5,0.0,2045,34423
135,14/7/2020,653953,45,48,36950,554,0,16,0,5,0.0,2045,34439
136,15/7/2020,653953,52,47,36944,554,0,12,0,4,0.0,2045,34451
137,16/7/2020,653945,56,57,36938,554,0,17,0,4,0.0,2045,34468
138,17/7/2020,653937,59,61,36939,554,0,15,1,5,0.0,2046,34483
139,18/7/2020,653928,63,65,36940,554,0,17,0,5,0.0,2046,34500
140,19/7/2020,653915,72,71,36938,554,0,25,1,6,0.0,2047,34525
141,20/7/2020,653914,75,74,36933,554,0,16,0,4,0.0,2047,34541
142,21/7/2020,653905,74,85,36932,554,0,21,1,5,0.0,2048,34562
143,22/7/2020,653905,75,92,36924,554,0,19,1,5,0.0,2049,34581
144,23/7/2020,653891,85,101,36919,554,0,28,0,5,0.0,2049,34609
145,24/7/2020,653885,80,101,36930,554,0,17,1,6,0.0,2050,34626
146,25/7/2020,653877,83,109,36926,555,0,28,1,5,0.0,2051,34654
147,26/7/2020,653865,95,108,36927,555,0,30,0,5,0.0,2051,34684
148,27/7/2020,653859,93,115,36927,556,0,22,1,5,0.0,2052,34706
149,28/7/2020,653855,101,112,36926,556,0,26,0,5,0.0,2052,34732
150,29/7/2020,653846,108,118,36922,556,0,29,0,5,0.0,2052,34761
151,30/7/2020,653839,102,122,36930,557,0,21,1,4,0.0,2053,34782
152,31/7/2020,653836,96,130,36931,557,0,21,2,5,0.0,2055,34803
153,1/8/2020,653831,93,141,36928,557,0,25,2,7,0.0,2057,34828
154,2/8/2020,653816,100,131,36946,557,0,32,0,7,0.0,2057,34860
155,3/8/2020,653808,99,141,36945,557,0,28,2,9,0.0,2059,34888
156,4/8/2020,653791,116,142,36944,557,0,41,1,6,0.0,2060,34929
157,5/8/2020,653781,116,146,36950,557,0,29,0,5,0.0,2060,34958
158,6/8/2020,653775,117,158,36943,557,0,31,4,9,0.0,2064,34989
159,7/8/2020,653778,110,172,36933,557,0,32,1,10,0.0,2065,35021
160,8/8/2020,653777,118,161,36936,558,0,25,1,10,0.0,2066,35046
161,9/8/2020,653787,111,163,36931,558,0,22,2,10,0.0,2068,35068
162,10/8/2020,653784,120,162,36925,559,0,40,1,10,0.0,2069,35108
163,11/8/2020,653776,118,162,36934,560,0,27,1,9,0.0,2070,35135
164,12/8/2020,653781,112,171,36925,561,0,32,1,9,0.0,2071,35167
165,13/8/2020,653774,110,168,36937,561,0,30,0,7,0.0,2071,35197
166,14/8/2020,653782,109,173,36925,561,0,28,1,8,0.0,2072,35225
167,15/8/2020,653766,146,158,36919,561,0,56,1,7,0.0,2073,35281
168,16/8/2020,653752,164,164,36909,561,0,50,0,6,0.0,2073,35331
169,17/8/2020,653718,187,177,36907,561,0,62,1,6,0.0,2074,35393
170,18/8/2020,653723,186,185,36895,561,0,36,2,8,0.0,2076,35429
171,19/8/2020,653696,215,196,36882,561,0,67,0,7,0.0,2076,35496
172,20/8/2020,653669,224,223,36873,561,0,65,1,8,0.0,2077,35561
173,21/8/2020,653667,219,247,36856,561,0,51,2,10,0.0,2079,35612
174,22/8/2020,653652,230,258,36848,562,0,56,1,10,0.0,2080,35668
175,23/8/2020,653634,233,271,36849,563,0,58,1,10,0.0,2081,35726
176,24/8/2020,653619,241,289,36837,564,0,62,1,7,0.0,2082,35788
177,25/8/2020,653627,236,305,36818,564,0,60,4,11,0.0,2086,35848
178,26/8/2020,653618,249,303,36816,564,0,60,6,17,0.0,2092,35908
179,27/8/2020,653633,232,315,36806,564,0,41,2,19,0.0,2094,35949
180,28/8/2020,653634,231,317,36804,564,0,64,1,18,0.0,2095,36013
181,29/8/2020,653635,237,321,36793,564,0,66,3,21,0.0,2098,36079
182,30/8/2020,653643,243,325,36774,565,0,64,3,21,0.0,2101,36143
183,31/8/2020,653638,243,330,36773,566,0,56,2,22,0.0,2103,36199
184,1/9/2020,653641,253,325,36765,566,0,60,4,24,0.0,2107,36259
185,2/9/2020,653650,243,341,36749,567,0,58,2,25,0.0,2109,36317
186,3/9/2020,653674,235,326,36748,567,0,43,1,23,0.0,2110,36360
187,4/9/2020,653709,223,344,36707,567,0,49,4,24,0.0,2114,36409
188,5/9/2020,653729,213,341,36699,568,0,50,3,22,0.0,2117,36459
189,6/9/2020,653728,224,333,36695,570,0,58,2,21,0.0,2119,36517
190,7/9/2020,653743,240,327,36668,572,0,63,3,21,0.0,2122,36580
191,8/9/2020,653768,239,333,36638,572,0,63,2,22,0.0,2124,36643
192,9/9/2020,653774,262,323,36619,572,0,76,8,28,0.0,2132,36719
193,10/9/2020,653805,247,330,36596,572,0,52,1,27,0.0,2133,36771
194,11/9/2020,653845,232,330,36571,572,0,46,2,27,0.0,2135,36817
195,12/9/2020,653866,226,350,36535,573,0,62,1,26,0.0,2136,36879
196,13/9/2020,653898,223,350,36506,573,0,56,4,26,0.0,2140,36935
197,14/9/2020,653924,220,347,36484,575,0,56,12,33,0.0,2152,36991
198,15/9/2020,653950,231,360,36432,577,0,72,3,33,0.0,2155,37063
199,16/9/2020,653972,242,364,36394,578,0,63,4,33,0.0,2159,37126
200,17/9/2020,654004,249,357,36362,578,0,58,6,37,0.0,2165,37184
201,18/9/2020,654049,257,336,36329,579,0,65,6,41,0.0,2171,37249
202,19/9/2020,654093,253,356,36266,582,0,64,3,40,0.0,2174,37313
203,20/9/2020,654118,264,356,36229,583,0,70,3,39,0.0,2177,37383
204,21/9/2020,654150,258,364,36193,585,0,59,5,39,0.0,2182,37442
205,22/9/2020,654203,242,367,36150,588,0,55,5,36,0.0,2187,37497
206,23/9/2020,654235,247,361,36118,589,0,66,1,33,0.0,2188,37563
207,24/9/2020,654305,234,382,36039,590,0,57,1,32,0.0,2189,37620
208,25/9/2020,654371,217,376,35995,591,0,36,6,32,0.0,2195,37656
209,26/9/2020,654428,200,377,35953,592,0,50,2,27,0.0,2197,37706
210,27/9/2020,654464,202,362,35927,595,0,56,5,26,0.0,2202,37762
211,28/9/2020,654522,202,338,35893,595,0,51,2,26,0.0,2204,37813
212,29/9/2020,654575,200,351,35829,595,0,62,3,27,0.0,2207,37875
213,30/9/2020,654640,196,335,35780,599,0,37,8,29,0.0,2215,37912
214,1/10/2020,654710,200,334,35707,599,0,52,1,29,0.0,2216,37964
215,2/10/2020,654785,212,314,35640,599,0,55,2,28,0.0,2218,38019
216,3/10/2020,654869,208,313,35560,600,0,46,5,30,0.0,2223,38065
217,4/10/2020,654947,208,313,35481,601,0,56,6,32,0.0,2229,38121
218,5/10/2020,655035,207,299,35408,601,0,51,3,32,0.0,2232,38172
219,6/10/2020,655106,207,295,35336,606,0,52,3,29,0.0,2235,38224
220,7/10/2020,655187,208,295,35251,609,0,46,2,27,0.0,2237,38270
221,8/10/2020,655278,199,291,35171,611,0,43,5,27,0.0,2242,38313
222,9/10/2020,655411,183,302,35043,611,0,40,3,29,0.0,2245,38353
223,10/10/2020,655505,158,314,34961,612,0,31,3,28,0.0,2248,38384
224,11/10/2020,655608,165,302,34863,612,0,45,2,26,0.0,2250,38429
225,12/10/2020,655708,165,302,34763,612,0,47,2,23,0.0,2252,38476
226,13/10/2020,655819,171,274,34674,612,0,45,3,24,0.0,2255,38521
227,14/10/2020,655916,184,259,34579,612,0,52,3,24,0.0,2258,38573
228,15/10/2020,656015,178,261,34482,614,0,47,1,21,0.0,2259,38620
229,16/10/2020,656117,177,266,34375,615,0,47,4,22,0.0,2263,38667
230,17/10/2020,656236,185,260,34253,616,0,45,1,19,0.0,2264,38712
231,18/10/2020,656353,183,267,34129,618,0,47,2,17,0.0,2266,38759
232,19/10/2020,656472,192,259,34009,618,0,48,3,19,0.0,2269,38807
233,20/10/2020,656587,191,276,33877,619,0,52,4,17,0.0,2273,38859
234,21/10/2020,656711,202,267,33749,621,0,56,1,16,0.0,2274,38915
235,22/10/2020,656824,207,278,33620,621,0,56,0,15,0.0,2274,38971
236,23/10/2020,656920,211,288,33509,622,0,54,5,18,0.0,2279,39025
237,24/10/2020,657041,209,283,33394,623,0,45,4,19,0.0,2283,39070
238,25/10/2020,657172,195,295,33265,623,0,42,2,19,0.0,2285,39112
239,26/10/2020,657283,206,290,33147,624,0,55,2,20,0.0,2287,39167
240,27/10/2020,657402,202,308,33014,624,0,58,2,21,0.0,2289,39225
241,28/10/2020,657526,197,316,32886,625,0,52,2,19,0.0,2291,39277
242,29/10/2020,657627,210,308,32777,628,0,60,3,18,0.0,2294,39337
243,30/10/2020,657757,220,302,32643,628,0,58,7,23,0.0,2301,39395
244,31/10/2020,657880,212,311,32518,629,0,52,3,22,0.0,2304,39447
245,1/11/2020,657996,215,316,32394,629,0,57,2,22,0.0,2306,39504
246,2/11/2020,658122,229,311,32258,630,0,64,3,23,0.0,2309,39568
247,3/11/2020,658242,244,312,32120,632,0,72,4,25,0.0,2313,39640
248,4/11/2020,658373,246,313,31986,632,0,56,1,25,0.0,2314,39696
249,5/11/2020,658478,249,322,31868,633,0,59,3,26,0.0,2317,39755
250,6/11/2020,658580,248,349,31740,633,0,68,3,26,0.0,2320,39823
251,7/11/2020,658676,271,354,31616,633,0,79,1,26,0.0,2321,39902
252,8/11/2020,658789,266,370,31489,636,0,70,3,25,0.0,2324,39972
253,9/11/2020,658896,290,375,31352,637,0,91,1,17,0.0,2325,40063
254,10/11/2020,658994,302,386,31229,639,0,82,5,20,0.0,2330,40145
255,11/11/2020,659093,344,377,31095,641,0,94,3,21,0.0,2333,40239
256,12/11/2020,659187,358,390,30973,642,0,86,4,24,0.0,2337,40325
257,13/11/2020,659292,372,381,30862,643,0,80,2,20,0.0,2339,40405
258,14/11/2020,659387,371,413,30736,643,0,87,7,27,0.0,2346,40492
259,15/11/2020,659474,348,460,30624,644,0,88,8,34,0.0,2354,40580
260,16/11/2020,659587,348,498,30471,646,0,105,5,37,0.0,2359,40685
261,17/11/2020,659640,392,488,30382,648,0,120,0,34,0.0,2359,40805
262,18/11/2020,659729,411,486,30274,650,0,107,3,30,0.0,2362,40912
263,19/11/2020,659822,432,506,30139,651,0,115,4,31,0.0,2366,41027
264,20/11/2020,659901,457,533,30008,651,0,133,2,30,0.0,2368,41160
265,21/11/2020,660000,466,550,29881,653,0,113,3,26,0.0,2371,41273
266,22/11/2020,660058,512,561,29766,653,0,138,7,29,0.0,2378,41411
267,23/11/2020,660136,514,604,29643,653,0,139,2,30,0.0,2380,41550
268,24/11/2020,660189,563,614,29530,654,0,155,4,28,0.0,2384,41705
269,25/11/2020,660272,564,666,29393,655,0,140,6,29,0.0,2390,41845
270,26/11/2020,660310,591,683,29311,655,0,162,4,32,0.0,2394,42007
271,27/11/2020,660347,631,698,29219,655,0,168,8,36,0.0,2402,42175
272,28/11/2020,660394,617,770,29114,655,0,154,6,41,0.0,2408,42329
273,29/11/2020,660393,666,815,29019,657,0,202,4,41,0.0,2412,42531
274,30/11/2020,660421,703,824,28942,660,0,176,2,37,0.0,2414,42707
275,1/12/2020,660417,761,842,28869,661,0,218,7,38,0.0,2421,42925
276,2/12/2020,657353,788,894,28815,663,3037,221,6,41,0.0,2427,43146
277,3/12/2020,654299,817,926,28775,663,6070,220,3,42,0.0,2430,43366
278,4/12/2020,651226,895,967,28729,663,9070,268,9,46,0.0,2439,43634
279,5/12/2020,648137,975,1010,28690,664,12074,265,7,47,0.0,2446,43899
280,6/12/2020,645083,1009,1082,28630,666,15080,262,9,49,0.0,2455,44161
281,7/12/2020,642002,1069,1134,28614,670,18061,309,10,49,0.0,2465,44470
282,8/12/2020,638917,1093,1221,28577,671,21071,273,5,49,0.0,2470,44743
283,9/12/2020,635803,1166,1286,28560,671,24064,336,10,56,0.0,2480,45079
284,10/12/2020,632611,1257,1336,28580,673,27093,349,8,58,0.0,2488,45428
285,11/12/2020,629492,1293,1423,28599,677,30066,340,7,57,0.0,2495,45768
286,12/12/2020,626241,1396,1500,28629,678,33106,407,10,63,0.0,2505,46175
287,13/12/2020,623011,1490,1620,28626,679,36124,422,14,73,0.0,2519,46597
288,14/12/2020,619737,1584,1694,28723,682,39130,427,9,70,0.0,2528,47024
