Day,Date,Fassala-Mbera sim,Fassala-Mbera data,Fassala-Mbera error,Mentao sim,Mentao data,Mentao error,Bobo-Dioulasso sim,Bobo-Dioulasso data,Bobo-Dioulasso error,Abala sim,Abala data,Abala error,Mangaize sim,Mangaize data,Mangaize error,Niamey sim,Niamey data,Niamey error,Tabareybarey sim,Tabareybarey data,Tabareybarey error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
10,2012-03-10,466,680,0.3147,0,0,0.0,0,0,0.0,32,31,0.0323,42,43,0.0233,2,0,0.0,1,0,0.0,0.12464428002276608,754,754,1757,543,0
11,2012-03-11,469,707,0.3366,0,0,0.0,0,0,0.0,32,31,0.0323,42,43,0.0233,2,0,0.0,1,0,0.0,0.13621076233183857,781,781,1784,546,0
12,2012-03-12,470,734,0.3597,0,0,0.0,0,0,0.0,32,30,0.0667,42,43,0.0233,2,0,0.0,1,0,0.0,0.14917127071823205,807,807,1810,547,0
13,2012-03-13,475,761,0.3758,0,0,0.0,0,0,0.0,32,30,0.0667,42,43,0.0233,2,0,0.0,1,0,0.0,0.15895481763745237,834,834,1837,552,0
14,2012-03-14,479,789,0.3929,0,0,0.0,0,0,0.0,32,29,0.1034,42,43,0.0233,2,0,0.0,1,0,0.0,0.17006437768240343,861,861,1864,556,0
15,2012-03-15,481,816,0.4105,0,0,0.0,0,0,0.0,32,29,0.1034,42,43,0.0233,2,0,0.0,1,0,0.0,0.1808566895822316,888,888,1891,558,0
16,2012-03-16,483,843,0.427,0,0,0.0,0,0,0.0,32,29,0.1034,42,43,0.0233,2,0,0.0,1,0,0.0,0.19134515119916579,915,915,1918,560,0
17,2012-03-17,487,870,0.4402,0,0,0.0,0,0,0.0,32,28,0.1429,42,43,0.0233,2,0,0.0,1,0,0.0,0.20113168724279834,941,941,1944,564,0
18,2012-03-18,489,897,0.4548,0,0,0.0,0,0,0.0,32,28,0.1429,41,43,0.0465,3,0,0.0,1,0,0.0,0.21207508878741754,968,968,1971,566,0
19,2012-03-19,490,925,0.4703,0,0,0.0,0,0,0.0,32,28,0.1429,42,43,0.0233,3,0,0.0,0,0,0.0,0.22161080540270134,996,996,1999,567,0
20,2012-03-20,490,952,0.4853,0,0,0.0,0,0,0.0,32,27,0.1852,42,43,0.0233,3,0,0.0,0,0,0.0,0.2325925925925926,1022,1022,2025,567,0
21,2012-03-21,493,979,0.4964,0,0,0.0,0,0,0.0,32,27,0.1852,42,43,0.0233,3,0,0.0,0,0,0.0,0.2412280701754386,1049,1049,2052,570,0
22,2012-03-22,506,1006,0.497,0,39,1.0,0,15,1.0,32,27,0.1852,42,43,0.0233,3,0,0.0,0,0,0.0,0.26394749179559307,1130,1130,2133,583,0
23,2012-03-23,511,1033,0.5053,4,79,0.9494,3,31,0.9032,32,26,0.2308,42,43,0.0233,3,0,0.0,0,0,0.0,0.2866817155756208,1212,1212,2215,595,0
24,2012-03-24,512,1060,0.517,9,119,0.9244,7,47,0.8511,32,26,0.2308,42,43,0.0233,3,0,0.0,0,0,0.0,0.30809399477806787,1295,1295,2298,605,0
25,2012-03-25,519,1088,0.523,13,119,0.8908,8,47,0.8298,32,26,0.2308,42,43,0.0233,3,0,0.0,0,0,0.0,0.3112639724849527,1323,1323,2326,617,0
26,2012-03-26,524,1115,0.53,18,119,0.8487,10,47,0.7872,32,25,0.28,42,43,0.0233,3,0,0.0,0,0,0.0,0.31462585034013607,1349,1349,2352,629,0
27,2012-03-27,531,1142,0.535,22,119,0.8151,13,47,0.7234,32,25,0.28,42,43,0.0233,3,0,0.0,0,0,0.0,0.31651954602774274,1376,1376,2379,643,0
28,2012-03-28,539,1169,0.5389,27,119,0.7731,14,48,0.7083,32,24,0.3333,42,43,0.0233,3,0,0.0,0,0,0.0,0.3192019950124688,1403,1403,2406,657,0
29,2012-03-29,551,1176,0.5315,32,119,0.7311,22,48,0.5417,32,24,0.3333,42,43,0.0233,3,0,0.0,0,0,0.0,0.31081641110650643,1410,1410,2413,682,0
30,2012-03-30,558,1183,0.5283,39,119,0.6723,27,48,0.4375,32,24,0.3333,42,43,0.0233,3,0,0.0,0,0,0.0,0.3049586776859504,1417,1417,2420,701,0
31,2012-03-31,562,1191,0.5281,48,119,0.5966,31,48,0.3542,32,23,0.3913,42,43,0.0233,3,0,0.0,0,0,0.0,0.3007828594973218,1424,1424,2427,718,0
32,2012-04-01,566,1198,0.5275,61,119,0.4874,37,48,0.2292,32,28,0.1429,42,44,0.0455,3,1,2.0,0,0,0.0,0.2904547316673494,1438,1438,2441,741,0
33,2012-04-02,570,1213,0.5301,71,119,0.4034,43,48,0.1042,46,34,0.3529,46,44,0.0455,3,3,0.0,22,1,21.0,0.296551724137931,1462,1462,2465,801,0
34,2012-04-03,579,1229,0.5289,95,119,0.2017,51,49,0.0408,49,39,0.2564,47,45,0.0444,3,5,0.4,40,2,19.0,0.29225210758731435,1488,1488,2491,864,0
35,2012-04-04,588,1244,0.5273,106,119,0.1092,57,49,0.1633,52,44,0.1818,48,46,0.0435,3,7,0.5714,52,3,16.3333,0.294234592445328,1512,1512,2515,906,0
36,2012-04-05,594,1260,0.5286,120,119,0.0084,64,49,0.3061,54,49,0.102,48,47,0.0213,3,9,0.6667,62,4,14.5,0.29606299212598425,1537,1537,2540,945,0
37,2012-04-06,599,1275,0.5302,131,119,0.1008,68,49,0.3878,56,54,0.037,48,48,0.0,3,11,0.7273,75,5,14.0,0.30694227769110766,1561,1561,2564,980,0
38,2012-04-07,604,1291,0.5321,142,119,0.1933,78,49,0.5918,61,59,0.0339,47,49,0.0408,4,13,0.6923,84,6,13.0,0.32058709926612594,1586,1586,2589,1020,0
39,2012-04-08,608,1306,0.5345,146,119,0.2269,83,49,0.6939,65,64,0.0156,48,50,0.04,4,15,0.7333,87,7,11.4286,0.32644469957902794,1610,1610,2613,1041,0
40,2012-04-09,618,1322,0.5325,155,123,0.2602,92,49,0.8776,65,69,0.058,48,51,0.0588,4,17,0.7647,99,8,11.375,0.3368660105980318,1639,1639,2642,1081,0
41,2012-04-10,629,1337,0.5295,160,126,0.2698,98,50,0.96,66,74,0.1081,50,52,0.0385,4,19,0.7895,108,9,11.0,0.3423220973782772,1667,1667,2670,1115,0
42,2012-04-11,636,1353,0.5299,174,130,0.3385,98,50,0.96,66,79,0.1646,51,53,0.0377,5,21,0.7619,118,10,10.8,0.3512412004446091,1696,1696,2699,1148,0
43,2012-04-12,646,1368,0.5278,182,133,0.3684,98,50,0.96,67,84,0.2024,52,53,0.0189,5,23,0.7826,123,11,10.1818,0.3548623853211009,1722,1722,2725,1173,0
44,2012-04-13,652,1384,0.5289,189,137,0.3796,98,50,0.96,70,89,0.2135,52,54,0.037,5,25,0.8,138,12,10.5,0.3627450980392157,1751,1751,2754,1204,0
45,2012-04-14,659,1399,0.5289,199,140,0.4214,98,50,0.96,70,94,0.2553,54,55,0.0182,5,27,0.8148,146,13,10.2308,0.3692916217188062,1778,1778,2781,1231,0
46,2012-04-15,662,1415,0.5322,209,143,0.4615,98,50,0.96,73,99,0.2626,54,56,0.0357,6,29,0.7931,152,14,9.8571,0.37593449626201497,1806,1806,2809,1254,0
47,2012-04-16,670,1427,0.5305,217,147,0.4762,98,50,0.96,74,104,0.2885,56,57,0.0175,6,31,0.8065,157,15,9.4667,0.3786167960479887,1831,1831,2834,1278,0
48,2012-04-17,676,1439,0.5302,223,150,0.4867,98,50,0.96,77,110,0.3,57,58,0.0172,6,33,0.8182,167,16,9.4375,0.3833508219657223,1856,1856,2859,1304,0
49,2012-04-18,686,1451,0.5272,228,154,0.4805,98,51,0.9216,77,115,0.3304,59,59,0.0,6,35,0.8286,174,17,9.2353,0.3847487001733102,1882,1882,2885,1328,0
50,2012-04-19,697,1463,0.5236,238,157,0.5159,98,51,0.9216,82,120,0.3167,59,60,0.0167,6,37,0.8378,185,18,9.2778,0.38879339979374355,1906,1906,2909,1365,0
51,2012-04-20,704,1475,0.5227,246,161,0.528,98,51,0.9216,85,125,0.32,60,61,0.0164,6,39,0.8462,192,19,9.1053,0.39195637355146556,1931,1931,2934,1391,0
52,2012-04-21,713,1488,0.5208,261,164,0.5915,98,51,0.9216,87,130,0.3308,61,62,0.0161,6,41,0.8537,199,20,8.95,0.39776951672862454,1956,1956,2959,1425,0
53,2012-04-22,723,1500,0.518,270,168,0.6071,98,51,0.9216,87,135,0.3556,62,62,0.0,6,43,0.8605,206,21,8.8095,0.40093865236339254,1980,1980,2983,1452,0
54,2012-04-23,729,1512,0.5179,284,171,0.6608,98,51,0.9216,88,140,0.3714,63,63,0.0,6,45,0.8667,214,22,8.7273,0.40771533089457934,2004,2004,3007,1482,0
55,2012-04-24,731,1524,0.5203,297,175,0.6971,98,51,0.9216,89,145,0.3862,63,64,0.0156,6,47,0.8723,219,23,8.5217,0.41424802110817943,2029,2029,3032,1503,0
56,2012-04-25,736,1536,0.5208,304,178,0.7079,98,52,0.8846,90,150,0.4,63,65,0.0308,6,48,0.875,224,24,8.3333,0.4175392670157068,2053,2053,3056,1521,0
57,2012-04-26,745,1548,0.5187,323,182,0.7747,98,52,0.8846,94,155,0.3935,64,66,0.0303,6,50,0.88,231,25,8.24,0.4229146381045115,2078,2078,3081,1561,0
58,2012-04-27,753,1560,0.5173,331,185,0.7892,98,52,0.8846,96,160,0.4,65,67,0.0299,6,52,0.8846,240,26,8.2308,0.42673107890499196,2102,2102,3105,1589,0
59,2012-04-28,755,1572,0.5197,335,188,0.7819,98,52,0.8846,98,165,0.4061,68,68,0.0,6,54,0.8889,249,27,8.2222,0.4304889741131352,2126,2126,3129,1609,0
60,2012-04-29,761,1585,0.5199,335,192,0.7448,97,52,0.8654,99,170,0.4176,69,69,0.0,6,56,0.8929,255,28,8.1071,0.43106180665610144,2152,2152,3155,1622,0
61,2012-04-30,769,1597,0.5185,334,195,0.7128,97,52,0.8654,101,175,0.4229,71,70,0.0143,5,58,0.9138,264,29,8.1034,0.43252595155709345,2176,2176,3179,1641,0
62,2012-05-01,773,1609,0.5196,334,199,0.6784,97,52,0.8654,102,178,0.427,72,70,0.0286,5,60,0.9167,272,30,8.0667,0.4345517025929397,2198,2198,3201,1655,0
63,2012-05-02,778,1621,0.52,334,202,0.6535,97,52,0.8654,103,180,0.4278,72,71,0.0141,6,62,0.9032,275,31,7.871,0.4338919925512104,2219,2219,3222,1665,0
64,2012-05-03,787,1633,0.5181,334,206,0.6214,97,53,0.8302,104,182,0.4286,74,71,0.0423,6,64,0.9062,284,31,8.1613,0.43478260869565216,2240,2240,3243,1686,0
65,2012-05-04,793,1637,0.5156,334,209,0.5981,97,53,0.8302,107,184,0.4185,74,72,0.0278,6,66,0.9091,285,32,7.9062,0.43151105651105653,2253,2253,3256,1696,0
66,2012-05-05,800,1641,0.5125,334,213,0.5681,97,53,0.8302,107,186,0.4247,75,72,0.0417,6,68,0.9118,289,33,7.7576,0.4301009483022331,2266,2266,3269,1708,0
67,2012-05-06,808,1644,0.5085,334,216,0.5463,97,53,0.8302,108,189,0.4286,75,73,0.0274,6,70,0.9143,293,34,7.6176,0.42778793418647165,2279,2279,3282,1721,0
68,2012-05-07,812,1648,0.5073,334,220,0.5182,97,53,0.8302,109,191,0.4293,75,73,0.0274,7,72,0.9028,294,35,7.4,0.42549317147192717,2292,2292,3295,1728,0
69,2012-05-08,817,1652,0.5054,333,223,0.4933,97,53,0.8302,111,193,0.4249,75,74,0.0135,7,74,0.9054,295,36,7.1944,0.4226118500604595,2305,2305,3308,1735,0
70,2012-05-09,824,1656,0.5024,333,227,0.467,97,53,0.8302,112,195,0.4256,77,74,0.0405,7,76,0.9079,295,37,6.973,0.42005420054200543,2318,2318,3321,1745,0
71,2012-05-10,829,1659,0.5003,333,230,0.4478,97,54,0.7963,114,197,0.4213,78,75,0.04,8,78,0.8974,294,38,6.7368,0.41631673665266944,2331,2331,3334,1753,0
72,2012-05-11,834,1663,0.4985,333,233,0.4292,97,54,0.7963,119,199,0.402,78,75,0.04,8,80,0.9,294,39,6.5385,0.4130304841601913,2343,2343,3346,1763,0
73,2012-05-12,839,1667,0.4967,333,237,0.4051,97,54,0.7963,121,202,0.401,79,75,0.0533,8,82,0.9024,294,40,6.35,0.4107142857142857,2357,2357,3360,1771,0
74,2012-05-13,849,1670,0.4916,332,240,0.3833,97,54,0.7963,124,204,0.3922,80,76,0.0526,8,84,0.9048,294,41,6.1707,0.40599051008303677,2369,2369,3372,1784,0
75,2012-05-14,855,1674,0.4892,331,244,0.3566,97,54,0.7963,126,206,0.3883,80,76,0.0526,8,86,0.907,294,42,6.0,0.40265878877400296,2382,2382,3385,1791,0
76,2012-05-15,856,1678,0.4899,330,247,0.336,97,54,0.7963,128,208,0.3846,81,77,0.0519,8,88,0.9091,294,43,5.8372,0.4011183048852266,2395,2395,3398,1794,0
77,2012-05-16,862,1682,0.4875,329,251,0.3108,97,54,0.7963,132,210,0.3714,82,77,0.0649,9,90,0.9,295,44,5.7045,0.3975373790677221,2408,2408,3411,1806,0
78,2012-05-17,867,1685,0.4855,329,254,0.2953,96,55,0.7455,135,212,0.3632,83,78,0.0641,9,92,0.9022,294,45,5.5333,0.39369158878504673,2421,2421,3424,1813,0
79,2012-05-18,874,1689,0.4825,329,258,0.2752,96,55,0.7455,135,215,0.3721,85,78,0.0897,9,94,0.9043,294,46,5.3913,0.39179755671902267,2435,2435,3438,1822,0
80,2012-05-19,878,1693,0.4814,329,258,0.2752,96,55,0.7455,136,217,0.3733,87,79,0.1013,9,96,0.9062,294,47,5.2553,0.39153132250580047,2445,2445,3448,1829,0
81,2012-05-20,886,1696,0.4776,329,259,0.2703,95,55,0.7273,139,219,0.3653,87,79,0.1013,9,97,0.9072,294,48,5.125,0.3883101851851852,2453,2453,3456,1839,0
82,2012-05-21,888,1700,0.4776,329,259,0.2703,95,55,0.7273,141,221,0.362,89,80,0.1125,9,99,0.9091,296,49,5.0408,0.3889209463358338,2463,2463,3466,1847,0
83,2012-05-22,894,1704,0.4754,329,260,0.2654,95,55,0.7273,142,223,0.3632,90,80,0.125,9,101,0.9109,295,50,4.9,0.3875143843498274,2473,2473,3476,1854,0
84,2012-05-23,896,1708,0.4754,327,260,0.2577,95,55,0.7273,147,226,0.3496,93,81,0.1481,9,103,0.9126,295,51,4.7843,0.386578720963579,2484,2484,3487,1862,0
85,2012-05-24,898,1711,0.4752,330,261,0.2644,95,55,0.7273,148,228,0.3509,93,81,0.1481,11,105,0.8952,296,52,4.6923,0.38672768878718533,2493,2493,3496,1871,0
86,2012-05-25,905,1715,0.4723,336,261,0.2874,95,56,0.6964,150,230,0.3478,94,82,0.1463,11,107,0.8972,296,53,4.5849,0.38637011690903905,2504,2504,3507,1887,0
87,2012-05-26,910,1719,0.4706,336,262,0.2824,95,56,0.6964,150,232,0.3534,97,82,0.1829,11,109,0.8991,296,54,4.4815,0.3864088711970429,2514,2514,3517,1895,0
88,2012-05-27,914,1723,0.4695,336,262,0.2824,95,56,0.6964,151,234,0.3547,98,83,0.1807,11,111,0.9009,296,55,4.3818,0.38588035157357525,2524,2524,3527,1901,0
89,2012-05-28,922,1726,0.4658,336,263,0.2776,95,56,0.6964,152,236,0.3559,99,83,0.1928,12,113,0.8938,296,56,4.2857,0.3837669683257919,2533,2533,3536,1912,0
90,2012-05-29,927,1730,0.4642,336,263,0.2776,95,56,0.6964,153,239,0.3598,99,84,0.1786,12,115,0.8957,296,57,4.193,0.38285875387651536,2544,2544,3547,1918,0
91,2012-05-30,937,1734,0.4596,335,264,0.2689,95,56,0.6964,151,241,0.3734,101,84,0.2024,13,117,0.8889,296,58,4.1034,0.38122012932246274,2554,2554,3557,1928,0
92,2012-05-31,943,1737,0.4571,335,264,0.2689,95,56,0.6964,158,243,0.3498,102,85,0.2,13,119,0.8908,296,59,4.0169,0.37829500841278746,2563,2563,3566,1942,0
93,2012-06-01,945,1741,0.4572,335,265,0.2642,95,57,0.6667,162,245,0.3388,103,85,0.2118,13,121,0.8926,296,60,3.9333,0.3771316745876433,2574,2574,3577,1949,0
94,2012-06-02,949,1745,0.4562,335,265,0.2642,95,57,0.6667,163,247,0.3401,103,86,0.1977,13,123,0.8943,296,61,3.8525,0.3763590744354614,2584,2584,3587,1954,0
95,2012-06-03,955,1749,0.454,335,266,0.2594,95,57,0.6667,165,250,0.34,105,86,0.2209,13,125,0.896,295,62,3.7581,0.3752084491384102,2595,2595,3598,1963,0
96,2012-06-04,966,1757,0.4502,334,266,0.2556,95,57,0.6667,167,252,0.3373,107,87,0.2299,13,127,0.8976,295,62,3.7581,0.3735807255607865,2608,2608,3611,1977,0
97,2012-06-05,972,1766,0.4496,334,267,0.2509,95,57,0.6667,170,254,0.3307,108,87,0.2414,13,129,0.8992,295,63,3.6825,0.3728626585769443,2623,2623,3626,1987,0
98,2012-06-06,984,1774,0.4453,334,267,0.2509,95,57,0.6667,173,256,0.3242,109,87,0.2529,13,131,0.9008,295,64,3.6094,0.3707062379774663,2636,2636,3639,2003,0
99,2012-06-07,991,1783,0.4442,333,268,0.2425,94,57,0.6491,174,258,0.3256,110,88,0.25,13,133,0.9023,295,65,3.5385,0.3693570451436389,2652,2652,3655,2010,0
100,2012-06-08,999,1792,0.4425,333,269,0.2379,94,58,0.6207,175,260,0.3269,112,88,0.2727,13,135,0.9037,295,66,3.4697,0.3685644238627077,2668,2668,3671,2021,0
101,2012-06-09,1004,1800,0.4422,333,269,0.2379,94,58,0.6207,182,263,0.308,113,89,0.2697,13,137,0.9051,295,67,3.403,0.36706456863809006,2683,2683,3686,2034,0
102,2012-06-10,1011,1809,0.4411,332,270,0.2296,94,58,0.6207,184,265,0.3057,115,89,0.2921,13,139,0.9065,295,68,3.3382,0.36638746284787893,2698,2698,3701,2044,0
103,2012-06-11,1017,1817,0.4403,331,270,0.2259,94,58,0.6207,186,267,0.3034,115,90,0.2778,13,141,0.9078,295,69,3.2754,0.3652759084791386,2712,2712,3715,2051,0
104,2012-06-12,1022,1826,0.4403,330,271,0.2177,94,58,0.6207,188,269,0.3011,118,90,0.3111,14,143,0.9021,294,70,3.2,0.3648793565683646,2727,2727,3730,2060,0
105,2012-06-13,1026,1835,0.4409,330,271,0.2177,93,58,0.6034,191,271,0.2952,121,91,0.3297,14,145,0.9034,296,71,3.169,0.36555407209612817,2742,2742,3745,2071,0
106,2012-06-14,1030,1843,0.4411,329,272,0.2096,93,58,0.6034,195,274,0.2883,122,91,0.3407,14,146,0.9041,296,72,3.1111,0.3647246608140463,2756,2756,3759,2079,0
107,2012-06-15,1035,1852,0.4411,329,272,0.2096,93,58,0.6034,199,276,0.279,122,92,0.3261,14,148,0.9054,296,73,3.0548,0.36380498145204027,2771,2771,3774,2088,0
108,2012-06-16,1045,1860,0.4382,329,273,0.2051,93,59,0.5763,204,278,0.2662,122,92,0.3261,14,150,0.9067,296,74,3.0,0.3607812087622064,2786,2786,3789,2103,0
109,2012-06-17,1045,1869,0.4409,329,273,0.2051,92,59,0.5593,207,280,0.2607,122,93,0.3118,14,152,0.9079,296,75,2.9467,0.361198738170347,2801,2801,3804,2105,0
110,2012-06-18,1057,1878,0.4372,329,274,0.2007,92,59,0.5593,210,282,0.2553,122,93,0.3118,14,154,0.9091,296,76,2.8947,0.3587326525268395,2816,2816,3819,2120,0
111,2012-06-19,1059,1886,0.4385,329,274,0.2007,92,59,0.5593,215,284,0.243,122,94,0.2979,15,156,0.9038,296,77,2.8442,0.357944169058179,2830,2830,3833,2128,0
112,2012-06-20,1063,1895,0.4391,329,275,0.1964,92,59,0.5593,220,287,0.2334,122,94,0.2979,15,158,0.9051,296,78,2.7949,0.35723564562223953,2846,2846,3849,2137,0
113,2012-06-21,1070,1903,0.4377,329,275,0.1964,92,59,0.5593,225,289,0.2215,122,95,0.2842,15,160,0.9062,295,79,2.7342,0.35516438001553197,2860,2860,3863,2148,0
114,2012-06-22,1079,1912,0.4357,328,276,0.1884,92,59,0.5593,233,291,0.1993,122,95,0.2842,15,162,0.9074,294,80,2.675,0.3517276946879835,2875,2875,3878,2163,0
115,2012-06-23,1087,1921,0.4341,328,276,0.1884,92,60,0.5333,242,293,0.1741,123,96,0.2812,16,164,0.9024,296,81,2.6543,0.3489984591679507,2891,2891,3894,2184,0
116,2012-06-24,1096,1929,0.4318,328,277,0.1841,92,60,0.5333,247,295,0.1627,123,96,0.2812,16,166,0.9036,296,82,2.6098,0.3467246673490276,2905,2905,3908,2198,0
117,2012-06-25,1104,1951,0.4341,328,277,0.1841,92,60,0.5333,253,297,0.1481,122,97,0.2577,16,168,0.9048,295,83,2.5542,0.3462906504065041,2933,2933,3936,2210,0
118,2012-06-26,1105,1973,0.4399,328,278,0.1799,92,60,0.5333,266,300,0.1133,122,97,0.2577,16,170,0.9059,294,84,2.5,0.34627994955863806,2962,2962,3965,2223,0
119,2012-06-27,1114,1994,0.4413,328,278,0.1799,92,60,0.5333,269,302,0.1093,122,98,0.2449,16,172,0.907,294,85,2.4588,0.3466933867735471,2989,2989,3992,2235,0
120,2012-06-28,1118,2016,0.4454,328,279,0.1756,92,60,0.5333,274,304,0.0987,122,98,0.2449,16,174,0.908,299,86,2.4767,0.3492537313432836,3017,3017,4020,2249,0
121,2012-06-29,1126,2038,0.4475,328,279,0.1756,92,60,0.5333,282,306,0.0784,121,99,0.2222,16,176,0.9091,299,87,2.4368,0.34856719367588934,3045,3045,4048,2264,0
122,2012-06-30,1134,2059,0.4492,328,280,0.1714,92,60,0.5333,294,308,0.0455,124,99,0.2525,16,178,0.9101,299,88,2.3977,0.34773006134969325,3072,3072,4075,2287,0
123,2012-07-01,1144,2081,0.4503,328,280,0.1714,91,61,0.4918,300,312,0.0385,124,100,0.24,18,189,0.9048,299,88,2.3977,0.34832280019445794,3111,3111,4114,2304,0
124,2012-07-02,1157,2103,0.4498,328,281,0.1673,93,61,0.5246,311,315,0.0127,124,101,0.2277,18,201,0.9104,298,88,2.3864,0.34794124729111486,3150,3150,4153,2329,0
125,2012-07-03,1164,2125,0.4522,327,281,0.1637,96,61,0.5738,324,319,0.0157,124,102,0.2157,18,212,0.9151,298,88,2.3864,0.3514674302075877,3188,3188,4191,2351,0
126,2012-07-04,1176,2146,0.452,328,282,0.1631,95,61,0.5574,335,323,0.0372,124,103,0.2039,18,224,0.9196,298,88,2.3864,0.35437352245862885,3227,3227,4230,2374,0
127,2012-07-05,1186,2168,0.453,333,282,0.1809,95,61,0.5574,346,326,0.0613,124,104,0.1923,19,235,0.9191,298,88,2.3864,0.3592688071244434,3264,3264,4267,2401,0
128,2012-07-06,1196,2190,0.4539,333,283,0.1767,95,61,0.5574,355,330,0.0758,124,106,0.1698,19,247,0.9231,298,88,2.3864,0.3618848653667595,3305,3305,4308,2420,0
129,2012-07-07,1201,2211,0.4568,332,283,0.1731,95,61,0.5574,366,333,0.0991,124,107,0.1589,19,258,0.9264,298,88,2.3864,0.3664825046040516,3341,3341,4344,2435,0
130,2012-07-08,1214,2233,0.4563,332,284,0.169,95,62,0.5323,381,337,0.1306,124,108,0.1481,19,270,0.9296,298,88,2.3864,0.3696693272519954,3382,3382,4385,2463,0
131,2012-07-09,1219,2255,0.4594,331,285,0.1614,94,62,0.5161,389,340,0.1441,124,109,0.1376,19,281,0.9324,298,88,2.3864,0.3730499660863667,3420,3420,4423,2474,0
132,2012-07-10,1224,2277,0.4625,331,285,0.1614,94,62,0.5161,405,344,0.1773,124,110,0.1273,19,293,0.9352,298,95,2.1368,0.3765943164018796,3466,3466,4469,2495,0
133,2012-07-11,1230,2298,0.4648,331,286,0.1573,94,62,0.5161,428,347,0.2334,124,111,0.1171,19,304,0.9375,298,102,1.9216,0.38112120540660316,3510,3510,4513,2524,0
134,2012-07-12,1246,2320,0.4629,331,286,0.1573,94,62,0.5161,440,351,0.2536,124,112,0.1071,19,316,0.9399,298,110,1.7091,0.38092105263157894,3557,3557,4560,2552,0
135,2012-07-13,1256,2342,0.4637,330,287,0.1498,94,62,0.5161,457,352,0.2983,124,113,0.0973,19,316,0.9399,298,117,1.547,0.38218641114982577,3589,3589,4592,2578,0
136,2012-07-14,1265,2363,0.4647,330,287,0.1498,94,62,0.5161,472,352,0.3409,124,114,0.0877,19,316,0.9399,298,124,1.4032,0.3838995888335858,3618,3618,4621,2602,0
137,2012-07-15,1278,2385,0.4642,329,288,0.1424,94,63,0.4921,481,353,0.3626,124,115,0.0783,20,316,0.9367,295,132,1.2348,0.38131041890440387,3652,3652,4655,2621,0
138,2012-07-16,1299,2385,0.4553,329,288,0.1424,94,63,0.4921,494,354,0.3955,124,116,0.069,20,316,0.9367,294,139,1.1151,0.37671526586620924,3661,3661,4664,2654,0
139,2012-07-17,1309,2385,0.4512,329,289,0.1384,94,63,0.4921,501,355,0.4113,122,118,0.0339,21,316,0.9335,294,146,1.0137,0.37219251336898396,3672,3672,4675,2670,0
140,2012-07-18,1319,2396,0.4495,328,289,0.1349,94,63,0.4921,508,356,0.427,122,119,0.0252,21,316,0.9335,294,154,0.9091,0.3698892674616695,3693,3693,4696,2686,0
141,2012-07-19,1334,2406,0.4456,327,290,0.1276,94,63,0.4921,515,357,0.4426,122,120,0.0167,21,316,0.9335,294,161,0.8261,0.366412213740458,3713,3713,4716,2707,0
142,2012-07-20,1341,2417,0.4452,330,290,0.1379,94,63,0.4921,514,357,0.4398,122,121,0.0083,22,316,0.9304,294,168,0.75,0.36430834213305174,3732,3732,4735,2717,0
