#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
1,2/3/2020,688456,1814,1324,978,1,0,459,10,27,0.0,10,459
2,3/3/2020,687897,1953,1590,1132,1,0,559,6,31,0.0,16,1018
3,4/3/2020,687173,2219,1845,1335,1,0,724,4,33,0.0,20,1742
4,5/3/2020,686376,2521,2058,1617,1,0,798,9,40,0.0,29,2540
5,6/3/2020,685461,2901,2326,1884,1,0,915,7,45,0.0,36,3455
6,7/3/2020,684477,3252,2637,2204,3,0,984,16,58,0.0,52,4439
7,8/3/2020,683341,3681,2987,2560,4,0,1136,14,69,0.0,66,5575
8,9/3/2020,682116,4122,3370,2958,7,0,1226,14,76,0.0,80,6801
9,10/3/2020,680720,4622,3788,3435,8,0,1396,12,85,0.0,92,8197
10,11/3/2020,679144,5143,4284,3990,12,0,1576,26,105,0.0,118,9773
11,12/3/2020,677462,5652,4827,4619,13,0,1683,33,132,0.0,151,11456
12,13/3/2020,676186,5668,5404,5299,16,0,1276,23,138,0.0,174,12732
13,14/3/2020,674700,5805,5956,6092,20,0,1486,25,148,0.0,199,14218
14,15/3/2020,673151,5952,6503,6946,21,0,1549,32,169,0.0,231,15767
15,16/3/2020,671361,6321,6967,7899,25,0,1791,37,191,0.0,268,17558
16,17/3/2020,669957,6166,7435,8982,33,0,1404,41,214,0.0,309,18962
17,18/3/2020,668462,6104,7839,10132,36,0,1495,40,233,0.0,349,20457
18,19/3/2020,666944,6137,8058,11390,44,0,1518,48,265,0.0,397,21975
19,20/3/2020,665471,6060,8346,12645,51,0,1473,44,280,0.0,441,23448
20,21/3/2020,664226,5784,8499,14003,61,0,1245,60,319,0.0,501,24693
21,22/3/2020,662998,5539,8614,15355,67,0,1228,67,361,0.0,568,25921
22,23/3/2020,661728,5321,8642,16809,73,0,1271,72,398,0.0,640,27192
23,24/3/2020,661104,4577,8556,18250,86,0,624,62,426,0.0,702,27816
24,25/3/2020,660519,3937,8290,19728,99,0,585,83,472,0.0,785,28401
25,26/3/2020,659967,3344,7947,21208,107,0,554,85,511,0.0,870,28955
26,27/3/2020,659380,2914,7557,22602,120,0,587,68,533,0.0,938,29542
27,28/3/2020,658843,2571,7022,24000,137,0,537,83,560,0.0,1021,30079
28,29/3/2020,658378,2300,6406,25344,145,0,465,73,574,0.0,1094,30544
29,30/3/2020,657920,2094,5858,26541,160,0,458,85,596,0.0,1179,31002
30,31/3/2020,657471,1998,5234,27700,170,0,449,81,604,0.0,1260,31451
31,1/4/2020,657080,1873,4698,28737,185,0,391,66,601,0.0,1326,31842
32,2/4/2020,656770,1684,4306,29608,205,0,310,72,587,0.0,1398,32152
33,3/4/2020,656468,1537,3922,30420,226,0,302,77,598,0.0,1475,32454
34,4/4/2020,656180,1398,3628,31125,242,0,289,69,608,0.0,1544,32743
35,5/4/2020,655890,1311,3341,31765,266,0,290,62,610,0.0,1606,33033
36,6/4/2020,655667,1199,3049,32364,294,0,223,56,582,0.0,1662,33256
37,7/4/2020,655440,1132,2754,32931,316,0,227,54,546,0.0,1716,33483
38,8/4/2020,655264,994,2546,33422,347,0,176,46,502,0.0,1762,33659
39,9/4/2020,655082,886,2345,33892,368,0,182,43,481,0.0,1805,33841
40,10/4/2020,654899,789,2204,34291,390,0,184,35,455,0.0,1840,34025
41,11/4/2020,654736,737,2017,34675,408,0,163,31,412,0.0,1871,34188
42,12/4/2020,654556,738,1851,35002,426,0,181,36,382,0.0,1907,34369
43,13/4/2020,654421,691,1693,35328,440,0,135,27,359,0.0,1934,34504
44,14/4/2020,654291,639,1530,35654,459,0,130,23,318,0.0,1957,34634
45,15/4/2020,654194,547,1399,35954,479,0,97,22,281,0.0,1979,34731
46,16/4/2020,654073,534,1281,36194,491,0,121,21,255,0.0,2000,34852
47,17/4/2020,653952,508,1201,36409,503,0,121,20,233,0.0,2020,34973
48,18/4/2020,653868,457,1126,36612,510,0,85,19,213,0.0,2039,35058
49,19/4/2020,653770,432,1058,36792,521,0,99,15,197,0.0,2054,35157
50,20/4/2020,653678,394,985,36985,531,0,93,19,179,0.0,2073,35250
51,21/4/2020,653588,381,911,37155,538,0,90,10,163,0.0,2083,35340
52,22/4/2020,653506,378,843,37299,547,0,82,10,150,0.0,2093,35422
53,23/4/2020,653462,322,777,37458,554,0,44,5,127,0.0,2098,35466
54,24/4/2020,653411,287,704,37608,563,0,51,5,108,0.0,2103,35517
55,25/4/2020,653360,257,667,37724,565,0,51,12,114,0.0,2115,35568
56,26/4/2020,653313,227,597,37862,574,0,47,13,99,0.0,2128,35615
57,27/4/2020,653274,209,549,37964,577,0,39,6,88,0.0,2134,35654
58,28/4/2020,653240,181,502,38068,582,0,34,9,84,0.0,2143,35688
59,29/4/2020,653204,166,466,38151,586,0,36,10,82,0.0,2153,35724
60,30/4/2020,653179,148,419,38238,589,0,26,10,77,0.0,2163,35750
61,1/5/2020,653157,112,402,38310,592,0,22,4,70,0.0,2167,35772
62,2/5/2020,653133,104,361,38380,595,0,24,5,64,0.0,2172,35796
63,3/5/2020,653114,89,330,38442,598,0,19,5,65,0.0,2177,35815
64,4/5/2020,653100,83,293,38497,600,0,14,5,57,0.0,2182,35829
65,5/5/2020,653081,77,260,38551,604,0,19,1,46,0.0,2183,35848
66,6/5/2020,653068,64,226,38608,607,0,13,7,44,0.0,2190,35861
67,7/5/2020,653049,62,200,38655,607,0,19,2,39,0.0,2192,35880
68,8/5/2020,653036,59,172,38696,610,0,13,3,34,0.0,2195,35893
69,9/5/2020,653022,64,150,38724,613,0,14,2,31,0.0,2197,35907
70,10/5/2020,653010,63,141,38745,614,0,12,2,31,0.0,2199,35919
71,11/5/2020,653000,59,130,38770,614,0,11,1,26,0.0,2200,35930
