#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
1,2/3/2020,688575,1461,1172,769,1,0,407,4,28,0.0,4,407
2,3/3/2020,688091,1618,1358,909,2,0,484,5,30,0.0,9,891
3,4/3/2020,687522,1781,1572,1100,3,0,569,4,32,0.0,13,1460
4,5/3/2020,686836,2074,1736,1326,6,0,686,9,35,0.0,22,2146
5,6/3/2020,686115,2374,1942,1540,7,0,721,6,39,0.0,28,2867
6,7/3/2020,685293,2706,2180,1789,10,0,822,10,44,0.0,38,3689
7,8/3/2020,684371,3024,2488,2083,12,0,922,8,48,0.0,46,4611
8,9/3/2020,683281,3484,2754,2447,12,0,1090,12,59,0.0,58,5701
9,10/3/2020,682131,3869,3082,2882,14,0,1150,11,65,0.0,69,6851
10,11/3/2020,680852,4327,3458,3325,16,0,1280,18,75,0.0,87,8131
11,12/3/2020,679447,4704,3985,3824,18,0,1405,14,86,0.0,101,9536
12,13/3/2020,678373,4704,4480,4401,20,0,1074,15,95,0.0,116,10610
13,14/3/2020,677194,4785,4937,5041,21,0,1179,16,105,0.0,132,11789
14,15/3/2020,675913,4932,5330,5782,21,0,1282,26,124,0.0,158,13071
15,16/3/2020,674497,5138,5722,6599,22,0,1416,23,137,0.0,181,14487
16,17/3/2020,673353,5002,6114,7483,26,0,1145,28,152,0.0,209,15632
17,18/3/2020,672124,4948,6399,8478,29,0,1229,36,173,0.0,245,16861
18,19/3/2020,670912,4956,6565,9513,32,0,1212,33,196,0.0,278,18073
19,20/3/2020,669651,4923,6817,10550,37,0,1261,30,209,0.0,308,19334
20,21/3/2020,668680,4623,6980,11656,39,0,972,53,248,0.0,361,20306
21,22/3/2020,667674,4451,6985,12818,50,0,1006,50,269,0.0,411,21312
22,23/3/2020,666676,4325,6904,14018,55,0,998,60,302,0.0,471,22310
23,24/3/2020,666167,3719,6841,15192,59,0,509,59,337,0.0,530,22819
24,25/3/2020,665664,3150,6708,16391,65,0,503,57,371,0.0,587,23322
25,26/3/2020,665182,2692,6498,17534,72,0,482,68,413,0.0,655,23804
26,27/3/2020,664741,2337,6069,18749,82,0,442,80,455,0.0,735,24246
27,28/3/2020,664288,2075,5672,19850,93,0,453,48,451,0.0,783,24699
28,29/3/2020,663845,1985,5116,20924,108,0,445,59,460,0.0,842,25144
29,30/3/2020,663511,1760,4719,21872,116,0,334,67,478,0.0,909,25478
30,31/3/2020,663203,1575,4337,22735,128,0,308,58,479,0.0,967,25786
31,1/4/2020,662913,1427,3910,23582,146,0,290,57,484,0.0,1024,26076
32,2/4/2020,662629,1314,3586,24282,167,0,284,61,485,0.0,1085,26360
33,3/4/2020,662372,1209,3295,24921,181,0,257,52,487,0.0,1137,26617
34,4/4/2020,662108,1155,2964,25554,197,0,264,49,468,0.0,1186,26881
35,5/4/2020,661897,1067,2709,26093,212,0,211,46,451,0.0,1232,27092
36,6/4/2020,661719,970,2449,26605,235,0,178,48,434,0.0,1280,27270
37,7/4/2020,661518,915,2246,27050,249,0,201,43,416,0.0,1323,27471
38,8/4/2020,661351,831,2084,27444,268,0,167,36,390,0.0,1359,27638
39,9/4/2020,661199,744,1916,27838,281,0,152,27,370,0.0,1386,27790
40,10/4/2020,661073,647,1791,28174,293,0,126,29,341,0.0,1415,27916
41,11/4/2020,660943,588,1665,28478,304,0,130,20,321,0.0,1435,28046
42,12/4/2020,660809,551,1515,28778,325,0,134,32,295,0.0,1467,28180
43,13/4/2020,660669,553,1378,29040,338,0,140,19,268,0.0,1486,28320
44,14/4/2020,660575,509,1243,29299,352,0,94,28,246,0.0,1514,28414
45,15/4/2020,660472,476,1144,29525,361,0,103,7,219,0.0,1521,28517
46,16/4/2020,660372,450,1055,29730,371,0,100,17,198,0.0,1538,28617
47,17/4/2020,660286,409,988,29913,382,0,86,13,179,0.0,1551,28703
48,18/4/2020,660217,391,893,30083,394,0,69,10,152,0.0,1561,28772
49,19/4/2020,660148,350,847,30231,402,0,69,18,149,0.0,1579,28841
50,20/4/2020,660071,332,791,30372,412,0,77,13,131,0.0,1592,28918
51,21/4/2020,660019,297,734,30508,420,0,52,12,125,0.0,1604,28970
52,22/4/2020,659957,265,684,30644,428,0,62,17,124,0.0,1621,29032
53,23/4/2020,659907,254,611,30773,433,0,50,10,111,0.0,1631,29082
54,24/4/2020,659861,218,596,30869,434,0,46,9,111,0.0,1640,29128
55,25/4/2020,659822,205,545,30967,439,0,39,7,101,0.0,1647,29167
56,26/4/2020,659783,192,498,31062,443,0,39,11,99,0.0,1658,29206
57,27/4/2020,659756,165,452,31159,446,0,28,7,92,0.0,1665,29234
58,28/4/2020,659729,138,422,31237,452,0,27,2,81,0.0,1667,29261
59,29/4/2020,659696,134,384,31304,460,0,33,7,75,0.0,1674,29294
60,30/4/2020,659673,120,334,31387,464,0,23,6,65,0.0,1680,29317
61,1/5/2020,659649,117,303,31440,469,0,24,4,58,0.0,1684,29341
62,2/5/2020,659626,103,285,31492,472,0,23,2,52,0.0,1686,29364
63,3/5/2020,659595,98,279,31533,473,0,31,1,47,0.0,1687,29395
64,4/5/2020,659569,105,256,31571,477,0,26,7,45,0.0,1694,29421
65,5/5/2020,659549,103,229,31615,482,0,21,4,34,0.0,1698,29442
66,6/5/2020,659525,99,211,31660,483,0,24,5,30,0.0,1703,29466
67,7/5/2020,659507,88,204,31695,484,0,18,6,33,0.0,1709,29484
68,8/5/2020,659489,83,198,31724,484,0,18,6,35,0.0,1715,29502
69,9/5/2020,659473,76,189,31756,484,0,16,3,35,0.0,1718,29518
70,10/5/2020,659456,71,172,31794,485,0,17,2,31,0.0,1720,29535
71,11/5/2020,659443,68,159,31823,485,0,14,2,28,0.0,1722,29549
72,12/5/2020,659429,70,145,31848,486,0,15,1,27,0.0,1723,29564
73,13/5/2020,659417,64,135,31875,487,0,13,0,23,0.0,1723,29577
74,14/5/2020,659400,60,128,31903,487,0,17,4,21,0.0,1727,29594
75,15/5/2020,659392,48,120,31929,489,0,8,1,20,0.0,1728,29602
76,16/5/2020,659379,50,108,31951,490,0,13,0,17,0.0,1728,29615
77,17/5/2020,659373,42,103,31970,490,0,6,0,15,0.0,1728,29621
78,18/5/2020,659367,39,97,31983,492,0,6,4,16,0.0,1732,29627
79,19/5/2020,659362,39,84,31997,496,0,7,1,12,0.0,1733,29634
80,20/5/2020,659351,36,82,32012,497,0,11,1,11,0.0,1734,29645
81,21/5/2020,659345,33,78,32024,498,0,6,1,11,0.0,1735,29651
82,22/5/2020,659341,27,73,32039,498,0,4,0,10,0.0,1735,29655
83,23/5/2020,659334,28,70,32048,498,0,8,0,10,0.0,1735,29663
84,24/5/2020,659326,28,63,32063,498,0,8,2,11,0.0,1737,29671
85,25/5/2020,659320,27,59,32074,498,0,6,2,12,0.0,1739,29677
86,26/5/2020,659316,26,53,32085,498,0,4,1,11,0.0,1740,29681
87,27/5/2020,659307,28,47,32098,498,0,9,0,7,0.0,1740,29690
88,28/5/2020,659301,25,42,32110,500,0,6,1,6,0.0,1741,29696
89,29/5/2020,659291,29,42,32116,500,0,11,0,5,0.0,1741,29707
90,30/5/2020,659283,31,43,32120,501,0,8,1,5,0.0,1742,29715
91,31/5/2020,659275,36,42,32124,501,0,9,0,5,0.0,1742,29724
92,1/6/2020,659262,39,41,32135,501,0,13,1,4,0.0,1743,29737
93,2/6/2020,659255,37,42,32143,501,0,7,0,2,0.0,1743,29744
94,3/6/2020,659248,31,48,32150,501,0,7,1,3,0.0,1744,29751
95,4/6/2020,659238,32,52,32155,501,0,11,0,3,0.0,1744,29762
96,5/6/2020,659233,33,46,32165,501,0,7,0,3,0.0,1744,29769
97,6/6/2020,659229,31,45,32172,501,0,6,0,3,0.0,1744,29775
98,7/6/2020,659221,34,44,32177,502,0,10,1,3,0.0,1745,29785
99,8/6/2020,659211,37,41,32187,502,0,11,0,2,0.0,1745,29796
100,9/6/2020,659208,29,47,32192,502,0,5,0,2,0.0,1745,29801
101,10/6/2020,659198,33,49,32196,502,0,10,0,2,0.0,1745,29811
102,11/6/2020,659190,28,52,32206,502,0,8,1,3,0.0,1746,29819
103,12/6/2020,659183,33,48,32212,502,0,9,1,4,0.0,1747,29828
104,13/6/2020,659178,31,51,32215,503,0,7,1,4,0.0,1748,29835
105,14/6/2020,659171,28,52,32224,503,0,8,0,4,0.0,1748,29843
106,15/6/2020,659166,29,48,32232,503,0,8,1,4,0.0,1749,29851
