#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
1,2/3/2020,687962,1423,1141,816,0,0,405,4,17,0.0,4,405
2,3/3/2020,687497,1576,1294,975,0,0,465,8,23,0.0,12,870
3,4/3/2020,686927,1771,1483,1160,1,0,570,9,31,0.0,21,1440
4,5/3/2020,686306,2017,1639,1377,3,0,621,8,36,0.0,29,2061
5,6/3/2020,685624,2287,1830,1598,3,0,682,11,47,0.0,40,2743
6,7/3/2020,684828,2589,2057,1863,5,0,796,8,52,0.0,48,3539
7,8/3/2020,683970,2865,2354,2147,6,0,858,9,55,0.0,57,4397
8,9/3/2020,683019,3169,2664,2484,6,0,951,15,70,0.0,72,5348
9,10/3/2020,681888,3605,2980,2862,7,0,1131,8,73,0.0,80,6479
10,11/3/2020,680660,4043,3364,3266,9,0,1229,14,81,0.0,94,7708
11,12/3/2020,679243,4528,3789,3772,10,0,1417,16,90,0.0,110,9125
12,13/3/2020,678211,4537,4319,4264,11,0,1032,26,107,0.0,136,10157
13,14/3/2020,677076,4619,4789,4845,13,0,1135,18,116,0.0,154,11292
14,15/3/2020,675815,4716,5268,5527,16,0,1261,18,124,0.0,172,12553
15,16/3/2020,674416,4950,5701,6255,20,0,1399,28,138,0.0,200,13952
16,17/3/2020,673207,4990,6004,7118,23,0,1209,27,155,0.0,227,15161
17,18/3/2020,671969,5002,6256,8089,26,0,1238,34,177,0.0,261,16399
18,19/3/2020,670696,5030,6476,9109,31,0,1273,41,200,0.0,302,17672
19,20/3/2020,669363,5148,6671,10124,36,0,1334,45,232,0.0,347,19006
20,21/3/2020,668360,4849,6852,11242,39,0,1003,57,272,0.0,404,20009
21,22/3/2020,667330,4655,6956,12358,43,0,1030,50,303,0.0,454,21039
22,23/3/2020,666331,4481,7026,13455,49,0,999,54,335,0.0,508,22038
23,24/3/2020,665789,3860,6947,14690,56,0,542,55,348,0.0,563,22580
24,25/3/2020,665251,3336,6802,15891,62,0,538,64,384,0.0,627,23118
25,26/3/2020,664736,2871,6557,17106,72,0,515,63,407,0.0,690,23633
26,27/3/2020,664246,2530,6207,18276,83,0,490,64,425,0.0,754,24123
27,28/3/2020,663778,2248,5822,19403,91,0,468,65,460,0.0,819,24591
28,29/3/2020,663370,2003,5352,20510,107,0,408,71,484,0.0,890,24999
29,30/3/2020,663002,1792,4840,21587,121,0,369,69,502,0.0,959,25368
30,31/3/2020,662631,1664,4352,22555,140,0,372,57,491,0.0,1016,25740
31,1/4/2020,662321,1552,3955,23353,161,0,311,73,508,0.0,1089,26051
32,2/4/2020,662033,1381,3689,24067,172,0,288,68,523,0.0,1157,26339
33,3/4/2020,661756,1298,3365,24727,196,0,278,51,525,0.0,1208,26617
34,4/4/2020,661507,1173,3133,25321,208,0,249,46,515,0.0,1254,26866
35,5/4/2020,661268,1132,2844,25860,238,0,239,46,488,0.0,1300,27105
36,6/4/2020,661056,1051,2618,26365,252,0,213,49,475,0.0,1349,27318
37,7/4/2020,660862,952,2428,26826,274,0,195,40,448,0.0,1389,27513
38,8/4/2020,660666,884,2277,27223,292,0,196,42,436,0.0,1431,27709
