#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
1,2/3/2020,689072,1607,1249,881,3,0,449,6,18,0.0,6,449
2,3/3/2020,688527,1796,1440,1046,3,0,545,7,24,0.0,13,994
3,4/3/2020,687906,2009,1646,1248,3,0,621,10,34,0.0,23,1615
4,5/3/2020,687195,2280,1861,1473,3,0,711,9,42,0.0,32,2326
5,6/3/2020,686414,2562,2101,1731,4,0,781,4,44,0.0,36,3107
6,7/3/2020,685536,2881,2366,2025,4,0,878,11,54,0.0,47,3985
7,8/3/2020,684588,3163,2671,2385,5,0,948,9,56,0.0,56,4933
8,9/3/2020,683477,3562,3019,2747,7,0,1111,16,69,0.0,72,6044
9,10/3/2020,682135,4148,3344,3175,10,0,1343,14,78,0.0,86,7387
10,11/3/2020,680687,4705,3705,3700,15,0,1448,11,82,0.0,97,8835
11,12/3/2020,679147,5210,4202,4238,15,0,1540,22,98,0.0,119,10375
12,13/3/2020,678012,5175,4781,4827,17,0,1135,11,99,0.0,130,11510
13,14/3/2020,676737,5215,5402,5438,20,0,1275,24,112,0.0,154,12785
14,15/3/2020,675260,5397,5925,6206,24,0,1477,31,132,0.0,185,14262
15,16/3/2020,673762,5581,6371,7071,27,0,1499,37,160,0.0,222,15761
16,17/3/2020,672501,5499,6774,8008,30,0,1261,33,182,0.0,255,17022
17,18/3/2020,671136,5467,7120,9053,36,0,1365,50,215,0.0,305,18387
18,19/3/2020,669742,5498,7295,10233,44,0,1394,50,250,0.0,355,19781
19,20/3/2020,668373,5564,7400,11427,48,0,1369,34,260,0.0,389,21150
20,21/3/2020,667261,5327,7548,12616,60,0,1112,47,280,0.0,436,22262
21,22/3/2020,666166,5070,7604,13902,70,0,1095,44,301,0.0,480,23357
22,23/3/2020,665124,4787,7640,15186,75,0,1042,57,332,0.0,537,24399
23,24/3/2020,664565,4118,7570,16477,82,0,559,48,346,0.0,585,24958
24,25/3/2020,664031,3476,7425,17789,91,0,534,49,361,0.0,634,25492
25,26/3/2020,663453,3000,7109,19151,99,0,578,46,365,0.0,680,26070
