#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
1,2/3/2020,688255,1668,1279,872,0,0,467,5,18,0.0,5,467
2,3/3/2020,687720,1847,1451,1056,0,0,535,5,23,0.0,10,1002
3,4/3/2020,687064,2090,1668,1252,0,0,656,6,27,0.0,16,1658
4,5/3/2020,686322,2364,1935,1452,1,0,742,4,28,0.0,20,2400
5,6/3/2020,685526,2618,2211,1718,1,0,796,9,36,0.0,29,3196
6,7/3/2020,684611,2932,2495,2035,1,0,915,7,41,0.0,36,4111
7,8/3/2020,683566,3342,2763,2401,2,0,1045,10,48,0.0,46,5156
8,9/3/2020,682414,3765,3088,2805,2,0,1152,11,57,0.0,57,6308
9,10/3/2020,681163,4201,3483,3223,4,0,1251,12,66,0.0,69,7559
10,11/3/2020,679744,4653,3965,3706,6,0,1420,23,84,0.0,92,8979
11,12/3/2020,678106,5279,4389,4293,7,0,1638,20,96,0.0,112,10617
12,13/3/2020,676982,5213,4949,4920,10,0,1124,16,105,0.0,128,11741
13,14/3/2020,675679,5284,5452,5649,10,0,1303,23,124,0.0,151,13044
14,15/3/2020,674276,5386,5949,6449,14,0,1404,36,146,0.0,187,14448
15,16/3/2020,672760,5550,6447,7301,16,0,1516,27,162,0.0,214,15964
16,17/3/2020,671489,5487,6779,8299,20,0,1272,37,185,0.0,251,17236
17,18/3/2020,670200,5395,7086,9369,24,0,1290,40,209,0.0,291,18526
18,19/3/2020,668809,5450,7268,10516,31,0,1391,40,227,0.0,331,19917
19,20/3/2020,667371,5479,7463,11724,37,0,1439,48,253,0.0,379,21356
20,21/3/2020,666321,5153,7587,12972,41,0,1050,44,280,0.0,423,22406
21,22/3/2020,665239,4908,7624,14256,47,0,1082,44,290,0.0,467,23488
22,23/3/2020,664183,4665,7619,15556,51,0,1056,56,320,0.0,523,24544
23,24/3/2020,663646,3997,7522,16849,60,0,538,70,361,0.0,593,25082
24,25/3/2020,663118,3406,7364,18116,70,0,529,62,397,0.0,655,25611
25,26/3/2020,662587,2963,7059,19383,82,0,531,73,427,0.0,728,26142
26,27/3/2020,662070,2620,6668,20622,94,0,517,58,447,0.0,786,26659
27,28/3/2020,661631,2321,6192,21820,110,0,439,76,480,0.0,862,27098
28,29/3/2020,661195,2077,5584,23086,132,0,436,67,489,0.0,929,27534
29,30/3/2020,660796,1894,5077,24156,151,0,399,68,505,0.0,997,27933
30,31/3/2020,660402,1800,4568,25140,164,0,394,75,529,0.0,1072,28327
31,1/4/2020,660061,1652,4104,26079,178,0,342,62,538,0.0,1134,28669
32,2/4/2020,659751,1497,3764,26867,195,0,310,48,527,0.0,1182,28979
33,3/4/2020,659465,1366,3504,27524,215,0,286,59,521,0.0,1241,29265
34,4/4/2020,659203,1283,3147,28202,239,0,262,61,503,0.0,1302,29527
35,5/4/2020,658975,1163,2941,28739,256,0,228,57,496,0.0,1359,29755
36,6/4/2020,658773,1053,2718,29254,276,0,202,44,465,0.0,1403,29957
37,7/4/2020,658568,969,2512,29729,296,0,205,42,442,0.0,1445,30162
38,8/4/2020,658357,924,2334,30142,317,0,211,44,423,0.0,1489,30373
39,9/4/2020,658183,835,2177,30544,335,0,174,52,413,0.0,1541,30547
40,10/4/2020,658020,776,2006,30921,351,0,163,37,385,0.0,1578,30710
41,11/4/2020,657856,724,1848,31284,362,0,164,42,383,0.0,1620,30874
42,12/4/2020,657712,669,1721,31591,381,0,144,27,359,0.0,1647,31018
43,13/4/2020,657585,598,1590,31906,395,0,127,25,327,0.0,1672,31145
44,14/4/2020,657463,568,1438,32196,409,0,122,18,289,0.0,1690,31267
45,15/4/2020,657330,570,1342,32413,419,0,133,18,268,0.0,1708,31400
46,16/4/2020,657216,535,1246,32641,436,0,114,19,244,0.0,1727,31514
47,17/4/2020,657115,497,1173,32831,458,0,101,25,230,0.0,1752,31615
48,18/4/2020,657010,477,1078,33027,482,0,106,24,204,0.0,1776,31721
49,19/4/2020,656938,414,1005,33223,494,0,73,12,183,0.0,1788,31794
50,20/4/2020,656873,350,943,33406,502,0,65,12,166,0.0,1800,31859
51,21/4/2020,656776,347,853,33591,507,0,97,14,151,0.0,1814,31956
52,22/4/2020,656724,312,791,33730,517,0,53,9,138,0.0,1823,32009
53,23/4/2020,656685,273,726,33867,523,0,39,7,125,0.0,1830,32048
54,24/4/2020,656638,237,668,34002,529,0,47,10,118,0.0,1840,32095
55,25/4/2020,656590,228,593,34125,538,0,48,7,95,0.0,1847,32143
56,26/4/2020,656549,205,545,34231,544,0,42,4,82,0.0,1851,32185
57,27/4/2020,656505,195,499,34326,549,0,45,10,75,0.0,1861,32230
58,28/4/2020,656471,180,448,34421,554,0,34,9,71,0.0,1870,32264
59,29/4/2020,656433,173,418,34494,556,0,38,10,73,0.0,1880,32302
60,30/4/2020,656404,155,397,34558,560,0,31,7,70,0.0,1887,32333
61,1/5/2020,656380,129,359,34639,567,0,24,8,64,0.0,1895,32357
62,2/5/2020,656354,115,339,34699,567,0,26,4,63,0.0,1899,32383
63,3/5/2020,656324,109,325,34746,570,0,30,5,58,0.0,1904,32413
64,4/5/2020,656296,108,304,34795,571,0,28,3,57,0.0,1907,32441
65,5/5/2020,656284,104,264,34848,574,0,12,6,52,0.0,1913,32453
66,6/5/2020,656273,100,227,34897,577,0,13,3,46,0.0,1916,32466
67,7/5/2020,656254,99,200,34940,581,0,20,7,44,0.0,1923,32486
68,8/5/2020,656235,86,195,34974,584,0,19,4,45,0.0,1927,32505
69,9/5/2020,656220,76,187,35003,588,0,16,3,42,0.0,1930,32521
70,10/5/2020,656195,81,171,35037,590,0,25,1,37,0.0,1931,32546
71,11/5/2020,656179,76,148,35079,592,0,17,0,28,0.0,1931,32563
72,12/5/2020,656159,84,132,35107,592,0,20,0,24,0.0,1931,32583
73,13/5/2020,656143,71,135,35133,592,0,16,2,19,0.0,1933,32599
74,14/5/2020,656131,71,119,35159,594,0,12,1,16,0.0,1934,32611
75,15/5/2020,656126,56,115,35182,595,0,5,2,14,0.0,1936,32616
76,16/5/2020,656114,49,117,35198,596,0,12,3,15,0.0,1939,32628
77,17/5/2020,656101,50,111,35216,596,0,13,0,13,0.0,1939,32641
