#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
1,2/3/2020,689111,1584,1171,899,0,0,440,7,24,0.0,7,440
2,3/3/2020,688602,1715,1380,1068,0,0,509,3,26,0.0,10,949
3,4/3/2020,688016,1910,1568,1269,2,0,586,4,26,0.0,14,1535
4,5/3/2020,687286,2202,1783,1492,2,0,730,9,35,0.0,23,2265
5,6/3/2020,686470,2522,2035,1734,4,0,816,6,37,0.0,29,3081
6,7/3/2020,685661,2783,2284,2033,4,0,809,11,46,0.0,40,3890
7,8/3/2020,684676,3203,2522,2359,5,0,985,12,55,0.0,52,4875
8,9/3/2020,683679,3523,2842,2716,5,0,997,8,61,0.0,60,5872
9,10/3/2020,682472,3949,3232,3104,8,0,1207,14,69,0.0,74,7079
10,11/3/2020,681092,4435,3666,3562,10,0,1380,18,81,0.0,92,8459
11,12/3/2020,679525,4951,4186,4090,13,0,1567,29,103,0.0,121,10026
12,13/3/2020,678408,4977,4699,4668,13,0,1117,12,109,0.0,133,11143
13,14/3/2020,677183,5012,5216,5339,15,0,1225,22,122,0.0,155,12368
14,15/3/2020,675757,5203,5699,6085,21,0,1426,26,137,0.0,181,13794
15,16/3/2020,674239,5450,6113,6941,22,0,1519,34,160,0.0,215,15313
16,17/3/2020,673093,5273,6485,7889,25,0,1146,32,179,0.0,247,16459
17,18/3/2020,671765,5296,6784,8889,31,0,1328,25,188,0.0,272,17787
18,19/3/2020,670499,5227,7009,9996,34,0,1266,38,209,0.0,310,19053
19,20/3/2020,669118,5363,7161,11082,41,0,1383,48,242,0.0,358,20436
20,21/3/2020,668105,5092,7259,12260,49,0,1013,54,267,0.0,412,21449
21,22/3/2020,667024,4816,7355,13513,57,0,1081,52,299,0.0,464,22530
22,23/3/2020,665946,4647,7322,14787,63,0,1079,48,328,0.0,512,23609
23,24/3/2020,665380,4021,7201,16088,75,0,566,58,344,0.0,570,24175
24,25/3/2020,664836,3434,7130,17285,80,0,545,59,370,0.0,629,24720
25,26/3/2020,664325,2915,6930,18509,86,0,511,61,397,0.0,690,25231
26,27/3/2020,663824,2574,6555,19711,101,0,501,59,414,0.0,749,25732
27,28/3/2020,663334,2308,6109,20905,109,0,490,66,435,0.0,815,26222
28,29/3/2020,662884,2124,5605,22030,122,0,450,84,476,0.0,899,26672
29,30/3/2020,662491,1911,5105,23125,133,0,395,75,507,0.0,974,27067
30,31/3/2020,662123,1725,4661,24099,157,0,369,69,509,0.0,1043,27436
31,1/4/2020,661786,1598,4230,24984,167,0,337,71,525,0.0,1114,27773
32,2/4/2020,661509,1457,3805,25804,190,0,277,55,515,0.0,1169,28050
