#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
1,2/3/2020,689585,1575,1271,878,1,0,438,3,13,0.0,3,438
2,3/3/2020,689041,1788,1449,1031,1,0,544,3,16,0.0,6,982
3,4/3/2020,688435,2000,1653,1221,1,0,606,4,19,0.0,10,1588
4,5/3/2020,687711,2261,1882,1454,2,0,724,8,25,0.0,18,2312
5,6/3/2020,686917,2514,2157,1719,3,0,794,9,32,0.0,27,3106
6,7/3/2020,685983,2915,2390,2019,3,0,934,14,44,0.0,41,4040
7,8/3/2020,684936,3310,2730,2331,3,0,1049,8,51,0.0,49,5089
8,9/3/2020,683806,3721,3054,2725,4,0,1131,11,58,0.0,60,6220
9,10/3/2020,682544,4178,3481,3102,5,0,1262,16,72,0.0,76,7482
10,11/3/2020,681121,4651,3933,3600,5,0,1423,12,81,0.0,88,8905
11,12/3/2020,679539,5182,4410,4170,9,0,1582,20,93,0.0,108,10487
12,13/3/2020,678445,5072,4960,4823,10,0,1094,19,102,0.0,127,11581
13,14/3/2020,677171,5113,5505,5509,12,0,1274,32,124,0.0,159,12855
14,15/3/2020,675754,5272,6026,6244,14,0,1417,29,146,0.0,188,14272
15,16/3/2020,674247,5444,6448,7155,16,0,1507,34,168,0.0,222,15779
16,17/3/2020,673003,5365,6750,8172,20,0,1244,36,182,0.0,258,17023
17,18/3/2020,671714,5353,6992,9228,23,0,1289,36,203,0.0,294,18312
18,19/3/2020,670415,5327,7171,10369,28,0,1299,38,225,0.0,332,19611
19,20/3/2020,669051,5357,7363,11506,33,0,1364,41,250,0.0,373,20975
20,21/3/2020,668007,5033,7494,12738,38,0,1044,51,279,0.0,424,22019
21,22/3/2020,666948,4787,7570,13959,46,0,1059,62,316,0.0,486,23078
22,23/3/2020,665862,4636,7509,15246,57,0,1087,52,335,0.0,538,24165
23,24/3/2020,665317,4004,7317,16609,63,0,545,53,359,0.0,591,24710
24,25/3/2020,664769,3432,7162,17871,76,0,548,60,379,0.0,651,25258
25,26/3/2020,664248,2919,6891,19167,85,0,521,62,405,0.0,713,25779
26,27/3/2020,663797,2487,6570,20368,88,0,451,65,438,0.0,778,26230
27,28/3/2020,663342,2197,6085,21586,100,0,455,71,457,0.0,849,26685
28,29/3/2020,662939,1947,5600,22706,118,0,403,83,485,0.0,932,27088
29,30/3/2020,662538,1802,5072,23765,133,0,403,62,493,0.0,994,27491
30,31/3/2020,662164,1685,4598,24719,144,0,375,82,527,0.0,1076,27866
31,1/4/2020,661835,1585,4142,25584,164,0,329,70,541,0.0,1146,28195
32,2/4/2020,661519,1497,3732,26381,181,0,317,73,554,0.0,1219,28512
33,3/4/2020,661250,1364,3444,27059,193,0,269,69,567,0.0,1288,28781
34,4/4/2020,660997,1253,3205,27645,210,0,253,65,563,0.0,1353,29034
35,5/4/2020,660767,1134,2942,28235,232,0,230,56,553,0.0,1409,29264
36,6/4/2020,660565,1017,2762,28718,248,0,203,50,527,0.0,1459,29467
37,7/4/2020,660357,932,2542,29210,269,0,208,40,496,0.0,1499,29675
38,8/4/2020,660168,873,2279,29698,292,0,189,36,449,0.0,1535,29864
39,9/4/2020,660007,791,2088,30113,311,0,161,31,418,0.0,1566,30025
40,10/4/2020,659839,767,1896,30476,332,0,168,40,394,0.0,1606,30193
41,11/4/2020,659696,702,1761,30802,349,0,143,20,350,0.0,1626,30336
42,12/4/2020,659558,667,1606,31113,366,0,138,22,320,0.0,1648,30474
43,13/4/2020,659468,569,1474,31422,377,0,90,18,286,0.0,1666,30564
44,14/4/2020,659350,536,1331,31702,391,0,118,16,249,0.0,1682,30682
45,15/4/2020,659264,463,1237,31935,411,0,86,18,215,0.0,1700,30768
46,16/4/2020,659163,443,1111,32176,417,0,101,17,191,0.0,1717,30869
47,17/4/2020,659056,425,1025,32379,425,0,107,12,177,0.0,1729,30976
48,18/4/2020,658976,390,942,32566,436,0,80,18,159,0.0,1747,31056
49,19/4/2020,658895,364,846,32764,441,0,82,12,146,0.0,1759,31138
50,20/4/2020,658825,335,806,32898,446,0,70,14,136,0.0,1773,31208
51,21/4/2020,658766,313,768,33010,453,0,59,16,133,0.0,1789,31267
52,22/4/2020,658699,297,713,33140,461,0,67,8,120,0.0,1797,31334
