#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
1,2/3/2020,687927,1766,1429,896,1,0,491,5,18,0.0,5,491
2,3/3/2020,687284,1993,1655,1086,1,0,643,7,25,0.0,12,1134
3,4/3/2020,686560,2304,1855,1299,1,0,725,9,33,0.0,21,1859
4,5/3/2020,685755,2585,2148,1529,2,0,805,8,37,0.0,29,2664
5,6/3/2020,684792,2973,2441,1811,2,0,963,12,49,0.0,41,3627
6,7/3/2020,683697,3431,2724,2165,2,0,1095,12,60,0.0,53,4722
7,8/3/2020,682541,3820,3109,2547,2,0,1156,16,73,0.0,69,5878
8,9/3/2020,681297,4243,3456,3016,7,0,1244,18,83,0.0,87,7122
9,10/3/2020,679836,4743,3923,3506,11,0,1462,14,88,0.0,101,8584
10,11/3/2020,678212,5297,4443,4051,16,0,1624,26,109,0.0,127,10208
11,12/3/2020,676368,5957,5008,4669,17,0,1844,16,118,0.0,143,12052
12,13/3/2020,674984,6053,5602,5360,20,0,1384,23,132,0.0,166,13436
13,14/3/2020,673463,6127,6242,6166,21,0,1521,29,148,0.0,195,14957
14,15/3/2020,671823,6303,6796,7069,28,0,1641,27,160,0.0,222,16598
15,16/3/2020,670124,6453,7335,8076,31,0,1699,36,181,0.0,258,18297
16,17/3/2020,668652,6317,7831,9186,33,0,1472,36,205,0.0,294,19769
17,18/3/2020,667141,6265,8151,10425,37,0,1511,51,229,0.0,345,21280
18,19/3/2020,665591,6193,8495,11696,44,0,1551,46,257,0.0,391,22831
19,20/3/2020,663972,6293,8595,13107,52,0,1619,45,280,0.0,436,24450
20,21/3/2020,662788,5873,8752,14545,61,0,1184,42,298,0.0,478,25634
21,22/3/2020,661547,5588,8837,15980,67,0,1242,63,332,0.0,541,26876
22,23/3/2020,660364,5317,8838,17424,76,0,1183,75,371,0.0,616,28059
23,24/3/2020,659764,4516,8659,18996,84,0,601,76,408,0.0,692,28660
24,25/3/2020,659131,3927,8452,20417,92,0,633,103,470,0.0,795,29293
25,26/3/2020,658531,3338,8097,21948,105,0,600,99,531,0.0,894,29893
26,27/3/2020,658014,2902,7587,23397,119,0,517,83,570,0.0,977,30410
27,28/3/2020,657439,2573,7078,24793,136,0,575,81,596,0.0,1058,30985
28,29/3/2020,656947,2322,6478,26120,152,0,493,67,607,0.0,1125,31478
29,30/3/2020,656525,2141,5895,27287,171,0,422,89,634,0.0,1214,31900
30,31/3/2020,656129,1938,5368,28395,189,0,396,84,639,0.0,1298,32296
31,1/4/2020,655725,1799,4842,29443,210,0,404,79,644,0.0,1377,32700
32,2/4/2020,655403,1637,4384,30362,233,0,322,77,638,0.0,1454,33022
33,3/4/2020,655108,1484,3989,31184,254,0,295,62,624,0.0,1516,33317
34,4/4/2020,654837,1325,3667,31913,277,0,272,65,600,0.0,1581,33589
35,5/4/2020,654565,1210,3384,32556,304,0,272,65,586,0.0,1646,33861
36,6/4/2020,654329,1125,3059,33185,321,0,236,57,576,0.0,1703,34097
37,7/4/2020,654103,1070,2752,33747,347,0,226,57,547,0.0,1760,34323
38,8/4/2020,653894,1024,2522,34212,367,0,209,41,513,0.0,1801,34532
39,9/4/2020,653696,934,2343,34654,392,0,198,50,485,0.0,1851,34730
40,10/4/2020,653502,896,2164,35045,412,0,194,36,457,0.0,1887,34924
41,11/4/2020,653353,788,2023,35426,429,0,149,37,426,0.0,1924,35073
42,12/4/2020,653168,752,1832,35821,446,0,185,36,386,0.0,1960,35258
43,13/4/2020,653024,682,1694,36152,467,0,145,26,350,0.0,1986,35403
44,14/4/2020,652876,662,1573,36423,485,0,148,36,338,0.0,2022,35551
45,15/4/2020,652759,607,1460,36690,503,0,117,21,310,0.0,2043,35668
46,16/4/2020,652621,580,1358,36933,527,0,138,23,268,0.0,2066,35806
47,17/4/2020,652501,551,1269,37160,538,0,120,28,255,0.0,2094,35926
48,18/4/2020,652394,511,1211,37357,546,0,107,21,234,0.0,2115,36033
49,19/4/2020,652295,493,1081,37599,551,0,99,12,212,0.0,2127,36132
50,20/4/2020,652222,442,982,37805,568,0,73,15,181,0.0,2142,36205
51,21/4/2020,652151,390,934,37963,581,0,71,14,163,0.0,2156,36276
52,22/4/2020,652078,346,861,38146,588,0,73,7,148,0.0,2163,36349
53,23/4/2020,652025,322,780,38293,599,0,53,12,139,0.0,2175,36402
54,24/4/2020,651973,279,717,38444,606,0,52,9,123,0.0,2184,36454
55,25/4/2020,651918,253,662,38576,610,0,55,15,117,0.0,2199,36509
56,26/4/2020,651874,220,614,38697,614,0,44,10,116,0.0,2209,36553
57,27/4/2020,651832,206,542,38819,620,0,42,6,99,0.0,2215,36595
58,28/4/2020,651802,179,499,38911,628,0,30,11,90,0.0,2226,36625
59,29/4/2020,651770,159,463,38992,635,0,32,4,76,0.0,2230,36657
60,30/4/2020,651745,141,423,39069,641,0,25,10,75,0.0,2240,36682
61,1/5/2020,651712,136,384,39145,642,0,34,5,72,0.0,2245,36716
62,2/5/2020,651689,123,344,39218,645,0,23,6,66,0.0,2251,36739
63,3/5/2020,651665,114,312,39280,648,0,24,7,66,0.0,2258,36763
64,4/5/2020,651649,102,279,39339,650,0,16,8,65,0.0,2266,36779
65,5/5/2020,651630,99,248,39391,651,0,20,6,58,0.0,2272,36799
66,6/5/2020,651619,84,226,39436,654,0,11,4,51,0.0,2276,36810
67,7/5/2020,651599,73,215,39477,655,0,20,3,47,0.0,2279,36830
68,8/5/2020,651576,69,199,39518,657,0,23,1,38,0.0,2280,36853
69,9/5/2020,651560,66,187,39548,658,0,17,1,33,0.0,2281,36870
70,10/5/2020,651536,72,171,39580,660,0,24,6,33,0.0,2287,36894
71,11/5/2020,651521,69,158,39609,662,0,15,5,34,0.0,2292,36909
72,12/5/2020,651511,66,144,39636,662,0,10,2,32,0.0,2294,36919
73,13/5/2020,651497,65,136,39656,665,0,14,3,30,0.0,2297,36933
74,14/5/2020,651484,57,134,39679,665,0,13,2,27,0.0,2299,36946
75,15/5/2020,651471,60,122,39699,667,0,13,0,23,0.0,2299,36959
76,16/5/2020,651459,49,132,39712,667,0,12,0,20,0.0,2299,36971
77,17/5/2020,651447,51,121,39732,668,0,12,4,21,0.0,2303,36983
78,18/5/2020,651434,56,106,39754,669,0,14,1,17,0.0,2304,36997
79,19/5/2020,651421,55,101,39770,672,0,13,1,15,0.0,2305,37010
80,20/5/2020,651409,52,99,39787,672,0,12,0,12,0.0,2305,37022
81,21/5/2020,651398,46,97,39804,674,0,11,1,8,0.0,2306,37033
82,22/5/2020,651390,42,95,39818,674,0,8,2,9,0.0,2308,37041
83,23/5/2020,651380,42,80,39842,675,0,10,2,9,0.0,2310,37051
84,24/5/2020,651372,38,77,39857,675,0,8,1,10,0.0,2311,37059
85,25/5/2020,651364,40,70,39870,675,0,8,0,9,0.0,2311,37067
86,26/5/2020,651360,36,61,39886,676,0,4,0,7,0.0,2311,37071
87,27/5/2020,651351,39,56,39896,677,0,11,0,5,0.0,2311,37082
88,28/5/2020,651343,36,54,39909,677,0,8,0,3,0.0,2311,37090
89,29/5/2020,651339,30,54,39919,677,0,5,1,4,0.0,2312,37095
90,30/5/2020,651327,35,50,39930,677,0,12,0,4,0.0,2312,37107
91,31/5/2020,651319,36,49,39937,678,0,8,1,4,0.0,2313,37115
92,1/6/2020,651313,34,47,39947,678,0,6,0,4,0.0,2313,37121
93,2/6/2020,651307,32,45,39957,678,0,6,0,3,0.0,2313,37127
94,3/6/2020,651296,36,41,39968,678,0,11,0,2,0.0,2313,37138
95,4/6/2020,651292,33,42,39974,678,0,6,0,1,0.0,2313,37144
96,5/6/2020,651285,28,47,39981,678,0,7,0,1,0.0,2313,37151
97,6/6/2020,651281,26,44,39990,678,0,4,0,1,0.0,2313,37155
98,7/6/2020,651275,26,46,39994,678,0,6,0,1,0.0,2313,37161
99,8/6/2020,651268,25,51,39997,678,0,8,0,1,0.0,2313,37169
100,9/6/2020,651263,25,47,40006,678,0,8,0,0,0.0,2313,37177
101,10/6/2020,651253,27,49,40012,678,0,10,2,2,0.0,2315,37187
102,11/6/2020,651250,27,46,40018,678,0,4,0,2,0.0,2315,37191
103,12/6/2020,651244,29,43,40025,678,0,7,0,2,0.0,2315,37198
104,13/6/2020,651237,30,38,40036,678,0,8,1,3,0.0,2316,37206
105,14/6/2020,651230,28,39,40044,678,0,8,0,3,0.0,2316,37214
106,15/6/2020,651221,28,40,40052,678,0,9,0,2,0.0,2316,37223
107,16/6/2020,651214,27,44,40055,679,0,8,0,1,0.0,2316,37231
108,17/6/2020,651213,25,45,40057,679,0,3,0,1,0.0,2316,37234
109,18/6/2020,651205,26,47,40062,679,0,10,0,1,0.0,2316,37244
110,19/6/2020,651199,33,46,40062,679,0,10,0,1,0.0,2316,37254
111,20/6/2020,651190,39,41,40070,679,0,9,2,3,0.0,2318,37263
112,21/6/2020,651188,35,42,40075,679,0,6,0,3,0.0,2318,37269
113,22/6/2020,651181,28,56,40075,679,0,10,0,3,0.0,2318,37279
114,23/6/2020,651173,31,54,40082,679,0,10,0,3,0.0,2318,37289
