#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
1,2/3/2020,687787,1421,1096,806,0,0,397,4,12,0.0,4,397
2,3/3/2020,687296,1634,1222,957,1,0,492,2,11,0.0,6,889
3,4/3/2020,686784,1784,1436,1105,1,0,512,2,13,0.0,8,1401
4,5/3/2020,686172,2001,1624,1312,1,0,612,3,15,0.0,11,2013
5,6/3/2020,685508,2225,1833,1542,2,0,664,8,21,0.0,19,2677
6,7/3/2020,684725,2472,2088,1822,3,0,783,5,24,0.0,24,3460
7,8/3/2020,683804,2850,2329,2123,4,0,921,9,31,0.0,33,4381
8,9/3/2020,682746,3283,2627,2450,4,0,1058,5,35,0.0,38,5439
9,10/3/2020,681642,3648,3012,2803,5,0,1104,10,42,0.0,48,6543
10,11/3/2020,680371,4133,3391,3210,5,0,1272,15,54,0.0,63,7815
11,12/3/2020,678956,4663,3820,3666,5,0,1415,21,74,0.0,84,9230
12,13/3/2020,677900,4682,4296,4224,8,0,1056,11,80,0.0,95,10286
13,14/3/2020,676700,4741,4830,4829,10,0,1200,18,93,0.0,113,11486
14,15/3/2020,675362,4946,5240,5549,13,0,1338,22,107,0.0,135,12824
15,16/3/2020,673965,5128,5668,6335,14,0,1397,33,133,0.0,168,14221
16,17/3/2020,672754,5094,6029,7214,19,0,1211,24,143,0.0,192,15432
17,18/3/2020,671576,5029,6320,8164,21,0,1179,19,150,0.0,211,16611
18,19/3/2020,670294,5073,6546,9173,24,0,1282,42,173,0.0,253,17893
19,20/3/2020,668979,5175,6670,10256,30,0,1315,48,208,0.0,301,19208
20,21/3/2020,667970,4890,6846,11371,33,0,1009,45,238,0.0,346,20217
21,22/3/2020,666962,4590,6979,12541,38,0,1008,40,256,0.0,386,21225
22,23/3/2020,665882,4501,6914,13772,41,0,1080,45,283,0.0,431,22305
23,24/3/2020,665394,3858,6879,14932,47,0,488,60,318,0.0,491,22793
24,25/3/2020,664909,3281,6778,16088,54,0,486,54,339,0.0,545,23279
25,26/3/2020,664416,2797,6562,17278,57,0,493,55,361,0.0,600,23772
26,27/3/2020,663948,2401,6196,18498,67,0,468,69,393,0.0,669,24240
27,28/3/2020,663507,2126,5803,19589,85,0,441,71,422,0.0,740,24681
28,29/3/2020,663094,1941,5306,20670,99,0,414,54,426,0.0,794,25095
29,30/3/2020,662717,1772,4831,21679,111,0,378,65,444,0.0,859,25473
30,31/3/2020,662367,1654,4351,22614,124,0,350,66,462,0.0,925,25823
31,1/4/2020,662048,1530,3969,23430,133,0,319,56,478,0.0,981,26142
32,2/4/2020,661770,1402,3641,24150,147,0,278,51,472,0.0,1032,26420
33,3/4/2020,661519,1270,3353,24799,169,0,251,59,469,0.0,1091,26671
34,4/4/2020,661281,1183,3018,25439,189,0,238,56,456,0.0,1147,26909
35,5/4/2020,661056,1087,2765,25997,205,0,226,46,446,0.0,1193,27135
36,6/4/2020,660862,970,2555,26506,217,0,194,40,431,0.0,1233,27329
37,7/4/2020,660656,921,2360,26935,238,0,206,46,419,0.0,1279,27535
38,8/4/2020,660459,866,2143,27387,255,0,197,48,411,0.0,1327,27732
39,9/4/2020,660277,816,1947,27796,274,0,182,33,392,0.0,1360,27914
40,10/4/2020,660132,740,1849,28102,287,0,146,31,375,0.0,1391,28060
41,11/4/2020,660011,663,1689,28444,303,0,121,32,345,0.0,1423,28181
42,12/4/2020,659869,637,1560,28729,315,0,142,20,315,0.0,1443,28323
43,13/4/2020,659752,563,1474,28991,330,0,117,24,289,0.0,1467,28440
44,14/4/2020,659635,536,1332,29263,344,0,117,13,253,0.0,1480,28557
