#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
1,2/3/2020,689536,1370,1021,761,2,0,409,4,16,0.0,4,409
2,3/3/2020,689118,1514,1151,905,2,0,418,7,22,0.0,11,827
3,4/3/2020,688612,1677,1362,1037,2,0,506,5,27,0.0,16,1333
4,5/3/2020,688047,1857,1571,1213,2,0,565,4,31,0.0,20,1898
5,6/3/2020,687392,2100,1747,1449,2,0,655,5,35,0.0,25,2553
6,7/3/2020,686648,2368,1988,1683,3,0,745,11,45,0.0,36,3298
7,8/3/2020,685811,2665,2230,1979,5,0,837,11,51,0.0,47,4135
8,9/3/2020,684866,3018,2516,2283,7,0,946,12,59,0.0,59,5081
9,10/3/2020,683835,3385,2824,2639,7,0,1031,17,73,0.0,76,6112
10,11/3/2020,682693,3755,3178,3053,11,0,1142,14,80,0.0,90,7254
11,12/3/2020,681364,4269,3550,3493,14,0,1329,13,82,0.0,103,8583
12,13/3/2020,680413,4234,4014,4015,14,0,951,18,98,0.0,121,9534
13,14/3/2020,679302,4311,4467,4592,18,0,1111,25,112,0.0,146,10645
14,15/3/2020,678116,4422,4944,5188,20,0,1186,15,116,0.0,161,11831
15,16/3/2020,676815,4658,5269,5921,27,0,1301,35,135,0.0,196,13132
16,17/3/2020,675691,4632,5633,6706,28,0,1124,24,146,0.0,220,14256
17,18/3/2020,674576,4653,5862,7568,31,0,1116,24,152,0.0,244,15372
18,19/3/2020,673403,4660,6102,8493,32,0,1173,41,179,0.0,285,16545
19,20/3/2020,672163,4701,6331,9461,34,0,1241,39,209,0.0,324,17786
20,21/3/2020,671242,4499,6407,10500,42,0,921,41,238,0.0,365,18707
21,22/3/2020,670241,4394,6446,11562,47,0,1001,42,266,0.0,407,19708
22,23/3/2020,669286,4157,6489,12705,53,0,955,43,278,0.0,450,20663
23,24/3/2020,668761,3612,6470,13786,61,0,525,45,296,0.0,495,21188
24,25/3/2020,668266,3081,6354,14919,70,0,496,45,309,0.0,540,21684
25,26/3/2020,667836,2626,6117,16028,83,0,430,66,333,0.0,606,22114
26,27/3/2020,667372,2314,5763,17147,94,0,465,71,369,0.0,677,22579
27,28/3/2020,666944,2053,5418,18172,103,0,428,78,416,0.0,755,23007
28,29/3/2020,666510,1876,5020,19171,113,0,434,66,444,0.0,821,23441
29,30/3/2020,666170,1717,4557,20124,122,0,341,49,457,0.0,870,23782
30,31/3/2020,665821,1600,4086,21048,135,0,350,65,475,0.0,935,24132
31,1/4/2020,665477,1526,3723,21809,155,0,344,52,470,0.0,987,24476
32,2/4/2020,665232,1411,3401,22476,170,0,245,47,471,0.0,1034,24721
33,3/4/2020,664983,1236,3133,23151,187,0,249,46,457,0.0,1080,24970
34,4/4/2020,664722,1157,2871,23737,203,0,261,41,438,0.0,1121,25231
35,5/4/2020,664494,1081,2608,24279,228,0,229,42,412,0.0,1163,25460
36,6/4/2020,664284,988,2426,24748,244,0,210,52,404,0.0,1215,25670
37,7/4/2020,664102,935,2195,25202,256,0,182,37,379,0.0,1252,25852
38,8/4/2020,663934,843,2070,25569,274,0,168,37,364,0.0,1289,26020
39,9/4/2020,663771,773,1950,25914,282,0,163,32,358,0.0,1321,26183
40,10/4/2020,663598,754,1767,26277,294,0,173,27,330,0.0,1348,26356
41,11/4/2020,663470,707,1628,26578,307,0,128,22,303,0.0,1370,26484
42,12/4/2020,663325,658,1520,26861,326,0,145,19,273,0.0,1389,26629
43,13/4/2020,663194,601,1432,27124,339,0,131,22,251,0.0,1411,26760
44,14/4/2020,663086,544,1335,27375,350,0,108,25,230,0.0,1436,26868
45,15/4/2020,662962,514,1234,27620,360,0,124,21,214,0.0,1457,26992
46,16/4/2020,662846,505,1133,27836,370,0,117,26,211,0.0,1483,27109
47,17/4/2020,662745,454,1084,28028,379,0,101,10,187,0.0,1493,27210
48,18/4/2020,662642,434,998,28233,383,0,103,16,177,0.0,1509,27313
49,19/4/2020,662570,386,933,28406,395,0,72,12,163,0.0,1521,27385
50,20/4/2020,662491,364,864,28568,403,0,79,8,144,0.0,1529,27464
