#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
1,2/3/2020,688382,1723,1231,900,4,0,506,5,22,0.0,5,506
2,3/3/2020,687856,1899,1421,1060,4,0,526,4,24,0.0,9,1032
3,4/3/2020,687270,2073,1637,1256,4,0,586,4,26,0.0,13,1618
4,5/3/2020,686556,2288,1921,1470,5,0,715,6,30,0.0,19,2333
5,6/3/2020,685769,2577,2145,1744,5,0,787,7,35,0.0,26,3120
6,7/3/2020,684882,2841,2475,2037,5,0,887,13,47,0.0,39,4007
7,8/3/2020,683868,3228,2750,2386,8,0,1014,7,49,0.0,46,5021
8,9/3/2020,682755,3641,3049,2785,10,0,1113,20,63,0.0,66,6134
9,10/3/2020,681515,4061,3421,3232,11,0,1240,16,73,0.0,82,7374
10,11/3/2020,680106,4589,3794,3737,14,0,1409,17,82,0.0,99,8783
11,12/3/2020,678570,5072,4305,4276,17,0,1536,13,89,0.0,112,10319
12,13/3/2020,677418,5112,4797,4895,18,0,1153,27,112,0.0,139,11472
13,14/3/2020,676107,5244,5313,5557,19,0,1311,19,123,0.0,158,12783
14,15/3/2020,674683,5308,5931,6295,23,0,1424,27,142,0.0,185,14207
15,16/3/2020,673157,5501,6407,7150,25,0,1527,32,163,0.0,217,15734
16,17/3/2020,671877,5440,6758,8137,28,0,1280,31,178,0.0,248,17014
17,18/3/2020,670497,5459,7059,9190,35,0,1380,42,204,0.0,290,18394
18,19/3/2020,669066,5597,7227,10310,40,0,1431,47,236,0.0,337,19825
19,20/3/2020,667689,5514,7535,11460,42,0,1378,39,254,0.0,376,21203
20,21/3/2020,666586,5256,7661,12687,50,0,1104,48,278,0.0,424,22307
21,22/3/2020,665466,5056,7741,13921,56,0,1122,61,314,0.0,485,23429
22,23/3/2020,664278,4946,7816,15139,61,0,1188,53,342,0.0,538,24617
23,24/3/2020,663724,4260,7697,16490,69,0,554,82,392,0.0,620,25171
24,25/3/2020,663176,3665,7568,17758,73,0,549,73,435,0.0,693,25720
25,26/3/2020,662618,3153,7338,19052,79,0,558,64,468,0.0,757,26278
26,27/3/2020,662118,2709,6991,20336,86,0,500,69,491,0.0,826,26778
27,28/3/2020,661608,2413,6518,21603,98,0,510,76,514,0.0,902,27288
28,29/3/2020,661148,2189,5927,22858,118,0,460,77,524,0.0,979,27748
29,30/3/2020,660702,2035,5375,23992,136,0,447,69,538,0.0,1048,28195
30,31/3/2020,660320,1858,4864,25046,152,0,382,77,563,0.0,1125,28577
31,1/4/2020,659957,1748,4367,26002,166,0,363,73,567,0.0,1198,28940
32,2/4/2020,659638,1614,3985,26814,189,0,319,71,567,0.0,1269,29259
33,3/4/2020,659365,1470,3623,27571,211,0,273,74,561,0.0,1343,29532
34,4/4/2020,659096,1368,3317,28226,233,0,269,55,545,0.0,1398,29801
35,5/4/2020,658851,1236,3063,28839,251,0,245,61,555,0.0,1459,30046
36,6/4/2020,658627,1143,2807,29396,267,0,224,50,530,0.0,1509,30270
37,7/4/2020,658421,1042,2632,29860,285,0,206,46,504,0.0,1555,30476
38,8/4/2020,658207,972,2422,30331,308,0,216,45,485,0.0,1600,30692
39,9/4/2020,658020,902,2220,30769,329,0,187,43,442,0.0,1643,30879
40,10/4/2020,657849,827,2068,31152,344,0,171,40,408,0.0,1683,31050
41,11/4/2020,657689,756,1886,31544,365,0,160,42,386,0.0,1725,31210
42,12/4/2020,657532,725,1723,31876,384,0,157,26,354,0.0,1751,31367
43,13/4/2020,657396,659,1628,32155,402,0,136,19,324,0.0,1770,31503
44,14/4/2020,657249,595,1531,32446,419,0,147,24,286,0.0,1794,31650
45,15/4/2020,657131,566,1417,32693,433,0,118,29,270,0.0,1823,31768
46,16/4/2020,657028,519,1284,32958,451,0,105,15,236,0.0,1838,31873
47,17/4/2020,656932,466,1210,33169,463,0,96,19,220,0.0,1857,31969
48,18/4/2020,656837,453,1087,33391,472,0,95,20,213,0.0,1877,32064
49,19/4/2020,656746,439,982,33589,484,0,91,15,185,0.0,1892,32155
50,20/4/2020,656669,396,913,33766,496,0,77,14,167,0.0,1906,32232
51,21/4/2020,656599,358,849,33930,504,0,70,13,159,0.0,1919,32302
52,22/4/2020,656512,336,807,34075,510,0,87,20,156,0.0,1939,32389
53,23/4/2020,656465,298,733,34232,512,0,47,7,145,0.0,1946,32436
54,24/4/2020,656412,275,680,34357,516,0,53,4,129,0.0,1950,32489
55,25/4/2020,656360,267,644,34448,521,0,52,9,125,0.0,1959,32541
56,26/4/2020,656311,234,614,34548,533,0,49,7,107,0.0,1966,32590
57,27/4/2020,656273,203,566,34662,536,0,38,10,102,0.0,1976,32628
58,28/4/2020,656242,183,503,34768,544,0,31,6,88,0.0,1982,32659
59,29/4/2020,656201,172,464,34856,547,0,41,8,78,0.0,1990,32700
60,30/4/2020,656164,163,404,34955,554,0,37,7,68,0.0,1997,32737
61,1/5/2020,656128,147,386,35024,555,0,36,6,67,0.0,2003,32773
62,2/5/2020,656101,135,350,35096,558,0,27,3,61,0.0,2006,32800
63,3/5/2020,656069,131,320,35161,559,0,32,6,57,0.0,2012,32832
64,4/5/2020,656051,116,280,35228,565,0,19,5,51,0.0,2017,32851
65,5/5/2020,656027,102,269,35277,565,0,24,2,49,0.0,2019,32875
66,6/5/2020,656009,96,253,35316,566,0,19,2,45,0.0,2021,32894
67,7/5/2020,655986,89,234,35363,568,0,23,2,36,0.0,2023,32917
68,8/5/2020,655962,89,218,35400,571,0,24,3,32,0.0,2026,32941
69,9/5/2020,655944,80,213,35431,572,0,18,4,31,0.0,2030,32959
70,10/5/2020,655921,85,185,35477,572,0,23,1,24,0.0,2031,32982
71,11/5/2020,655906,87,168,35507,572,0,15,5,26,0.0,2036,32997
72,12/5/2020,655892,79,160,35537,572,0,14,3,27,0.0,2039,33011
73,13/5/2020,655875,71,157,35564,573,0,17,3,29,0.0,2042,33028
74,14/5/2020,655855,79,130,35600,576,0,21,2,24,0.0,2044,33049
75,15/5/2020,655844,70,125,35625,576,0,11,1,22,0.0,2045,33060
76,16/5/2020,655835,59,119,35650,577,0,10,5,23,0.0,2050,33070
77,17/5/2020,655829,50,115,35668,578,0,6,0,20,0.0,2050,33076
78,18/5/2020,655813,51,105,35693,578,0,16,0,17,0.0,2050,33092
79,19/5/2020,655803,46,104,35709,578,0,10,4,20,0.0,2054,33102
80,20/5/2020,655788,49,100,35725,578,0,15,3,19,0.0,2057,33117
81,21/5/2020,655781,40,103,35738,578,0,7,1,18,0.0,2058,33124
82,22/5/2020,655768,42,92,35760,578,0,13,2,19,0.0,2060,33137
83,23/5/2020,655758,43,85,35775,579,0,11,0,16,0.0,2060,33148
84,24/5/2020,655751,41,88,35781,579,0,8,0,15,0.0,2060,33156
85,25/5/2020,655740,46,87,35788,579,0,13,1,15,0.0,2061,33169
86,26/5/2020,655731,47,77,35804,581,0,10,1,13,0.0,2062,33179
87,27/5/2020,655720,50,69,35819,582,0,12,1,11,0.0,2063,33191
88,28/5/2020,655713,43,72,35830,582,0,7,2,10,0.0,2065,33198
89,29/5/2020,655702,37,80,35839,582,0,12,1,9,0.0,2066,33210
90,30/5/2020,655690,40,79,35849,582,0,14,2,9,0.0,2068,33224
91,31/5/2020,655675,46,74,35863,582,0,15,1,9,0.0,2069,33239
92,1/6/2020,655669,44,75,35870,582,0,6,1,9,0.0,2070,33245
93,2/6/2020,655657,46,74,35881,582,0,16,0,8,0.0,2070,33261
94,3/6/2020,655652,37,74,35895,582,0,5,1,9,0.0,2071,33266
95,4/6/2020,655635,49,71,35902,583,0,18,1,9,0.0,2072,33284
96,5/6/2020,655624,47,74,35912,583,0,12,1,10,0.0,2073,33296
97,6/6/2020,655613,47,72,35924,584,0,12,1,9,0.0,2074,33308
98,7/6/2020,655606,49,66,35934,585,0,7,0,8,0.0,2074,33315
99,8/6/2020,655597,46,74,35938,585,0,9,0,8,0.0,2074,33324
100,9/6/2020,655585,45,72,35953,585,0,12,1,9,0.0,2075,33336
101,10/6/2020,655578,44,68,35965,585,0,7,0,7,0.0,2075,33343
