Day,Date,Fassala-Mbera sim,Fassala-Mbera data,Fassala-Mbera error,Mentao sim,Mentao data,Mentao error,Bobo-Dioulasso sim,Bobo-Dioulasso data,Bobo-Dioulasso error,Abala sim,Abala data,Abala error,Mangaize sim,Mangaize data,Mangaize error,Niamey sim,Niamey data,Niamey error,Tabareybarey sim,Tabareybarey data,Tabareybarey error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
28,2012-03-28,536,1169,0.5415,38,119,0.6807,13,48,0.7292,33,24,0.375,43,43,0.0,0,0,0.0,1,0,0.0,0.31546134663341646,1403,1403,2406,664,0
29,2012-03-29,539,1176,0.5417,44,119,0.6303,15,48,0.6875,33,24,0.375,43,43,0.0,0,0,0.0,1,0,0.0,0.3128885205138831,1410,1410,2413,675,0
30,2012-03-30,546,1183,0.5385,50,119,0.5798,17,48,0.6458,33,24,0.375,42,43,0.0233,0,0,0.0,2,0,0.0,0.30950413223140494,1417,1417,2420,690,0
31,2012-03-31,553,1191,0.5357,54,119,0.5462,18,48,0.625,33,23,0.4348,42,43,0.0233,0,0,0.0,2,0,0.0,0.3073753605274001,1424,1424,2427,702,0
32,2012-04-01,561,1198,0.5317,65,119,0.4538,21,48,0.5625,32,28,0.1429,43,44,0.0227,0,1,1.0,2,0,0.0,0.2974190905366653,1438,1438,2441,724,0
33,2012-04-02,566,1213,0.5334,78,119,0.3445,26,48,0.4583,41,34,0.2059,48,44,0.0909,0,3,1.0,38,1,37.0,0.30872210953346857,1462,1462,2465,797,0
34,2012-04-03,574,1229,0.533,92,119,0.2269,30,49,0.3878,45,39,0.1538,50,45,0.1111,0,5,1.0,49,2,23.5,0.3067041348855881,1488,1488,2491,840,0
35,2012-04-04,582,1244,0.5322,105,119,0.1176,31,49,0.3673,46,44,0.0455,51,46,0.1087,0,7,1.0,57,3,18.0,0.30298210735586484,1512,1512,2515,872,0
36,2012-04-05,587,1260,0.5341,122,119,0.0252,35,49,0.2857,47,49,0.0408,52,47,0.1064,0,9,1.0,70,4,16.5,0.30393700787401573,1537,1537,2540,913,0
37,2012-04-06,590,1275,0.5373,138,119,0.1597,45,49,0.0816,48,54,0.1111,54,48,0.125,0,11,1.0,81,5,15.2,0.31474258970358815,1561,1561,2564,956,0
38,2012-04-07,596,1291,0.5383,149,119,0.2521,51,49,0.0408,50,59,0.1525,53,49,0.0816,0,13,1.0,92,6,14.3333,0.32406334492081884,1586,1586,2589,991,0
39,2012-04-08,601,1306,0.5398,163,119,0.3697,58,49,0.1837,55,64,0.1406,54,50,0.08,0,15,1.0,98,7,13.0,0.33562954458476846,1610,1610,2613,1029,0
40,2012-04-09,609,1322,0.5393,170,123,0.3821,64,49,0.3061,56,69,0.1884,54,51,0.0588,0,17,1.0,107,8,12.375,0.3433005299015897,1639,1639,2642,1060,0
41,2012-04-10,618,1337,0.5378,180,126,0.4286,67,50,0.34,57,74,0.2297,54,52,0.0385,0,19,1.0,113,9,11.5556,0.349063670411985,1667,1667,2670,1089,0
42,2012-04-11,624,1353,0.5388,185,130,0.4231,72,50,0.44,58,79,0.2658,54,53,0.0189,1,21,0.9524,119,10,10.9,0.35457576880326047,1696,1696,2699,1113,0
43,2012-04-12,630,1368,0.5395,192,133,0.4436,80,50,0.6,61,84,0.2738,56,53,0.0566,1,23,0.9565,126,11,10.4545,0.363302752293578,1722,1722,2725,1146,0
44,2012-04-13,632,1384,0.5434,206,137,0.5036,88,50,0.76,64,89,0.2809,56,54,0.037,1,25,0.96,140,12,10.6667,0.3769063180827887,1751,1751,2754,1187,0
45,2012-04-14,640,1399,0.5425,214,140,0.5286,90,50,0.8,65,94,0.3085,58,55,0.0545,1,27,0.963,147,13,10.3077,0.38295577130528585,1778,1778,2781,1215,0
46,2012-04-15,650,1415,0.5406,222,143,0.5524,94,50,0.88,68,99,0.3131,58,56,0.0357,1,29,0.9655,153,14,9.9286,0.38732645069419724,1806,1806,2809,1246,0
47,2012-04-16,655,1427,0.541,231,147,0.5714,96,50,0.92,71,104,0.3173,60,57,0.0526,1,31,0.9677,163,15,9.8667,0.39378969654199014,1831,1831,2834,1277,0
48,2012-04-17,665,1439,0.5379,234,150,0.56,96,50,0.92,71,110,0.3545,62,58,0.069,1,33,0.9697,172,16,9.75,0.3969919552291011,1856,1856,2859,1301,0
49,2012-04-18,667,1451,0.5403,239,154,0.5519,95,51,0.8627,73,115,0.3652,63,59,0.0678,1,35,0.9714,178,17,9.4706,0.4,1882,1882,2885,1316,0
50,2012-04-19,673,1463,0.54,253,157,0.6115,95,51,0.8627,77,120,0.3583,63,60,0.05,1,37,0.973,187,18,9.3889,0.40598143691990374,1906,1906,2909,1349,0
51,2012-04-20,681,1475,0.5383,264,161,0.6398,95,51,0.8627,82,125,0.344,63,61,0.0328,1,39,0.9744,198,19,9.4211,0.4100204498977505,1931,1931,2934,1384,0
52,2012-04-21,685,1488,0.5397,274,164,0.6707,95,51,0.8627,82,130,0.3692,66,62,0.0645,1,41,0.9756,206,20,9.3,0.41737073335586344,1956,1956,2959,1409,0
53,2012-04-22,694,1500,0.5373,281,168,0.6726,94,51,0.8431,83,135,0.3852,67,62,0.0806,1,43,0.9767,212,21,9.0952,0.4197116996312437,1980,1980,2983,1432,0
54,2012-04-23,700,1512,0.537,290,171,0.6959,94,51,0.8431,84,140,0.4,67,63,0.0635,1,45,0.9778,221,22,9.0455,0.424675756568008,2004,2004,3007,1457,0
55,2012-04-24,710,1524,0.5341,301,175,0.72,94,51,0.8431,86,145,0.4069,67,64,0.0469,1,47,0.9787,238,23,9.3478,0.43073878627968337,2029,2029,3032,1497,0
56,2012-04-25,715,1536,0.5345,311,178,0.7472,94,52,0.8077,87,150,0.42,68,65,0.0462,2,48,0.9583,242,24,9.0833,0.4339005235602094,2053,2053,3056,1519,0
57,2012-04-26,723,1548,0.5329,322,182,0.7692,94,52,0.8077,90,155,0.4194,70,66,0.0606,2,50,0.96,249,25,8.96,0.43752028562155143,2078,2078,3081,1550,0
58,2012-04-27,733,1560,0.5301,327,185,0.7676,94,52,0.8077,90,160,0.4375,71,67,0.0597,2,52,0.9615,257,26,8.8846,0.43993558776167474,2102,2102,3105,1574,0
59,2012-04-28,738,1572,0.5305,333,188,0.7713,94,52,0.8077,93,165,0.4364,73,68,0.0735,2,54,0.963,263,27,8.7407,0.4429530201342282,2126,2126,3129,1596,0
60,2012-04-29,740,1585,0.5331,336,192,0.75,94,52,0.8077,94,170,0.4471,72,69,0.0435,2,56,0.9643,268,28,8.5714,0.4450079239302694,2152,2152,3155,1606,0
61,2012-04-30,747,1597,0.5322,336,195,0.7231,94,52,0.8077,94,175,0.4629,72,70,0.0286,2,58,0.9655,272,29,8.3793,0.44510852469329976,2176,2176,3179,1617,0
62,2012-05-01,757,1609,0.5295,336,199,0.6884,94,52,0.8077,96,178,0.4607,75,70,0.0714,2,60,0.9667,279,30,8.3,0.4451733833177132,2198,2198,3201,1639,0
63,2012-05-02,761,1621,0.5305,336,202,0.6634,94,52,0.8077,95,180,0.4722,78,71,0.0986,2,62,0.9677,284,31,8.1613,0.4472377405338299,2219,2219,3222,1650,0
64,2012-05-03,767,1633,0.5303,335,206,0.6262,94,53,0.7736,99,182,0.456,78,71,0.0986,2,64,0.9688,289,31,8.3226,0.44588344125809437,2240,2240,3243,1664,0
65,2012-05-04,778,1637,0.5247,335,209,0.6029,94,53,0.7736,101,184,0.4511,80,72,0.1111,2,66,0.9697,293,32,8.1562,0.4428746928746929,2253,2253,3256,1683,0
66,2012-05-05,787,1641,0.5204,335,213,0.5728,93,53,0.7547,102,186,0.4516,82,72,0.1389,2,68,0.9706,297,33,8.0,0.4405016824717039,2266,2266,3269,1698,0
67,2012-05-06,794,1644,0.517,335,216,0.5509,93,53,0.7547,103,189,0.455,82,73,0.1233,3,70,0.9571,296,34,7.7059,0.43662400975015236,2279,2279,3282,1706,0
68,2012-05-07,797,1648,0.5164,335,220,0.5227,93,53,0.7547,104,191,0.4555,84,73,0.1507,3,72,0.9583,296,35,7.4571,0.43520485584218516,2292,2292,3295,1712,0
69,2012-05-08,798,1652,0.5169,335,223,0.5022,93,53,0.7547,106,193,0.4508,84,74,0.1351,3,74,0.9595,296,36,7.2222,0.43349455864570735,2305,2305,3308,1715,0
70,2012-05-09,799,1656,0.5175,335,227,0.4758,92,53,0.7358,106,195,0.4564,88,74,0.1892,3,76,0.9605,298,37,7.0541,0.43390545016561277,2318,2318,3321,1721,0
71,2012-05-10,804,1659,0.5154,333,230,0.4478,92,54,0.7037,111,197,0.4365,89,75,0.1867,3,78,0.9615,299,38,6.8684,0.4295140971805639,2331,2331,3334,1731,0
72,2012-05-11,812,1663,0.5117,332,233,0.4249,92,54,0.7037,115,199,0.4221,89,75,0.1867,3,80,0.9625,298,39,6.641,0.42498505678421994,2343,2343,3346,1741,0
73,2012-05-12,815,1667,0.5111,332,237,0.4008,92,54,0.7037,118,202,0.4158,91,75,0.2133,4,82,0.9512,296,40,6.4,0.42232142857142857,2357,2357,3360,1748,0
74,2012-05-13,822,1670,0.5078,332,240,0.3833,92,54,0.7037,122,204,0.402,93,76,0.2237,4,84,0.9524,296,41,6.2195,0.41874258600237246,2369,2369,3372,1761,0
75,2012-05-14,827,1674,0.506,331,244,0.3566,91,54,0.6852,122,206,0.4078,95,76,0.25,5,86,0.9419,295,42,6.0238,0.4159527326440177,2382,2382,3385,1766,0
76,2012-05-15,836,1678,0.5018,331,247,0.3401,91,54,0.6852,125,208,0.399,97,77,0.2597,5,88,0.9432,295,43,5.8605,0.41230135373749266,2395,2395,3398,1780,0
77,2012-05-16,842,1682,0.4994,331,251,0.3187,98,54,0.8148,126,210,0.4,100,77,0.2987,5,90,0.9444,294,44,5.6818,0.4121958369979478,2408,2408,3411,1796,0
78,2012-05-17,846,1685,0.4979,331,254,0.3031,101,55,0.8364,131,212,0.3821,103,78,0.3205,5,92,0.9457,297,45,5.6,0.4109228971962617,2421,2421,3424,1814,0
79,2012-05-18,851,1689,0.4962,331,258,0.2829,100,55,0.8182,132,215,0.386,105,78,0.3462,5,94,0.9468,297,46,5.4565,0.4089586969168121,2435,2435,3438,1821,0
80,2012-05-19,855,1693,0.495,331,258,0.2829,100,55,0.8182,133,217,0.3871,107,79,0.3544,5,96,0.9479,297,47,5.3191,0.40864269141531323,2445,2445,3448,1828,0
81,2012-05-20,859,1696,0.4935,331,259,0.278,100,55,0.8182,133,219,0.3927,107,79,0.3544,5,97,0.9485,297,48,5.1875,0.40769675925925924,2453,2453,3456,1832,0
82,2012-05-21,863,1700,0.4924,331,259,0.278,100,55,0.8182,136,221,0.3846,108,80,0.35,5,99,0.9495,297,49,5.0612,0.4065204847085978,2463,2463,3466,1840,0
83,2012-05-22,869,1704,0.49,331,260,0.2731,100,55,0.8182,140,223,0.3722,111,80,0.3875,5,101,0.9505,297,50,4.94,0.4050632911392405,2473,2473,3476,1853,0
84,2012-05-23,875,1708,0.4877,331,260,0.2731,100,55,0.8182,141,226,0.3761,112,81,0.3827,6,103,0.9417,295,51,4.7843,0.40321193002581013,2484,2484,3487,1860,0
85,2012-05-24,883,1711,0.4839,330,261,0.2644,100,55,0.8182,142,228,0.3772,114,81,0.4074,6,105,0.9429,295,52,4.6731,0.40131578947368424,2493,2493,3496,1870,0
86,2012-05-25,885,1715,0.484,330,261,0.2644,100,56,0.7857,144,230,0.3739,114,82,0.3902,6,107,0.9439,295,53,4.566,0.40034217279726264,2504,2504,3507,1874,0
87,2012-05-26,892,1719,0.4811,330,262,0.2595,100,56,0.7857,145,232,0.375,115,82,0.4024,6,109,0.945,295,54,4.463,0.39891953369348876,2514,2514,3517,1883,0
88,2012-05-27,899,1723,0.4782,329,262,0.2557,100,56,0.7857,147,234,0.3718,115,83,0.3855,6,111,0.9459,295,55,4.3636,0.3966543804933371,2524,2524,3527,1891,0
89,2012-05-28,902,1726,0.4774,329,263,0.251,100,56,0.7857,147,236,0.3771,116,83,0.3976,6,113,0.9469,295,56,4.2679,0.39649321266968324,2533,2533,3536,1895,0
90,2012-05-29,901,1730,0.4792,329,263,0.251,100,56,0.7857,150,239,0.3724,116,84,0.381,6,115,0.9478,295,57,4.1754,0.39667324499577106,2544,2544,3547,1897,0
91,2012-05-30,908,1734,0.4764,328,264,0.2424,100,56,0.7857,150,241,0.3776,118,84,0.4048,6,117,0.9487,295,58,4.0862,0.395558054540343,2554,2554,3557,1905,0
92,2012-05-31,918,1737,0.4715,328,264,0.2424,100,56,0.7857,152,243,0.3745,123,85,0.4471,8,119,0.9328,294,59,3.9831,0.393157599551318,2563,2563,3566,1923,0
93,2012-06-01,925,1741,0.4687,328,265,0.2377,100,57,0.7544,153,245,0.3755,123,85,0.4471,8,121,0.9339,294,60,3.9,0.39110986860497626,2574,2574,3577,1931,0
94,2012-06-02,927,1745,0.4688,328,265,0.2377,99,57,0.7368,155,247,0.3725,123,86,0.4302,8,123,0.935,294,61,3.8197,0.3902982994145526,2584,2584,3587,1934,0
95,2012-06-03,936,1749,0.4648,328,266,0.2331,99,57,0.7368,158,250,0.368,123,86,0.4302,8,125,0.936,294,62,3.7419,0.3877153974430239,2595,2595,3598,1946,0
96,2012-06-04,947,1757,0.461,328,266,0.2331,99,57,0.7368,164,252,0.3492,123,87,0.4138,8,127,0.937,294,62,3.7419,0.3846579894765993,2608,2608,3611,1963,0
97,2012-06-05,958,1766,0.4575,328,267,0.2285,99,57,0.7368,168,254,0.3386,123,87,0.4138,8,129,0.938,294,63,3.6667,0.38196359624931053,2623,2623,3626,1978,0
98,2012-06-06,965,1774,0.456,328,267,0.2285,99,57,0.7368,176,256,0.3125,123,87,0.4138,8,131,0.9389,294,64,3.5938,0.37949986259961527,2636,2636,3639,1993,0
99,2012-06-07,969,1783,0.4565,328,268,0.2239,99,57,0.7368,178,258,0.3101,123,88,0.3977,8,133,0.9398,295,65,3.5385,0.37920656634746924,2652,2652,3655,2000,0
100,2012-06-08,978,1792,0.4542,328,269,0.2193,99,58,0.7069,183,260,0.2962,123,88,0.3977,8,135,0.9407,297,66,3.5,0.37700898937619176,2668,2668,3671,2016,0
101,2012-06-09,983,1800,0.4539,327,269,0.2156,99,58,0.7069,189,263,0.2814,122,89,0.3708,9,137,0.9343,297,67,3.4328,0.37466087900162776,2683,2683,3686,2026,0
102,2012-06-10,993,1809,0.4511,328,270,0.2148,99,58,0.7069,193,265,0.2717,122,89,0.3708,9,139,0.9353,297,68,3.3676,0.37260199945960554,2698,2698,3701,2041,0
103,2012-06-11,1000,1817,0.4496,338,270,0.2519,98,58,0.6897,197,267,0.2622,122,90,0.3556,9,141,0.9362,297,69,3.3043,0.3733512786002692,2712,2712,3715,2061,0
104,2012-06-12,1012,1826,0.4458,338,271,0.2472,98,58,0.6897,202,269,0.2491,122,90,0.3556,9,143,0.9371,297,70,3.2429,0.3702412868632708,2727,2727,3730,2078,0
105,2012-06-13,1023,1835,0.4425,338,271,0.2472,98,58,0.6897,209,271,0.2288,122,91,0.3407,9,145,0.9379,297,71,3.1831,0.3668891855807744,2742,2742,3745,2096,0
106,2012-06-14,1031,1843,0.4406,338,272,0.2426,98,58,0.6897,213,274,0.2226,123,91,0.3516,10,146,0.9315,297,72,3.125,0.3649906890130354,2756,2756,3759,2110,0
107,2012-06-15,1038,1852,0.4395,337,272,0.239,98,58,0.6897,217,276,0.2138,123,92,0.337,10,148,0.9324,297,73,3.0685,0.36327503974562797,2771,2771,3774,2120,0
108,2012-06-16,1045,1860,0.4382,337,273,0.2344,98,59,0.661,224,278,0.1942,123,92,0.337,10,150,0.9333,297,74,3.0135,0.3605172868830826,2786,2786,3789,2134,0
109,2012-06-17,1046,1869,0.4403,336,273,0.2308,98,59,0.661,233,280,0.1679,123,93,0.3226,10,152,0.9342,297,75,2.96,0.3590956887486856,2801,2801,3804,2143,0
110,2012-06-18,1052,1878,0.4398,335,274,0.2226,98,59,0.661,239,282,0.1525,123,93,0.3226,10,154,0.9351,297,76,2.9079,0.35716156061796284,2816,2816,3819,2154,0
111,2012-06-19,1061,1886,0.4374,335,274,0.2226,98,59,0.661,240,284,0.1549,123,94,0.3085,10,156,0.9359,297,77,2.8571,0.35585703104617794,2830,2830,3833,2164,0
112,2012-06-20,1070,1895,0.4354,333,275,0.2109,98,59,0.661,244,287,0.1498,123,94,0.3085,10,158,0.9367,297,78,2.8077,0.3535983372304495,2846,2846,3849,2175,0
113,2012-06-21,1078,1903,0.4335,332,275,0.2073,98,59,0.661,249,289,0.1384,122,95,0.2842,10,160,0.9375,297,79,2.7595,0.3510225213564587,2860,2860,3863,2186,0
114,2012-06-22,1086,1912,0.432,332,276,0.2029,98,59,0.661,250,291,0.1409,122,95,0.2842,11,162,0.9321,297,80,2.7125,0.34992264053635896,2875,2875,3878,2196,0
115,2012-06-23,1101,1921,0.4269,332,276,0.2029,98,60,0.6333,255,293,0.1297,122,96,0.2708,11,164,0.9329,297,81,2.6667,0.3459167950693374,2891,2891,3894,2216,0
116,2012-06-24,1108,1929,0.4256,331,277,0.1949,98,60,0.6333,258,295,0.1254,122,96,0.2708,11,166,0.9337,297,82,2.622,0.3444216990788127,2905,2905,3908,2225,0
117,2012-06-25,1115,1951,0.4285,331,277,0.1949,98,60,0.6333,264,297,0.1111,122,97,0.2577,12,168,0.9286,296,83,2.5663,0.3442581300813008,2933,2933,3936,2238,0
118,2012-06-26,1122,1973,0.4313,331,278,0.1906,98,60,0.6333,271,300,0.0967,122,97,0.2577,12,170,0.9294,296,84,2.5238,0.3445145018915511,2962,2962,3965,2252,0
119,2012-06-27,1131,1994,0.4328,331,278,0.1906,97,60,0.6167,275,302,0.0894,122,98,0.2449,12,172,0.9302,296,85,2.4824,0.344438877755511,2989,2989,3992,2264,0
120,2012-06-28,1137,2016,0.436,331,279,0.1864,97,60,0.6167,281,304,0.0757,122,98,0.2449,13,174,0.9253,296,86,2.4419,0.3447761194029851,3017,3017,4020,2277,0
121,2012-06-29,1148,2038,0.4367,330,279,0.1828,97,60,0.6167,288,306,0.0588,122,99,0.2323,13,176,0.9261,296,87,2.4023,0.3436264822134387,3045,3045,4048,2294,0
122,2012-06-30,1157,2059,0.4381,330,280,0.1786,97,60,0.6167,298,308,0.0325,122,99,0.2323,14,178,0.9213,296,88,2.3636,0.34208588957055214,3072,3072,4075,2314,0
123,2012-07-01,1165,2081,0.4402,330,280,0.1786,97,61,0.5902,304,312,0.0256,122,100,0.22,14,189,0.9259,296,88,2.3636,0.3439474963539135,3111,3111,4114,2328,0
124,2012-07-02,1172,2103,0.4427,330,281,0.1744,97,61,0.5902,310,315,0.0159,122,101,0.2079,14,201,0.9303,296,88,2.3636,0.3460149289670118,3150,3150,4153,2341,0
125,2012-07-03,1180,2125,0.4447,330,281,0.1744,97,61,0.5902,319,319,0.0,122,102,0.1961,14,212,0.934,296,88,2.3636,0.3474111190646624,3188,3188,4191,2358,0
126,2012-07-04,1188,2146,0.4464,328,282,0.1631,97,61,0.5902,334,323,0.0341,122,103,0.1845,14,224,0.9375,296,88,2.3636,0.3517730496453901,3227,3227,4230,2379,0
127,2012-07-05,1199,2168,0.447,328,282,0.1631,97,61,0.5902,353,326,0.0828,122,104,0.1731,14,235,0.9404,296,88,2.3636,0.3573939535973752,3264,3264,4267,2409,0
128,2012-07-06,1209,2190,0.4479,327,283,0.1555,97,61,0.5902,366,330,0.1091,122,106,0.1509,14,247,0.9433,296,88,2.3636,0.3607242339832869,3305,3305,4308,2431,0
129,2012-07-07,1216,2211,0.45,328,283,0.159,97,61,0.5902,381,333,0.1441,122,107,0.1402,15,258,0.9419,295,88,2.3523,0.36579189686924496,3341,3341,4344,2454,0
130,2012-07-08,1227,2233,0.4505,338,284,0.1901,97,62,0.5645,393,337,0.1662,122,108,0.1296,15,270,0.9444,295,88,2.3523,0.37103762827822123,3382,3382,4385,2487,0
131,2012-07-09,1241,2255,0.4497,338,285,0.186,97,62,0.5645,407,340,0.1971,122,109,0.1193,16,281,0.9431,294,88,2.3409,0.3737282387519783,3420,3420,4423,2515,0
132,2012-07-10,1256,2277,0.4484,338,285,0.186,97,62,0.5645,424,344,0.2326,122,110,0.1091,16,293,0.9454,294,95,2.0947,0.3752517341687178,3466,3466,4469,2547,0
133,2012-07-11,1268,2298,0.4482,338,286,0.1818,97,62,0.5645,439,347,0.2651,122,111,0.0991,16,304,0.9474,294,102,1.8824,0.37668956348327054,3510,3510,4513,2574,0
134,2012-07-12,1278,2320,0.4491,338,286,0.1818,97,62,0.5645,459,351,0.3077,122,112,0.0893,16,316,0.9494,294,110,1.6727,0.3796052631578947,3557,3557,4560,2604,0
135,2012-07-13,1283,2342,0.4522,338,287,0.1777,97,62,0.5645,470,352,0.3352,122,113,0.0796,16,316,0.9494,294,117,1.5128,0.38087979094076657,3589,3589,4592,2620,0
136,2012-07-14,1291,2363,0.4537,338,287,0.1777,97,62,0.5645,484,352,0.375,122,114,0.0702,16,316,0.9494,294,124,1.371,0.38260116857822984,3618,3618,4621,2642,0
137,2012-07-15,1299,2385,0.4553,338,288,0.1736,97,63,0.5397,501,353,0.4193,122,115,0.0609,16,316,0.9494,294,132,1.2273,0.38388829215896886,3652,3652,4655,2667,0
138,2012-07-16,1309,2385,0.4512,338,288,0.1736,97,63,0.5397,511,354,0.4435,122,116,0.0517,16,316,0.9494,294,139,1.1151,0.3812178387650086,3661,3661,4664,2687,0
139,2012-07-17,1322,2385,0.4457,338,289,0.1696,97,63,0.5397,510,355,0.4366,122,118,0.0339,16,316,0.9494,300,146,1.0548,0.37625668449197863,3672,3672,4675,2705,0
140,2012-07-18,1334,2396,0.4432,338,289,0.1696,96,63,0.5238,509,356,0.4298,122,119,0.0252,17,316,0.9462,303,154,0.9675,0.37223168654173766,3693,3693,4696,2719,0
141,2012-07-19,1344,2406,0.4414,337,290,0.1621,96,63,0.5238,510,357,0.4286,122,120,0.0167,17,316,0.9462,303,161,0.882,0.36853265479219677,3713,3713,4716,2729,0
142,2012-07-20,1352,2417,0.4406,337,290,0.1621,96,63,0.5238,509,357,0.4258,122,121,0.0083,18,316,0.943,303,168,0.8036,0.3655755015839493,3732,3732,4735,2737,0
143,2012-07-21,1363,2427,0.4384,337,291,0.1581,96,63,0.5238,509,358,0.4218,122,122,0.0,18,316,0.943,303,176,0.7216,0.3614381833473507,3753,3753,4756,2748,0
