Day,Date,Fassala-Mbera sim,Fassala-Mbera data,Fassala-Mbera error,Mentao sim,Mentao data,Mentao error,Bobo-Dioulasso sim,Bobo-Dioulasso data,Bobo-Dioulasso error,Abala sim,Abala data,Abala error,Mangaize sim,Mangaize data,Mangaize error,Niamey sim,Niamey data,Niamey error,Tabareybarey sim,Tabareybarey data,Tabareybarey error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
99,2012-06-07,988,1783,0.4459,339,268,0.2649,95,57,0.6667,183,258,0.2907,123,88,0.3977,10,133,0.9248,296,65,3.5538,0.37428180574555403,2652,2652,3655,2034,0
100,2012-06-08,995,1792,0.4448,339,269,0.2602,95,58,0.6379,186,260,0.2846,123,88,0.3977,10,135,0.9259,297,66,3.5,0.37292290928902205,2668,2668,3671,2045,0
101,2012-06-09,1000,1800,0.4444,339,269,0.2602,95,58,0.6379,189,263,0.2814,123,89,0.382,10,137,0.927,297,67,3.4328,0.37221920781334783,2683,2683,3686,2053,0
102,2012-06-10,1008,1809,0.4428,339,270,0.2556,95,58,0.6379,195,265,0.2642,123,89,0.382,10,139,0.9281,297,68,3.3676,0.3699000270197244,2698,2698,3701,2067,0
103,2012-06-11,1013,1817,0.4425,338,270,0.2519,95,58,0.6379,199,267,0.2547,123,90,0.3667,10,141,0.9291,297,69,3.3043,0.36850605652759083,2712,2712,3715,2075,0
104,2012-06-12,1020,1826,0.4414,338,271,0.2472,95,58,0.6379,203,269,0.2454,123,90,0.3667,10,143,0.9301,297,70,3.2429,0.36702412868632706,2727,2727,3730,2086,0
105,2012-06-13,1027,1835,0.4403,338,271,0.2472,95,58,0.6379,213,271,0.214,123,91,0.3516,10,145,0.931,297,71,3.1831,0.3639519359145527,2742,2742,3745,2103,0
106,2012-06-14,1032,1843,0.44,338,272,0.2426,95,58,0.6379,217,274,0.208,123,91,0.3516,10,146,0.9315,297,72,3.125,0.36286246342112266,2756,2756,3759,2112,0
107,2012-06-15,1036,1852,0.4406,338,272,0.2426,95,58,0.6379,218,276,0.2101,123,92,0.337,10,148,0.9324,296,73,3.0548,0.3627450980392157,2771,2771,3774,2116,0
108,2012-06-16,1040,1860,0.4409,338,273,0.2381,95,59,0.6102,223,278,0.1978,123,92,0.337,11,150,0.9267,296,74,3.0,0.36104513064133015,2786,2786,3789,2126,0
109,2012-06-17,1044,1869,0.4414,338,273,0.2381,95,59,0.6102,227,280,0.1893,123,93,0.3226,11,152,0.9276,296,75,2.9467,0.36041009463722395,2801,2801,3804,2134,0
110,2012-06-18,1047,1878,0.4425,337,274,0.2299,95,59,0.6102,230,282,0.1844,123,93,0.3226,11,154,0.9286,296,76,2.8947,0.36004189578423673,2816,2816,3819,2139,0
111,2012-06-19,1047,1886,0.4449,337,274,0.2299,95,59,0.6102,234,284,0.1761,123,94,0.3085,12,156,0.9231,295,77,2.8312,0.3597704148186799,2830,2830,3833,2143,0
112,2012-06-20,1051,1895,0.4454,336,275,0.2218,95,59,0.6102,238,287,0.1707,123,94,0.3085,13,158,0.9177,294,78,2.7692,0.35853468433359315,2846,2846,3849,2150,0
113,2012-06-21,1061,1903,0.4425,336,275,0.2218,95,59,0.6102,244,289,0.1557,123,95,0.2947,13,160,0.9188,297,79,2.7595,0.3564587108464924,2860,2860,3863,2169,0
114,2012-06-22,1068,1912,0.4414,336,276,0.2174,95,59,0.6102,249,291,0.1443,123,95,0.2947,14,162,0.9136,296,80,2.7,0.3543063434760186,2875,2875,3878,2181,0
115,2012-06-23,1075,1921,0.4404,335,276,0.2138,95,60,0.5833,254,293,0.1331,123,96,0.2812,14,164,0.9146,295,81,2.642,0.3518233179250128,2891,2891,3894,2191,0
116,2012-06-24,1088,1929,0.436,335,277,0.2094,95,60,0.5833,262,295,0.1119,123,96,0.2812,14,166,0.9157,294,82,2.5854,0.3474923234390993,2905,2905,3908,2211,0
117,2012-06-25,1098,1951,0.4372,335,277,0.2094,95,60,0.5833,266,297,0.1044,123,97,0.268,14,168,0.9167,294,83,2.5422,0.3475609756097561,2933,2933,3936,2225,0
118,2012-06-26,1109,1973,0.4379,335,278,0.205,95,60,0.5833,272,300,0.0933,123,97,0.268,14,170,0.9176,294,84,2.5,0.3470365699873897,2962,2962,3965,2242,0
119,2012-06-27,1113,1994,0.4418,335,278,0.205,95,60,0.5833,280,302,0.0728,123,98,0.2551,15,172,0.9128,299,85,2.5176,0.34844689378757515,2989,2989,3992,2260,0
120,2012-06-28,1122,2016,0.4435,335,279,0.2007,95,60,0.5833,287,304,0.0559,121,98,0.2347,17,174,0.9023,300,86,2.4884,0.3472636815920398,3017,3017,4020,2277,0
121,2012-06-29,1127,2038,0.447,335,279,0.2007,95,60,0.5833,291,306,0.049,126,99,0.2727,17,176,0.9034,300,87,2.4483,0.34980237154150196,3045,3045,4048,2291,0
122,2012-06-30,1132,2059,0.4502,335,280,0.1964,95,60,0.5833,304,308,0.013,126,99,0.2727,18,178,0.8989,299,88,2.3977,0.34822085889570553,3072,3072,4075,2309,0
123,2012-07-01,1142,2081,0.4512,333,280,0.1893,95,61,0.5574,315,312,0.0096,126,100,0.26,18,189,0.9048,299,88,2.3977,0.34929508993680114,3111,3111,4114,2328,0
124,2012-07-02,1144,2103,0.456,333,281,0.1851,95,61,0.5574,321,315,0.019,125,101,0.2376,20,201,0.9005,298,88,2.3864,0.3529978328918854,3150,3150,4153,2336,0
125,2012-07-03,1149,2125,0.4593,333,281,0.1851,95,61,0.5574,331,319,0.0376,125,102,0.2255,20,212,0.9057,298,88,2.3864,0.3576712001908852,3188,3188,4191,2351,0
126,2012-07-04,1160,2146,0.4595,332,282,0.1773,95,61,0.5574,348,323,0.0774,125,103,0.2136,20,224,0.9107,298,88,2.3864,0.36193853427895983,3227,3227,4230,2378,0
127,2012-07-05,1166,2168,0.4622,332,282,0.1773,94,61,0.541,359,326,0.1012,125,104,0.2019,20,235,0.9149,298,88,2.3864,0.3665338645418327,3264,3264,4267,2394,0
128,2012-07-06,1173,2190,0.4644,332,283,0.1731,94,61,0.541,370,330,0.1212,125,106,0.1792,20,247,0.919,298,88,2.3864,0.3702414113277623,3305,3305,4308,2412,0
129,2012-07-07,1179,2211,0.4668,331,283,0.1696,94,61,0.541,380,333,0.1411,125,107,0.1682,20,258,0.9225,298,88,2.3864,0.3743093922651934,3341,3341,4344,2427,0
130,2012-07-08,1191,2233,0.4666,331,284,0.1655,94,62,0.5161,394,337,0.1691,125,108,0.1574,21,270,0.9222,298,88,2.3864,0.37719498289623715,3382,3382,4385,2454,0
131,2012-07-09,1209,2255,0.4639,331,285,0.1614,94,62,0.5161,404,340,0.1882,125,109,0.1468,21,281,0.9253,298,88,2.3864,0.37847614741125934,3420,3420,4423,2482,0
132,2012-07-10,1219,2277,0.4646,331,285,0.1614,93,62,0.5,420,344,0.2209,125,110,0.1364,21,293,0.9283,298,95,2.1368,0.380622063101365,3466,3466,4469,2507,0
133,2012-07-11,1226,2298,0.4665,330,286,0.1538,93,62,0.5,435,347,0.2536,125,111,0.1261,22,304,0.9276,298,102,1.9216,0.38267228007976956,3510,3510,4513,2529,0
134,2012-07-12,1236,2320,0.4672,329,286,0.1503,93,62,0.5,446,351,0.2707,125,112,0.1161,22,316,0.9304,298,110,1.7091,0.38333333333333336,3557,3557,4560,2549,0
135,2012-07-13,1244,2342,0.4688,327,287,0.1394,93,62,0.5,460,352,0.3068,124,113,0.0973,23,316,0.9272,297,117,1.5385,0.383493031358885,3589,3589,4592,2568,0
136,2012-07-14,1249,2363,0.4714,331,287,0.1533,93,62,0.5,473,352,0.3438,124,114,0.0877,24,316,0.9241,297,124,1.3952,0.3862800259684051,3618,3618,4621,2591,0
137,2012-07-15,1260,2385,0.4717,338,288,0.1736,92,63,0.4603,486,353,0.3768,124,115,0.0783,24,316,0.9241,297,132,1.25,0.38732545649838884,3652,3652,4655,2621,0
138,2012-07-16,1267,2385,0.4688,338,288,0.1736,92,63,0.4603,499,354,0.4096,124,116,0.069,24,316,0.9241,297,139,1.1367,0.38593481989708406,3661,3661,4664,2641,0
139,2012-07-17,1282,2385,0.4625,338,289,0.1696,91,63,0.4444,506,355,0.4254,124,118,0.0508,24,316,0.9241,297,146,1.0342,0.38074866310160427,3672,3672,4675,2662,0
140,2012-07-18,1291,2396,0.4612,338,289,0.1696,94,63,0.4921,515,356,0.4466,124,119,0.042,24,316,0.9241,297,154,0.9286,0.3798977853492334,3693,3693,4696,2683,0
141,2012-07-19,1302,2406,0.4589,338,290,0.1655,103,63,0.6349,515,357,0.4426,124,120,0.0333,24,316,0.9241,297,161,0.8447,0.37786259541984735,3713,3713,4716,2703,0
142,2012-07-20,1315,2417,0.4559,337,290,0.1621,103,63,0.6349,515,357,0.4426,124,121,0.0248,24,316,0.9241,297,168,0.7679,0.3740232312565998,3732,3732,4735,2715,0
143,2012-07-21,1324,2427,0.4545,337,291,0.1581,103,63,0.6349,515,358,0.4385,124,122,0.0164,25,316,0.9209,296,176,0.6818,0.3698486122792262,3753,3753,4756,2724,0
