#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
1,2/3/2020,688300,1697,1276,892,0,0,499,3,19,0.0,3,499
2,3/3/2020,687764,1846,1506,1049,0,0,536,3,21,0.0,6,1035
3,4/3/2020,687118,2109,1703,1234,1,0,646,5,23,0.0,11,1681
4,5/3/2020,686405,2360,1932,1467,1,0,714,5,26,0.0,16,2395
5,6/3/2020,685602,2660,2185,1715,3,0,803,14,37,0.0,30,3198
6,7/3/2020,684757,2896,2440,2069,3,0,846,11,44,0.0,41,4044
7,8/3/2020,683789,3231,2714,2427,4,0,969,13,55,0.0,54,5013
8,9/3/2020,682702,3576,3082,2800,5,0,1087,10,63,0.0,64,6100
9,10/3/2020,681446,3998,3462,3253,6,0,1256,21,80,0.0,85,7356
10,11/3/2020,680067,4480,3865,3747,6,0,1379,23,98,0.0,108,8735
11,12/3/2020,678531,5031,4296,4301,6,0,1537,23,112,0.0,131,10272
12,13/3/2020,677398,5062,4768,4930,7,0,1133,23,126,0.0,154,11405
13,14/3/2020,676123,5145,5245,5642,10,0,1275,25,142,0.0,179,12680
14,15/3/2020,674793,5204,5747,6408,13,0,1330,24,153,0.0,203,14010
15,16/3/2020,673318,5403,6117,7311,16,0,1475,31,171,0.0,234,15485
16,17/3/2020,672131,5266,6512,8238,18,0,1187,31,187,0.0,265,16672
17,18/3/2020,670875,5189,6825,9251,25,0,1256,40,209,0.0,305,17928
18,19/3/2020,669570,5201,7022,10338,34,0,1305,34,222,0.0,339,19233
19,20/3/2020,668248,5264,7141,11473,39,0,1322,41,239,0.0,380,20555
20,21/3/2020,667252,4951,7279,12638,45,0,996,56,277,0.0,436,21551
21,22/3/2020,666210,4696,7294,13912,53,0,1042,58,300,0.0,494,22593
22,23/3/2020,665143,4584,7241,15138,59,0,1067,47,323,0.0,541,23660
23,24/3/2020,664627,3921,7175,16374,68,0,517,60,353,0.0,601,24177
24,25/3/2020,664125,3324,7071,17568,77,0,502,76,390,0.0,677,24679
25,26/3/2020,663603,2885,6798,18793,86,0,522,63,420,0.0,740,25201
26,27/3/2020,663103,2502,6391,20077,92,0,500,76,465,0.0,816,25701
27,28/3/2020,662615,2264,5948,21239,99,0,488,65,490,0.0,881,26189
28,29/3/2020,662190,2048,5443,22376,108,0,425,69,508,0.0,950,26614
29,30/3/2020,661770,1939,4948,23387,121,0,421,70,520,0.0,1020,27035
30,31/3/2020,661391,1770,4537,24330,137,0,379,79,542,0.0,1099,27414
31,1/4/2020,661055,1641,4140,25182,147,0,336,68,548,0.0,1167,27750
32,2/4/2020,660739,1565,3758,25943,160,0,316,73,572,0.0,1240,28066
33,3/4/2020,660467,1400,3481,26638,179,0,273,62,556,0.0,1302,28339
34,4/4/2020,660225,1276,3211,27261,192,0,242,69,549,0.0,1371,28581
35,5/4/2020,659962,1185,2969,27836,213,0,263,50,530,0.0,1421,28844
36,6/4/2020,659729,1086,2740,28382,228,0,233,53,515,0.0,1474,29077
37,7/4/2020,659550,939,2582,28851,243,0,179,42,484,0.0,1516,29256
38,8/4/2020,659374,859,2367,29300,265,0,177,45,460,0.0,1561,29433
39,9/4/2020,659195,827,2161,29698,284,0,179,38,423,0.0,1599,29612
40,10/4/2020,659015,787,1991,30073,299,0,181,43,406,0.0,1642,29793
41,11/4/2020,658853,728,1869,30405,310,0,162,33,392,0.0,1675,29955
42,12/4/2020,658701,697,1719,30721,327,0,152,27,362,0.0,1702,30107
43,13/4/2020,658598,620,1564,31045,338,0,103,27,336,0.0,1729,30210
44,14/4/2020,658461,599,1445,31306,354,0,138,21,296,0.0,1750,30348
45,15/4/2020,658359,536,1356,31547,367,0,102,27,277,0.0,1777,30450
46,16/4/2020,658267,480,1257,31781,380,0,92,17,253,0.0,1794,30542
47,17/4/2020,658160,446,1135,32032,392,0,107,16,225,0.0,1810,30649
48,18/4/2020,658089,412,1013,32248,403,0,71,19,205,0.0,1829,30720
49,19/4/2020,657998,378,942,32438,409,0,91,16,181,0.0,1845,30811
50,20/4/2020,657917,360,860,32609,419,0,81,13,161,0.0,1858,30892
51,21/4/2020,657846,336,805,32752,426,0,71,12,144,0.0,1870,30963
52,22/4/2020,657764,344,743,32881,433,0,83,11,134,0.0,1881,31046
53,23/4/2020,657716,308,689,33011,441,0,49,9,119,0.0,1890,31095
54,24/4/2020,657660,285,646,33126,448,0,56,11,110,0.0,1901,31151
55,25/4/2020,657615,250,586,33259,455,0,45,13,96,0.0,1914,31196
56,26/4/2020,657573,227,537,33369,459,0,42,11,93,0.0,1925,31238
57,27/4/2020,657540,204,490,33470,461,0,33,8,93,0.0,1933,31271
58,28/4/2020,657510,164,461,33564,466,0,30,9,84,0.0,1942,31301
59,29/4/2020,657473,150,424,33648,470,0,37,5,81,0.0,1947,31338
60,30/4/2020,657434,141,394,33724,472,0,40,7,80,0.0,1954,31378
61,1/5/2020,657406,130,365,33791,473,0,28,7,72,0.0,1961,31406
62,2/5/2020,657367,134,332,33857,475,0,39,1,58,0.0,1962,31445
63,3/5/2020,657340,130,310,33907,478,0,27,4,51,0.0,1966,31472
64,4/5/2020,657315,115,294,33960,481,0,25,4,47,0.0,1970,31497
65,5/5/2020,657295,102,274,34010,484,0,20,4,44,0.0,1974,31517
66,6/5/2020,657277,98,247,34058,485,0,18,5,42,0.0,1979,31535
67,7/5/2020,657257,83,236,34098,491,0,20,4,38,0.0,1983,31555
68,8/5/2020,657243,74,214,34141,493,0,14,2,37,0.0,1985,31569
69,9/5/2020,657225,74,191,34180,495,0,19,3,33,0.0,1988,31588
70,10/5/2020,657200,86,159,34225,495,0,25,1,29,0.0,1989,31613
71,11/5/2020,657184,81,147,34258,495,0,16,2,29,0.0,1991,31629
72,12/5/2020,657173,73,132,34289,498,0,11,2,26,0.0,1993,31640
73,13/5/2020,657157,65,126,34316,501,0,16,1,20,0.0,1994,31656
74,14/5/2020,657150,58,119,34337,501,0,8,3,21,0.0,1997,31664
75,15/5/2020,657136,54,118,34355,502,0,15,3,19,0.0,2000,31679
76,16/5/2020,657124,51,103,34383,504,0,12,1,16,0.0,2001,31691
77,17/5/2020,657116,45,102,34397,505,0,8,0,15,0.0,2001,31699
78,18/5/2020,657109,41,95,34415,505,0,8,0,11,0.0,2001,31707
79,19/5/2020,657096,42,92,34429,506,0,13,0,8,0.0,2001,31720
80,20/5/2020,657086,44,83,34446,506,0,10,3,10,0.0,2004,31730
81,21/5/2020,657079,39,83,34458,506,0,7,2,12,0.0,2006,31737
82,22/5/2020,657068,40,81,34470,506,0,11,0,12,0.0,2006,31748
83,23/5/2020,657056,47,68,34488,506,0,13,1,10,0.0,2007,31761
84,24/5/2020,657045,46,66,34502,506,0,11,0,9,0.0,2007,31772
85,25/5/2020,657036,43,66,34514,506,0,9,1,9,0.0,2008,31781
86,26/5/2020,657025,40,65,34528,507,0,11,0,6,0.0,2008,31792
