#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
1,2/3/2020,689115,1486,1221,849,1,0,424,5,16,0.0,5,424
2,3/3/2020,688616,1669,1360,1026,1,0,499,3,17,0.0,8,923
3,4/3/2020,688047,1859,1568,1197,1,0,569,7,23,0.0,15,1492
4,5/3/2020,687383,2101,1757,1428,3,0,664,8,28,0.0,23,2156
5,6/3/2020,686651,2330,2031,1656,4,0,732,12,38,0.0,35,2888
6,7/3/2020,685788,2700,2226,1954,4,0,863,11,48,0.0,46,3751
7,8/3/2020,684831,3069,2518,2250,4,0,957,12,59,0.0,58,4708
8,9/3/2020,683739,3519,2775,2633,6,0,1092,15,71,0.0,73,5800
9,10/3/2020,682610,3856,3160,3039,7,0,1129,7,75,0.0,80,6929
10,11/3/2020,681180,4455,3557,3472,8,0,1430,14,87,0.0,94,8359
11,12/3/2020,679739,4858,4086,3978,11,0,1441,13,92,0.0,107,9800
12,13/3/2020,678609,4925,4582,4545,11,0,1130,19,104,0.0,126,10930
13,14/3/2020,677394,4982,5075,5206,15,0,1215,21,112,0.0,147,12145
14,15/3/2020,675937,5215,5572,5932,16,0,1458,21,127,0.0,168,13603
15,16/3/2020,674369,5542,5972,6771,18,0,1568,26,146,0.0,194,15171
16,17/3/2020,673156,5445,6394,7657,20,0,1213,32,161,0.0,226,16384
17,18/3/2020,671855,5344,6734,8714,25,0,1301,25,162,0.0,251,17685
18,19/3/2020,670538,5321,6995,9791,27,0,1317,45,193,0.0,296,19002
19,20/3/2020,669219,5347,7138,10939,29,0,1320,47,223,0.0,343,20322
20,21/3/2020,668109,5105,7328,12089,41,0,1111,38,232,0.0,381,21433
21,22/3/2020,667059,4826,7465,13275,47,0,1050,51,264,0.0,432,22483
22,23/3/2020,665966,4676,7527,14449,54,0,1094,49,289,0.0,481,23577
23,24/3/2020,665411,4013,7472,15714,62,0,556,57,321,0.0,538,24133
24,25/3/2020,664875,3458,7260,17010,69,0,536,72,367,0.0,610,24669
25,26/3/2020,664316,3036,6941,18301,78,0,559,63,402,0.0,673,25228
26,27/3/2020,663799,2658,6611,19511,93,0,517,70,427,0.0,743,25745
27,28/3/2020,663326,2377,6140,20724,105,0,473,65,455,0.0,808,26218
28,29/3/2020,662852,2135,5720,21854,111,0,474,74,488,0.0,882,26692
