#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
1,2/3/2020,688081,1459,1073,787,2,0,405,3,14,0.0,3,405
2,3/3/2020,687605,1620,1263,912,2,0,476,6,20,0.0,9,881
3,4/3/2020,687052,1822,1459,1066,3,0,553,5,24,0.0,14,1434
4,5/3/2020,686419,2053,1669,1258,3,0,633,5,27,0.0,19,2067
5,6/3/2020,685684,2316,1910,1488,4,0,735,6,32,0.0,25,2802
6,7/3/2020,684865,2621,2118,1793,5,0,819,5,34,0.0,30,3621
7,8/3/2020,683949,2950,2404,2094,5,0,916,10,43,0.0,40,4537
8,9/3/2020,682909,3347,2705,2432,9,0,1041,11,48,0.0,51,5578
9,10/3/2020,681769,3740,3073,2810,10,0,1140,20,67,0.0,71,6718
10,11/3/2020,680485,4227,3424,3255,11,0,1285,20,80,0.0,91,8003
11,12/3/2020,679109,4611,3903,3761,18,0,1376,14,83,0.0,105,9379
12,13/3/2020,678062,4637,4399,4284,20,0,1047,18,96,0.0,123,10426
13,14/3/2020,676940,4663,4866,4913,20,0,1122,16,109,0.0,139,11548
14,15/3/2020,675629,4830,5312,5609,22,0,1311,23,125,0.0,162,12859
15,16/3/2020,674321,4952,5708,6395,26,0,1308,23,136,0.0,185,14167
16,17/3/2020,673075,4960,6044,7296,27,0,1246,32,154,0.0,217,15413
17,18/3/2020,671866,4958,6335,8215,28,0,1209,40,184,0.0,257,16622
18,19/3/2020,670639,4953,6515,9261,34,0,1227,28,195,0.0,285,17849
19,20/3/2020,669378,4921,6705,10361,37,0,1261,39,217,0.0,324,19110
20,21/3/2020,668492,4616,6794,11458,42,0,886,37,236,0.0,361,19996
21,22/3/2020,667548,4349,6923,12533,49,0,944,57,272,0.0,418,20940
22,23/3/2020,666547,4188,6934,13675,58,0,1001,57,303,0.0,475,21941
23,24/3/2020,666025,3644,6840,14827,66,0,522,54,327,0.0,529,22463
24,25/3/2020,665506,3126,6671,16022,77,0,519,55,348,0.0,584,22982
25,26/3/2020,665023,2705,6370,17220,84,0,483,60,375,0.0,644,23465
26,27/3/2020,664553,2347,5991,18417,94,0,470,74,424,0.0,718,23935
27,28/3/2020,664136,2101,5547,19513,105,0,417,47,425,0.0,765,24352
28,29/3/2020,663760,1868,5117,20539,118,0,376,71,449,0.0,836,24728
29,30/3/2020,663353,1745,4650,21528,126,0,407,67,464,0.0,903,25135
30,31/3/2020,663000,1649,4179,22437,137,0,353,68,492,0.0,971,25488
31,1/4/2020,662705,1511,3765,23270,151,0,295,75,512,0.0,1046,25783
32,2/4/2020,662441,1352,3461,23977,171,0,264,63,512,0.0,1109,26047
33,3/4/2020,662169,1242,3144,24661,186,0,272,52,507,0.0,1161,26319
34,4/4/2020,661888,1196,2910,25207,201,0,281,45,493,0.0,1206,26600
35,5/4/2020,661672,1102,2670,25736,222,0,216,49,479,0.0,1255,26816
36,6/4/2020,661473,1005,2457,26226,241,0,199,44,466,0.0,1299,27015
37,7/4/2020,661297,902,2307,26632,264,0,176,40,437,0.0,1339,27191
38,8/4/2020,661124,818,2104,27073,283,0,173,29,405,0.0,1368,27364
39,9/4/2020,660961,752,1923,27462,304,0,163,28,362,0.0,1396,27527
40,10/4/2020,660820,696,1792,27775,319,0,141,20,328,0.0,1416,27668
41,11/4/2020,660689,632,1648,28096,337,0,131,26,308,0.0,1442,27799
42,12/4/2020,660547,615,1510,28378,352,0,142,25,277,0.0,1467,27941
43,13/4/2020,660416,586,1426,28604,370,0,131,26,256,0.0,1493,28072
44,14/4/2020,660291,549,1308,28869,385,0,125,23,231,0.0,1516,28197
45,15/4/2020,660174,530,1212,29096,390,0,118,20,223,0.0,1536,28315
46,16/4/2020,660081,488,1137,29300,396,0,93,18,209,0.0,1554,28408
47,17/4/2020,659976,433,1085,29501,407,0,105,15,185,0.0,1569,28513
48,18/4/2020,659887,417,1007,29674,417,0,89,19,179,0.0,1588,28602
49,19/4/2020,659793,389,959,29838,423,0,95,11,174,0.0,1599,28697
50,20/4/2020,659717,379,841,30033,432,0,76,10,153,0.0,1609,28773
51,21/4/2020,659655,350,771,30182,444,0,64,13,131,0.0,1622,28837
52,22/4/2020,659579,342,709,30319,453,0,77,11,119,0.0,1633,28914
53,23/4/2020,659539,292,680,30433,458,0,40,13,115,0.0,1646,28954
54,24/4/2020,659494,253,649,30540,466,0,45,10,111,0.0,1656,28999
55,25/4/2020,659453,203,609,30661,476,0,41,8,96,0.0,1664,29040
56,26/4/2020,659409,193,547,30773,480,0,44,16,95,0.0,1680,29084
57,27/4/2020,659368,189,494,30870,481,0,42,10,95,0.0,1690,29126
58,28/4/2020,659319,192,454,30951,486,0,49,6,87,0.0,1696,29175
59,29/4/2020,659279,173,433,31026,491,0,41,8,84,0.0,1704,29216
60,30/4/2020,659253,162,384,31110,493,0,26,8,80,0.0,1712,29242
61,1/5/2020,659232,138,359,31181,492,0,22,4,74,0.0,1716,29264
62,2/5/2020,659209,118,337,31244,494,0,23,3,67,0.0,1719,29287
63,3/5/2020,659186,115,309,31298,494,0,23,4,61,0.0,1723,29310
64,4/5/2020,659162,109,288,31349,494,0,25,8,62,0.0,1731,29335
65,5/5/2020,659134,112,251,31405,500,0,28,6,57,0.0,1737,29363
66,6/5/2020,659117,105,222,31455,503,0,17,1,43,0.0,1738,29380
67,7/5/2020,659100,91,212,31494,505,0,17,1,40,0.0,1739,29397
68,8/5/2020,659083,88,179,31546,506,0,17,2,34,0.0,1741,29414
69,9/5/2020,659062,88,158,31588,506,0,21,2,29,0.0,1743,29435
70,10/5/2020,659046,76,150,31624,506,0,16,1,27,0.0,1744,29451
71,11/5/2020,659038,69,134,31652,509,0,8,2,19,0.0,1746,29459
72,12/5/2020,659020,63,135,31675,509,0,18,4,19,0.0,1750,29477
73,13/5/2020,659003,63,135,31691,510,0,17,3,19,0.0,1753,29494
74,14/5/2020,658988,59,130,31715,510,0,15,0,16,0.0,1753,29509
75,15/5/2020,658974,58,120,31739,511,0,14,1,15,0.0,1754,29523
76,16/5/2020,658958,60,105,31767,512,0,16,0,10,0.0,1754,29539
77,17/5/2020,658944,58,100,31787,513,0,14,1,9,0.0,1755,29553
78,18/5/2020,658933,56,99,31801,513,0,11,0,8,0.0,1755,29564
79,19/5/2020,658925,46,99,31819,513,0,8,3,9,0.0,1758,29572
80,20/5/2020,658913,49,94,31830,516,0,13,1,7,0.0,1759,29585
81,21/5/2020,658906,43,94,31843,516,0,8,1,8,0.0,1760,29593
82,22/5/2020,658901,35,92,31858,516,0,5,3,11,0.0,1763,29598
83,23/5/2020,658895,27,87,31877,516,0,6,0,10,0.0,1763,29604
84,24/5/2020,658883,34,78,31891,516,0,12,1,9,0.0,1764,29616
85,25/5/2020,658878,28,66,31913,517,0,5,0,6,0.0,1764,29621
86,26/5/2020,658873,30,61,31921,517,0,5,1,7,0.0,1765,29626
87,27/5/2020,658860,37,57,31931,517,0,14,0,7,0.0,1765,29640
88,28/5/2020,658853,37,59,31936,517,0,9,1,7,0.0,1766,29649
89,29/5/2020,658838,43,57,31946,518,0,15,0,5,0.0,1766,29664
90,30/5/2020,658830,38,52,31963,519,0,8,3,6,0.0,1769,29672
91,31/5/2020,658821,39,58,31965,519,0,9,1,7,0.0,1770,29681
92,1/6/2020,658814,37,57,31974,520,0,7,0,6,0.0,1770,29688
93,2/6/2020,658808,35,57,31982,520,0,8,1,6,0.0,1771,29696
94,3/6/2020,658795,40,59,31988,520,0,14,1,7,0.0,1772,29710
95,4/6/2020,658780,45,62,31995,520,0,16,1,8,0.0,1773,29726
96,5/6/2020,658771,42,59,32009,521,0,9,1,7,0.0,1774,29735
97,6/6/2020,658759,47,58,32017,521,0,12,0,6,0.0,1774,29747
