Day,Date,Fassala-Mbera sim,Fassala-Mbera data,Fassala-Mbera error,Mentao sim,Mentao data,Mentao error,Bobo-Dioulasso sim,Bobo-Dioulasso data,Bobo-Dioulasso error,Abala sim,Abala data,Abala error,Mangaize sim,Mangaize data,Mangaize error,Niamey sim,Niamey data,Niamey error,Tabareybarey sim,Tabareybarey data,Tabareybarey error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
20,2012-03-20,495,952,0.48,0,0,0.0,0,0,0.0,34,27,0.2593,42,43,0.0233,0,0,0.0,1,0,0.0,0.23012345679012347,1022,1022,2025,572,0
21,2012-03-21,499,979,0.4903,0,0,0.0,0,0,0.0,34,27,0.2593,42,43,0.0233,0,0,0.0,1,0,0.0,0.23830409356725146,1049,1049,2052,576,0
22,2012-03-22,502,1006,0.501,0,39,1.0,0,15,1.0,34,27,0.2593,42,43,0.0233,0,0,0.0,1,0,0.0,0.26582278481012656,1130,1130,2133,579,0
23,2012-03-23,505,1033,0.5111,1,79,0.9873,3,31,0.9032,34,26,0.3077,42,43,0.0233,0,0,0.0,1,0,0.0,0.290744920993228,1212,1212,2215,586,0
24,2012-03-24,510,1060,0.5189,2,119,0.9832,8,47,0.8298,34,26,0.3077,42,43,0.0233,0,0,0.0,1,0,0.0,0.31157528285465624,1295,1295,2298,597,0
25,2012-03-25,516,1088,0.5257,6,119,0.9496,14,47,0.7021,34,26,0.3077,42,43,0.0233,0,0,0.0,1,0,0.0,0.3129836629406707,1323,1323,2326,613,0
26,2012-03-26,523,1115,0.5309,13,119,0.8908,17,47,0.6383,34,25,0.36,42,43,0.0233,0,0,0.0,1,0,0.0,0.31420068027210885,1349,1349,2352,630,0
27,2012-03-27,527,1142,0.5385,16,119,0.8655,24,47,0.4894,34,25,0.36,42,43,0.0233,0,0,0.0,1,0,0.0,0.316099201345103,1376,1376,2379,644,0
28,2012-03-28,534,1169,0.5432,22,119,0.8151,28,48,0.4167,33,24,0.375,42,43,0.0233,1,0,0.0,1,0,0.0,0.3175394846217789,1403,1403,2406,661,0
29,2012-03-29,539,1176,0.5417,26,119,0.7815,32,48,0.3333,33,24,0.375,42,43,0.0233,1,0,0.0,1,0,0.0,0.31413178615830917,1410,1410,2413,674,0
30,2012-03-30,547,1183,0.5376,39,119,0.6723,36,48,0.25,33,24,0.375,42,43,0.0233,1,0,0.0,1,0,0.0,0.30578512396694213,1417,1417,2420,699,0
31,2012-03-31,550,1191,0.5382,44,119,0.6303,39,48,0.1875,33,23,0.4348,42,43,0.0233,1,0,0.0,1,0,0.0,0.30407911001236093,1424,1424,2427,710,0
32,2012-04-01,557,1198,0.5351,56,119,0.5294,45,48,0.0625,33,28,0.1786,42,44,0.0455,1,1,0.0,1,0,0.0,0.29291274068004913,1438,1438,2441,735,0
33,2012-04-02,565,1213,0.5342,71,119,0.4034,53,48,0.1042,38,34,0.1176,51,44,0.1591,1,3,0.6667,33,1,32.0,0.3026369168356998,1462,1462,2465,812,0
34,2012-04-03,571,1229,0.5354,87,119,0.2689,57,49,0.1633,39,39,0.0,54,45,0.2,1,5,0.8,48,2,23.0,0.30389401846647934,1488,1488,2491,857,0
35,2012-04-04,576,1244,0.537,95,119,0.2017,66,49,0.3469,42,44,0.0455,54,46,0.1739,1,7,0.8571,56,3,17.6667,0.30934393638170976,1512,1512,2515,890,0
36,2012-04-05,579,1260,0.5405,111,119,0.0672,73,49,0.4898,42,49,0.1429,54,47,0.1489,1,9,0.8889,66,4,15.5,0.31377952755905514,1537,1537,2540,926,0
37,2012-04-06,585,1275,0.5412,121,119,0.0168,78,49,0.5918,43,54,0.2037,55,48,0.1458,1,11,0.9091,80,5,15.0,0.3213728549141966,1561,1561,2564,963,0
38,2012-04-07,593,1291,0.5407,134,119,0.1261,83,49,0.6939,44,59,0.2542,55,49,0.1224,1,13,0.9231,87,6,13.5,0.3325608342989571,1586,1586,2589,997,0
39,2012-04-08,596,1306,0.5436,142,119,0.1933,87,49,0.7755,46,64,0.2812,55,50,0.1,1,15,0.9333,99,7,13.1429,0.34443168771526983,1610,1610,2613,1026,0
40,2012-04-09,602,1322,0.5446,154,123,0.252,92,49,0.8776,49,69,0.2899,57,51,0.1176,1,17,0.9412,104,8,12.0,0.35276305828917487,1639,1639,2642,1059,0
41,2012-04-10,606,1337,0.5467,165,126,0.3095,95,50,0.9,50,74,0.3243,58,52,0.1154,1,19,0.9474,113,9,11.5556,0.36217228464419476,1667,1667,2670,1088,0
42,2012-04-11,615,1353,0.5455,172,130,0.3231,95,50,0.9,50,79,0.3671,60,53,0.1321,1,21,0.9524,121,10,11.1,0.36754353464246015,1696,1696,2699,1114,0
43,2012-04-12,625,1368,0.5431,178,133,0.3383,95,50,0.9,53,84,0.369,61,53,0.1509,1,23,0.9565,124,11,10.2727,0.36954128440366973,1722,1722,2725,1137,0
44,2012-04-13,631,1384,0.5441,189,137,0.3796,95,50,0.9,55,89,0.382,63,54,0.1667,1,25,0.96,137,12,10.4167,0.3783587509077705,1751,1751,2754,1171,0
45,2012-04-14,634,1399,0.5468,197,140,0.4071,95,50,0.9,56,94,0.4043,65,55,0.1818,2,27,0.9259,145,13,10.1538,0.38547285149226895,1778,1778,2781,1194,0
46,2012-04-15,643,1415,0.5456,211,143,0.4755,95,50,0.9,56,99,0.4343,66,56,0.1786,3,29,0.8966,157,14,10.2143,0.39409042363830543,1806,1806,2809,1231,0
47,2012-04-16,651,1427,0.5438,223,147,0.517,95,50,0.9,60,104,0.4231,67,57,0.1754,3,31,0.9032,165,15,10.0,0.39837685250529287,1831,1831,2834,1264,0
48,2012-04-17,654,1439,0.5455,232,150,0.5467,95,50,0.9,63,110,0.4273,70,58,0.2069,3,33,0.9091,169,16,9.5625,0.403637635536901,1856,1856,2859,1286,0
49,2012-04-18,663,1451,0.5431,238,154,0.5455,95,51,0.8627,65,115,0.4348,70,59,0.1864,3,35,0.9143,172,17,9.1176,0.40346620450606585,1882,1882,2885,1306,0
50,2012-04-19,669,1463,0.5427,246,157,0.5669,95,51,0.8627,66,120,0.45,71,60,0.1833,3,37,0.9189,182,18,9.1111,0.4090752836026126,1906,1906,2909,1332,0
51,2012-04-20,675,1475,0.5424,259,161,0.6087,95,51,0.8627,66,125,0.472,74,61,0.2131,3,39,0.9231,189,19,8.9474,0.4158145875937287,1931,1931,2934,1361,0
52,2012-04-21,681,1488,0.5423,269,164,0.6402,95,51,0.8627,66,130,0.4923,75,62,0.2097,3,41,0.9268,198,20,8.9,0.422102061507266,1956,1956,2959,1387,0
53,2012-04-22,692,1500,0.5387,277,168,0.6488,95,51,0.8627,68,135,0.4963,76,62,0.2258,3,43,0.9302,215,21,9.2381,0.42775729131746565,1980,1980,2983,1426,0
54,2012-04-23,695,1512,0.5403,286,171,0.6725,95,51,0.8627,70,140,0.5,76,63,0.2063,3,45,0.9333,225,22,9.2273,0.4336548054539408,2004,2004,3007,1450,0
55,2012-04-24,701,1524,0.54,292,175,0.6686,95,51,0.8627,70,145,0.5172,76,64,0.1875,3,47,0.9362,233,23,9.1304,0.43700527704485487,2029,2029,3032,1470,0
56,2012-04-25,706,1536,0.5404,303,178,0.7022,95,52,0.8269,71,150,0.5267,77,65,0.1846,3,48,0.9375,238,24,8.9167,0.4410994764397906,2053,2053,3056,1493,0
57,2012-04-26,708,1548,0.5426,308,182,0.6923,95,52,0.8269,72,155,0.5355,77,66,0.1667,3,50,0.94,245,25,8.8,0.44466082440765986,2078,2078,3081,1508,0
58,2012-04-27,715,1560,0.5417,319,185,0.7243,95,52,0.8269,72,160,0.55,77,67,0.1493,4,52,0.9231,250,26,8.6154,0.44830917874396137,2102,2102,3105,1532,0
59,2012-04-28,720,1572,0.542,331,188,0.7606,95,52,0.8269,72,165,0.5636,77,68,0.1324,5,54,0.9074,257,27,8.5185,0.4534995206136146,2126,2126,3129,1557,0
60,2012-04-29,730,1585,0.5394,338,192,0.7604,95,52,0.8269,72,170,0.5765,80,69,0.1594,5,56,0.9107,264,28,8.4286,0.45641838351822506,2152,2152,3155,1584,0
61,2012-04-30,737,1597,0.5385,336,195,0.7231,94,52,0.8077,72,175,0.5886,81,70,0.1571,5,58,0.9138,270,29,8.3103,0.4564328405158855,2176,2176,3179,1595,0
62,2012-05-01,749,1609,0.5345,336,199,0.6884,94,52,0.8077,74,178,0.5843,82,70,0.1714,5,60,0.9167,274,30,8.1333,0.4542330521711965,2198,2198,3201,1614,0
63,2012-05-02,750,1621,0.5373,336,202,0.6634,94,52,0.8077,75,180,0.5833,83,71,0.169,5,62,0.9194,280,31,8.0323,0.45623836126629425,2219,2219,3222,1623,0
64,2012-05-03,754,1633,0.5383,335,206,0.6262,94,53,0.7736,76,182,0.5824,86,71,0.2113,5,64,0.9219,283,31,8.129,0.4566759173604687,2240,2240,3243,1633,0
65,2012-05-04,762,1637,0.5345,335,209,0.6029,94,53,0.7736,76,184,0.587,87,72,0.2083,5,66,0.9242,284,32,7.875,0.45393120393120395,2253,2253,3256,1643,0
66,2012-05-05,767,1641,0.5326,335,213,0.5728,94,53,0.7736,75,186,0.5968,87,72,0.2083,6,68,0.9118,288,33,7.7273,0.45273784031814013,2266,2266,3269,1652,0
67,2012-05-06,770,1644,0.5316,334,216,0.5463,94,53,0.7736,75,189,0.6032,87,73,0.1918,6,70,0.9143,293,34,7.6176,0.4521633150517977,2279,2279,3282,1659,0
68,2012-05-07,774,1648,0.5303,334,220,0.5182,94,53,0.7736,75,191,0.6073,87,73,0.1918,6,72,0.9167,294,35,7.4,0.4503793626707132,2292,2292,3295,1664,0
69,2012-05-08,784,1652,0.5254,333,223,0.4933,94,53,0.7736,75,193,0.6114,89,74,0.2027,7,74,0.9054,294,36,7.1667,0.44649334945586455,2305,2305,3308,1676,0
70,2012-05-09,789,1656,0.5236,333,227,0.467,94,53,0.7736,76,195,0.6103,91,74,0.2297,7,76,0.9079,294,37,6.9459,0.4444444444444444,2318,2318,3321,1684,0
71,2012-05-10,795,1659,0.5208,332,230,0.4435,94,54,0.7407,78,197,0.6041,91,75,0.2133,7,78,0.9103,297,38,6.8158,0.4412117576484703,2331,2331,3334,1694,0
72,2012-05-11,801,1663,0.5183,330,233,0.4163,94,54,0.7407,81,199,0.593,93,75,0.24,7,80,0.9125,296,39,6.5897,0.4378362223550508,2343,2343,3346,1702,0
73,2012-05-12,805,1667,0.5171,328,237,0.384,94,54,0.7407,81,202,0.599,94,75,0.2533,7,82,0.9146,296,40,6.4,0.4357142857142857,2357,2357,3360,1705,0
74,2012-05-13,809,1670,0.5156,328,240,0.3667,94,54,0.7407,81,204,0.6029,95,76,0.25,8,84,0.9048,295,41,6.1951,0.4332740213523132,2369,2369,3372,1710,0
75,2012-05-14,812,1674,0.5149,328,244,0.3443,94,54,0.7407,83,206,0.5971,98,76,0.2895,8,86,0.907,295,42,6.0238,0.4319054652880355,2382,2382,3385,1718,0
76,2012-05-15,819,1678,0.5119,328,247,0.3279,94,54,0.7407,84,208,0.5962,99,77,0.2857,8,88,0.9091,295,43,5.8605,0.4290759270158917,2395,2395,3398,1727,0
77,2012-05-16,827,1682,0.5083,328,251,0.3068,94,54,0.7407,86,210,0.5905,101,77,0.3117,9,90,0.9,294,44,5.6818,0.425388449135151,2408,2408,3411,1739,0
78,2012-05-17,829,1685,0.508,328,254,0.2913,93,55,0.6909,87,212,0.5896,104,78,0.3333,9,92,0.9022,296,45,5.5778,0.42435747663551404,2421,2421,3424,1746,0
79,2012-05-18,835,1689,0.5056,328,258,0.2713,93,55,0.6909,91,215,0.5767,109,78,0.3974,9,94,0.9043,297,46,5.4565,0.42262943571844097,2435,2435,3438,1762,0
80,2012-05-19,840,1693,0.5038,328,258,0.2713,93,55,0.6909,92,217,0.576,110,79,0.3924,9,96,0.9062,297,47,5.3191,0.42169373549883993,2445,2445,3448,1769,0
81,2012-05-20,846,1696,0.5012,328,259,0.2664,93,55,0.6909,94,219,0.5708,110,79,0.3924,9,97,0.9072,297,48,5.1875,0.4195601851851852,2453,2453,3456,1777,0
82,2012-05-21,853,1700,0.4982,327,259,0.2625,93,55,0.6909,96,221,0.5656,112,80,0.4,9,99,0.9091,296,49,5.0408,0.41748413156376224,2463,2463,3466,1786,0
83,2012-05-22,857,1704,0.4971,329,260,0.2654,93,55,0.6909,101,223,0.5471,113,80,0.4125,9,101,0.9109,296,50,4.92,0.416283084004603,2473,2473,3476,1798,0
84,2012-05-23,862,1708,0.4953,332,260,0.2769,93,55,0.6909,102,226,0.5487,115,81,0.4198,9,103,0.9126,295,51,4.7843,0.416403785488959,2484,2484,3487,1808,0
85,2012-05-24,867,1711,0.4933,333,261,0.2759,93,55,0.6909,106,228,0.5351,115,81,0.4198,9,105,0.9143,295,52,4.6731,0.4144736842105263,2493,2493,3496,1818,0
86,2012-05-25,874,1715,0.4904,333,261,0.2759,93,56,0.6607,108,230,0.5304,116,82,0.4146,9,107,0.9159,294,53,4.5472,0.4120330767037354,2504,2504,3507,1827,0
87,2012-05-26,876,1719,0.4904,333,262,0.271,93,56,0.6607,111,232,0.5216,117,82,0.4268,9,109,0.9174,294,54,4.4444,0.4114301961899346,2514,2514,3517,1833,0
88,2012-05-27,883,1723,0.4875,333,262,0.271,93,56,0.6607,114,234,0.5128,117,83,0.4096,9,111,0.9189,294,55,4.3455,0.409129571874114,2524,2524,3527,1843,0
89,2012-05-28,890,1726,0.4844,333,263,0.2662,93,56,0.6607,114,236,0.5169,119,83,0.4337,9,113,0.9204,294,56,4.25,0.40808823529411764,2533,2533,3536,1852,0
90,2012-05-29,895,1730,0.4827,333,263,0.2662,93,56,0.6607,115,239,0.5188,121,84,0.4405,9,115,0.9217,294,57,4.1579,0.40766845221313786,2544,2544,3547,1860,0
91,2012-05-30,901,1734,0.4804,333,264,0.2614,93,56,0.6607,116,241,0.5187,121,84,0.4405,9,117,0.9231,296,58,4.1034,0.4068034860837785,2554,2554,3557,1869,0
92,2012-05-31,906,1737,0.4784,331,264,0.2538,93,56,0.6607,120,243,0.5062,121,85,0.4235,9,119,0.9244,296,59,4.0169,0.40409422321929334,2563,2563,3566,1876,0
93,2012-06-01,906,1741,0.4796,331,265,0.2491,93,57,0.6316,121,245,0.5061,121,85,0.4235,9,121,0.9256,296,60,3.9333,0.40396980710092256,2574,2574,3577,1877,0
94,2012-06-02,911,1745,0.4779,331,265,0.2491,93,57,0.6316,124,247,0.498,123,86,0.4302,9,123,0.9268,296,61,3.8525,0.4028436018957346,2584,2584,3587,1887,0
95,2012-06-03,915,1749,0.4768,330,266,0.2406,93,57,0.6316,127,250,0.492,123,86,0.4302,9,125,0.928,296,62,3.7742,0.4013340744858255,2595,2595,3598,1893,0
96,2012-06-04,926,1757,0.473,330,266,0.2406,93,57,0.6316,133,252,0.4722,123,87,0.4138,9,127,0.9291,296,62,3.7742,0.39822763777347,2608,2608,3611,1910,0
97,2012-06-05,932,1766,0.4723,330,267,0.236,93,57,0.6316,137,254,0.4606,123,87,0.4138,9,129,0.9302,296,63,3.6984,0.39685603971318256,2623,2623,3626,1920,0
98,2012-06-06,941,1774,0.4696,329,267,0.2322,93,57,0.6316,142,256,0.4453,123,87,0.4138,10,131,0.9237,296,64,3.625,0.39406430338004944,2636,2636,3639,1934,0
99,2012-06-07,951,1783,0.4666,329,268,0.2276,93,57,0.6316,150,258,0.4186,123,88,0.3977,10,133,0.9248,296,65,3.5538,0.39015047879616965,2652,2652,3655,1952,0
100,2012-06-08,958,1792,0.4654,329,269,0.223,93,58,0.6034,154,260,0.4077,123,88,0.3977,10,135,0.9259,296,66,3.4848,0.3881776082811223,2668,2668,3671,1963,0
101,2012-06-09,962,1800,0.4656,329,269,0.223,93,58,0.6034,162,263,0.384,123,89,0.382,10,137,0.927,295,67,3.403,0.38605534454693435,2683,2683,3686,1974,0
102,2012-06-10,975,1809,0.461,329,270,0.2185,93,58,0.6034,168,265,0.366,123,89,0.382,13,139,0.9065,292,68,3.2941,0.38070791677924887,2698,2698,3701,1993,0
103,2012-06-11,981,1817,0.4601,329,270,0.2185,93,58,0.6034,170,267,0.3633,123,90,0.3667,13,141,0.9078,301,69,3.3623,0.3822341857335128,2712,2712,3715,2010,0
104,2012-06-12,992,1826,0.4567,329,271,0.214,93,58,0.6034,170,269,0.368,123,90,0.3667,14,143,0.9021,302,70,3.3143,0.3806970509383378,2727,2727,3730,2023,0
105,2012-06-13,1001,1835,0.4545,329,271,0.214,93,58,0.6034,173,271,0.3616,122,91,0.3407,15,145,0.8966,300,71,3.2254,0.37783711615487314,2742,2742,3745,2033,0
106,2012-06-14,1006,1843,0.4542,329,272,0.2096,91,58,0.569,179,274,0.3467,122,91,0.3407,15,146,0.8973,299,72,3.1528,0.37536578877361,2756,2756,3759,2041,0
107,2012-06-15,1010,1852,0.4546,327,272,0.2022,94,58,0.6207,185,276,0.3297,122,92,0.3261,17,148,0.8851,297,73,3.0685,0.3733439321674616,2771,2771,3774,2052,0
108,2012-06-16,1021,1860,0.4511,328,273,0.2015,106,59,0.7966,191,278,0.3129,122,92,0.3261,18,150,0.88,297,74,3.0135,0.37292161520190026,2786,2786,3789,2083,0
109,2012-06-17,1032,1869,0.4478,335,273,0.2271,106,59,0.7966,197,280,0.2964,121,93,0.3011,18,152,0.8816,297,75,2.96,0.3714511041009464,2801,2801,3804,2106,0
110,2012-06-18,1036,1878,0.4483,333,274,0.2153,106,59,0.7966,200,282,0.2908,122,93,0.3118,18,154,0.8831,297,76,2.9079,0.37077769049489395,2816,2816,3819,2112,0
111,2012-06-19,1039,1886,0.4491,333,274,0.2153,106,59,0.7966,206,284,0.2746,121,94,0.2872,19,156,0.8782,297,77,2.8571,0.3691625358726846,2830,2830,3833,2121,0
112,2012-06-20,1048,1895,0.447,333,275,0.2109,106,59,0.7966,210,287,0.2683,123,94,0.3085,19,158,0.8797,296,78,2.7949,0.36762795531306836,2846,2846,3849,2135,0
113,2012-06-21,1056,1903,0.4451,333,275,0.2109,106,59,0.7966,218,289,0.2457,123,95,0.2947,19,160,0.8812,295,79,2.7342,0.3644835619984468,2860,2860,3863,2150,0
114,2012-06-22,1067,1912,0.4419,333,276,0.2065,106,59,0.7966,225,291,0.2268,123,95,0.2947,19,162,0.8827,295,80,2.6875,0.36126869520371324,2875,2875,3878,2168,0
115,2012-06-23,1073,1921,0.4414,332,276,0.2029,106,60,0.7667,231,293,0.2116,123,96,0.2812,19,164,0.8841,295,81,2.642,0.35901386748844377,2891,2891,3894,2179,0
116,2012-06-24,1081,1929,0.4396,332,277,0.1986,106,60,0.7667,236,295,0.2,122,96,0.2708,19,166,0.8855,294,82,2.5854,0.35644831115660186,2905,2905,3908,2190,0
117,2012-06-25,1086,1951,0.4434,332,277,0.1986,106,60,0.7667,240,297,0.1919,122,97,0.2577,19,168,0.8869,296,83,2.5663,0.35823170731707316,2933,2933,3936,2201,0
118,2012-06-26,1098,1973,0.4435,331,278,0.1906,106,60,0.7667,246,300,0.18,122,97,0.2577,19,170,0.8882,296,84,2.5238,0.357124842370744,2962,2962,3965,2218,0
119,2012-06-27,1109,1994,0.4438,330,278,0.1871,106,60,0.7667,253,302,0.1623,122,98,0.2449,19,172,0.8895,296,85,2.4824,0.3557114228456914,2989,2989,3992,2235,0
120,2012-06-28,1112,2016,0.4484,330,279,0.1828,106,60,0.7667,264,304,0.1316,122,98,0.2449,20,174,0.8851,296,86,2.4419,0.3554726368159204,3017,3017,4020,2250,0
121,2012-06-29,1119,2038,0.4509,330,279,0.1828,106,60,0.7667,273,306,0.1078,122,99,0.2323,20,176,0.8864,296,87,2.4023,0.3549901185770751,3045,3045,4048,2266,0
122,2012-06-30,1122,2059,0.4551,330,280,0.1786,106,60,0.7667,277,308,0.1006,122,99,0.2323,21,178,0.882,295,88,2.3523,0.3560736196319018,3072,3072,4075,2273,0
123,2012-07-01,1131,2081,0.4565,329,280,0.175,106,61,0.7377,294,312,0.0577,122,100,0.22,21,189,0.8889,295,88,2.3523,0.35464268351968886,3111,3111,4114,2298,0
124,2012-07-02,1143,2103,0.4565,329,281,0.1708,106,61,0.7377,307,315,0.0254,122,101,0.2079,21,201,0.8955,295,88,2.3523,0.35372020226342404,3150,3150,4153,2323,0
125,2012-07-03,1150,2125,0.4588,329,281,0.1708,106,61,0.7377,321,319,0.0063,122,102,0.1961,21,212,0.9009,295,88,2.3523,0.3550465282748747,3188,3188,4191,2344,0
126,2012-07-04,1160,2146,0.4595,327,282,0.1596,106,61,0.7377,335,323,0.0372,122,103,0.1845,22,224,0.9018,294,88,2.3409,0.35815602836879434,3227,3227,4230,2366,0
127,2012-07-05,1172,2168,0.4594,330,282,0.1702,106,61,0.7377,347,326,0.0644,122,104,0.1731,22,235,0.9064,294,88,2.3409,0.36254980079681276,3264,3264,4267,2393,0
128,2012-07-06,1182,2190,0.4603,337,283,0.1908,105,61,0.7213,362,330,0.097,122,106,0.1509,23,247,0.9069,302,88,2.4318,0.3695450324976787,3305,3305,4308,2433,0
129,2012-07-07,1194,2211,0.46,335,283,0.1837,105,61,0.7213,376,333,0.1291,122,107,0.1402,23,258,0.9109,305,88,2.4659,0.3736187845303867,3341,3341,4344,2460,0
130,2012-07-08,1201,2233,0.4622,334,284,0.1761,105,62,0.6935,385,337,0.1424,122,108,0.1296,24,270,0.9111,304,88,2.4545,0.37605473204104906,3382,3382,4385,2475,0
131,2012-07-09,1210,2255,0.4634,334,285,0.1719,105,62,0.6935,398,340,0.1706,122,109,0.1193,24,281,0.9146,303,88,2.4432,0.3798326927424825,3420,3420,4423,2496,0
132,2012-07-10,1218,2277,0.4651,334,285,0.1719,105,62,0.6935,414,344,0.2035,122,110,0.1091,24,293,0.9181,303,95,2.1895,0.3826359364511076,3466,3466,4469,2520,0
133,2012-07-11,1226,2298,0.4665,334,286,0.1678,105,62,0.6935,432,347,0.245,122,111,0.0991,24,304,0.9211,303,102,1.9706,0.3855528473299357,3510,3510,4513,2546,0
134,2012-07-12,1236,2320,0.4672,332,286,0.1608,105,62,0.6935,444,351,0.265,122,112,0.0893,25,316,0.9209,303,110,1.7545,0.38596491228070173,3557,3557,4560,2567,0
135,2012-07-13,1243,2342,0.4693,332,287,0.1568,105,62,0.6935,459,352,0.304,122,113,0.0796,25,316,0.9209,303,117,1.5897,0.3876306620209059,3589,3589,4592,2589,0
136,2012-07-14,1256,2363,0.4685,332,287,0.1568,105,62,0.6935,466,352,0.3239,122,114,0.0702,25,316,0.9209,303,124,1.4435,0.3867128327201904,3618,3618,4621,2609,0
137,2012-07-15,1263,2385,0.4704,332,288,0.1528,105,63,0.6667,473,353,0.3399,122,115,0.0609,25,316,0.9209,303,132,1.2955,0.3860365198711063,3652,3652,4655,2623,0
138,2012-07-16,1276,2385,0.465,332,288,0.1528,105,63,0.6667,488,354,0.3785,122,116,0.0517,25,316,0.9209,302,139,1.1727,0.3835763293310463,3661,3661,4664,2650,0
139,2012-07-17,1290,2385,0.4591,332,289,0.1488,105,63,0.6667,501,355,0.4113,122,118,0.0339,25,316,0.9209,302,146,1.0685,0.38010695187165777,3672,3672,4675,2677,0
140,2012-07-18,1301,2396,0.457,332,289,0.1488,105,63,0.6667,510,356,0.4326,122,119,0.0252,25,316,0.9209,302,154,0.961,0.3781942078364566,3693,3693,4696,2697,0
141,2012-07-19,1315,2406,0.4534,332,290,0.1448,105,63,0.6667,510,357,0.4286,122,120,0.0167,25,316,0.9209,302,161,0.8758,0.3736217133163698,3713,3713,4716,2711,0
142,2012-07-20,1326,2417,0.4514,331,290,0.1414,105,63,0.6667,510,357,0.4286,122,121,0.0083,25,316,0.9209,302,168,0.7976,0.3702217529039071,3732,3732,4735,2721,0
