#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
1,2/3/2020,687902,1490,1249,853,2,0,444,0,11,0.0,0,444
2,3/3/2020,687399,1688,1370,1036,3,0,503,6,14,0.0,6,947
3,4/3/2020,686826,1874,1567,1226,3,0,573,5,19,0.0,11,1520
4,5/3/2020,686112,2138,1795,1446,5,0,714,7,23,0.0,18,2234
5,6/3/2020,685411,2373,2018,1689,5,0,701,11,34,0.0,29,2935
6,7/3/2020,684486,2751,2287,1967,5,0,925,5,36,0.0,34,3860
7,8/3/2020,683557,3119,2540,2273,7,0,929,11,45,0.0,45,4789
8,9/3/2020,682523,3446,2874,2645,8,0,1034,21,63,0.0,66,5823
9,10/3/2020,681407,3790,3231,3059,9,0,1116,15,77,0.0,81,6939
10,11/3/2020,680110,4268,3607,3500,11,0,1297,12,82,0.0,93,8236
11,12/3/2020,678686,4714,4068,4017,11,0,1424,11,88,0.0,104,9660
12,13/3/2020,677672,4704,4469,4638,13,0,1014,21,99,0.0,125,10674
13,14/3/2020,676532,4656,4990,5303,15,0,1142,25,119,0.0,150,11816
14,15/3/2020,675302,4733,5410,6034,17,0,1230,22,130,0.0,172,13046
15,16/3/2020,673938,4918,5808,6812,20,0,1364,37,155,0.0,209,14410
16,17/3/2020,672863,4792,6115,7705,21,0,1075,34,182,0.0,243,15485
17,18/3/2020,671697,4798,6231,8745,25,0,1166,38,207,0.0,281,16651
18,19/3/2020,670560,4731,6434,9739,32,0,1138,34,224,0.0,315,17789
19,20/3/2020,669390,4718,6561,10788,39,0,1170,42,245,0.0,357,18959
20,21/3/2020,668507,4365,6719,11861,44,0,883,53,274,0.0,410,19842
21,22/3/2020,667555,4198,6703,12987,53,0,952,54,306,0.0,464,20794
22,23/3/2020,666665,3963,6765,14042,61,0,890,64,343,0.0,528,21684
23,24/3/2020,666141,3455,6588,15238,74,0,524,68,375,0.0,596,22208
24,25/3/2020,665627,3014,6415,16357,83,0,514,45,390,0.0,641,22722
25,26/3/2020,665147,2595,6204,17457,93,0,480,69,416,0.0,710,23202
26,27/3/2020,664699,2299,5845,18548,105,0,448,61,441,0.0,771,23650
27,28/3/2020,664287,2041,5402,19657,109,0,412,67,459,0.0,838,24062
28,29/3/2020,663908,1865,4958,20639,126,0,379,62,462,0.0,900,24441
29,30/3/2020,663534,1701,4518,21602,141,0,374,60,472,0.0,960,24815
30,31/3/2020,663187,1606,4078,22469,156,0,347,63,489,0.0,1023,25162
31,1/4/2020,662867,1491,3707,23251,180,0,320,59,486,0.0,1082,25482
32,2/4/2020,662606,1377,3356,23965,192,0,261,68,496,0.0,1150,25743
33,3/4/2020,662366,1249,3084,24591,206,0,240,54,496,0.0,1204,25983
34,4/4/2020,662133,1119,2892,25129,223,0,233,41,474,0.0,1245,26216
35,5/4/2020,661922,1015,2700,25621,238,0,213,62,475,0.0,1307,26429
36,6/4/2020,661702,950,2464,26121,259,0,220,41,446,0.0,1348,26649
37,7/4/2020,661492,905,2263,26562,274,0,210,25,417,0.0,1373,26859
38,8/4/2020,661307,856,2074,26965,294,0,185,29,386,0.0,1402,27044
39,9/4/2020,661157,771,1906,27346,316,0,150,32,356,0.0,1434,27194
40,10/4/2020,661017,715,1752,27682,330,0,142,30,325,0.0,1464,27336
41,11/4/2020,660883,661,1625,27983,344,0,134,28,304,0.0,1492,27470
42,12/4/2020,660739,618,1520,28261,358,0,144,21,281,0.0,1513,27614
43,13/4/2020,660631,556,1396,28543,370,0,108,25,265,0.0,1538,27722
44,14/4/2020,660520,520,1271,28798,387,0,111,20,240,0.0,1558,27833
45,15/4/2020,660411,489,1143,29060,393,0,109,16,212,0.0,1574,27942
46,16/4/2020,660304,463,1066,29261,402,0,108,13,195,0.0,1587,28050
47,17/4/2020,660208,436,990,29453,409,0,97,19,181,0.0,1606,28147
48,18/4/2020,660120,417,904,29634,421,0,88,18,170,0.0,1624,28235
49,19/4/2020,660019,400,869,29779,429,0,101,24,166,0.0,1648,28336
50,20/4/2020,659929,389,817,29926,435,0,90,12,154,0.0,1660,28426
51,21/4/2020,659867,339,790,30058,442,0,62,8,140,0.0,1668,28488
52,22/4/2020,659788,325,751,30184,448,0,80,13,135,0.0,1681,28568
53,23/4/2020,659729,295,699,30322,451,0,59,8,128,0.0,1689,28627
54,24/4/2020,659687,257,682,30415,455,0,42,11,119,0.0,1700,28669
55,25/4/2020,659638,234,636,30526,462,0,49,10,111,0.0,1710,28718
56,26/4/2020,659592,218,579,30641,466,0,47,8,97,0.0,1718,28765
57,27/4/2020,659563,187,545,30733,468,0,30,5,89,0.0,1723,28795
58,28/4/2020,659524,172,498,30830,472,0,39,5,81,0.0,1728,28834
59,29/4/2020,659485,160,436,30938,477,0,39,4,71,0.0,1732,28873
60,30/4/2020,659460,140,400,31016,480,0,25,2,61,0.0,1734,28898
61,1/5/2020,659430,139,368,31076,483,0,31,4,56,0.0,1738,28929
62,2/5/2020,659406,123,340,31142,485,0,24,8,56,0.0,1746,28953
63,3/5/2020,659385,114,310,31200,487,0,21,7,51,0.0,1753,28974
64,4/5/2020,659366,103,290,31248,489,0,19,4,46,0.0,1757,28993
65,5/5/2020,659343,100,271,31291,491,0,23,4,45,0.0,1761,29016
66,6/5/2020,659330,83,253,31338,492,0,15,3,39,0.0,1764,29031
67,7/5/2020,659306,82,225,31391,492,0,24,7,41,0.0,1771,29055
68,8/5/2020,659289,83,192,31440,492,0,18,3,40,0.0,1774,29073
69,9/5/2020,659271,82,176,31474,493,0,18,3,38,0.0,1777,29091
70,10/5/2020,659260,76,156,31511,493,0,11,8,45,0.0,1785,29102
71,11/5/2020,659241,71,150,31538,496,0,19,1,39,0.0,1786,29121
72,12/5/2020,659231,65,135,31567,498,0,10,2,36,0.0,1788,29131
73,13/5/2020,659219,53,136,31589,499,0,12,3,32,0.0,1791,29143
74,14/5/2020,659205,54,122,31615,500,0,14,3,27,0.0,1794,29157
75,15/5/2020,659188,56,118,31633,501,0,17,1,27,0.0,1795,29174
76,16/5/2020,659175,55,115,31649,502,0,13,1,23,0.0,1796,29187
77,17/5/2020,659170,49,106,31667,504,0,6,2,20,0.0,1798,29193
78,18/5/2020,659161,46,105,31678,506,0,9,3,21,0.0,1801,29202
79,19/5/2020,659150,46,105,31689,506,0,11,3,20,0.0,1804,29213
80,20/5/2020,659145,39,100,31704,508,0,6,3,20,0.0,1807,29219
81,21/5/2020,659133,35,98,31721,509,0,12,3,22,0.0,1810,29231
82,22/5/2020,659123,39,92,31733,509,0,10,2,22,0.0,1812,29241
83,23/5/2020,659115,34,86,31752,509,0,8,0,21,0.0,1812,29249
84,24/5/2020,659107,33,79,31766,511,0,8,0,13,0.0,1812,29257
85,25/5/2020,659095,36,76,31777,512,0,12,3,13,0.0,1815,29269
86,26/5/2020,659085,36,73,31791,511,0,11,0,12,0.0,1815,29280
87,27/5/2020,659080,32,70,31803,511,0,5,1,13,0.0,1816,29285
88,28/5/2020,659076,28,58,31821,513,0,5,1,11,0.0,1817,29290
89,29/5/2020,659068,31,51,31833,513,0,9,0,9,0.0,1817,29299
90,30/5/2020,659058,37,52,31836,513,0,13,0,8,0.0,1817,29312
91,31/5/2020,659055,30,52,31846,513,0,3,0,8,0.0,1817,29315
92,1/6/2020,659046,31,50,31855,514,0,9,2,7,0.0,1819,29324
93,2/6/2020,659039,32,52,31859,514,0,7,2,8,0.0,1821,29331
94,3/6/2020,659033,34,53,31862,514,0,7,0,8,0.0,1821,29338
95,4/6/2020,659023,30,62,31867,514,0,10,0,8,0.0,1821,29348
96,5/6/2020,659011,38,56,31876,515,0,12,1,8,0.0,1822,29360
97,6/6/2020,659002,41,52,31886,515,0,10,0,7,0.0,1822,29370
98,7/6/2020,658997,42,53,31887,517,0,7,1,5,0.0,1823,29377
99,8/6/2020,658987,47,50,31895,517,0,10,1,6,0.0,1824,29387
100,9/6/2020,658979,40,61,31899,517,0,9,0,5,0.0,1824,29396
101,10/6/2020,658971,38,62,31908,517,0,8,2,7,0.0,1826,29404
102,11/6/2020,658967,33,65,31914,517,0,6,0,7,0.0,1826,29410
103,12/6/2020,658962,32,62,31921,519,0,5,0,5,0.0,1826,29415
104,13/6/2020,658957,30,61,31929,519,0,7,2,7,0.0,1828,29422
105,14/6/2020,658953,25,59,31940,519,0,5,2,8,0.0,1830,29427
106,15/6/2020,658945,28,56,31948,519,0,9,1,9,0.0,1831,29436
107,16/6/2020,658933,37,45,31961,520,0,15,1,7,0.0,1832,29451
108,17/6/2020,658930,36,47,31963,520,0,6,0,6,0.0,1832,29457
109,18/6/2020,658926,33,53,31964,520,0,7,0,6,0.0,1832,29464
110,19/6/2020,658922,27,51,31976,520,0,6,1,5,0.0,1833,29470
111,20/6/2020,658914,32,48,31982,520,0,11,0,3,0.0,1833,29481
112,21/6/2020,658907,32,47,31990,520,0,7,1,3,0.0,1834,29488
113,22/6/2020,658897,35,48,31996,520,0,12,1,3,0.0,1835,29500
114,23/6/2020,658892,36,47,32001,520,0,10,0,2,0.0,1835,29510
115,24/6/2020,658888,37,48,32003,520,0,9,1,3,0.0,1836,29519
116,25/6/2020,658881,44,42,32009,520,0,12,1,4,0.0,1837,29531
117,26/6/2020,658875,43,46,32012,520,0,8,0,4,0.0,1837,29539
118,27/6/2020,658867,37,55,32017,520,0,10,0,3,0.0,1837,29549
119,28/6/2020,658860,36,52,32028,520,0,9,0,3,0.0,1837,29558
120,29/6/2020,658849,40,53,32034,520,0,14,0,3,0.0,1837,29572
121,30/6/2020,658839,44,53,32040,520,0,12,1,4,0.0,1838,29584
122,1/7/2020,658827,50,56,32043,520,0,13,0,4,0.0,1838,29597
123,2/7/2020,658815,50,63,32048,520,0,15,0,4,0.0,1838,29612
124,3/7/2020,658805,51,63,32057,520,0,13,0,4,0.0,1838,29625
125,4/7/2020,658794,48,71,32063,520,0,17,0,3,0.0,1838,29642
126,5/7/2020,658789,49,70,32068,520,0,11,0,2,0.0,1838,29653
127,6/7/2020,658777,58,70,32071,520,0,14,0,2,0.0,1838,29667
128,7/7/2020,658770,57,73,32076,520,0,13,0,1,0.0,1838,29680
129,8/7/2020,658762,55,79,32080,520,0,13,0,1,0.0,1838,29693
130,9/7/2020,658750,59,85,32081,521,0,18,1,1,0.0,1839,29711
131,10/7/2020,658742,61,91,32081,521,0,19,0,1,0.0,1839,29730
132,11/7/2020,658728,69,85,32093,521,0,20,1,2,0.0,1840,29750
133,12/7/2020,658720,65,90,32100,521,0,14,0,2,0.0,1840,29764
134,13/7/2020,658707,67,90,32111,521,0,20,0,2,0.0,1840,29784
135,14/7/2020,658700,65,84,32126,521,0,13,0,1,0.0,1840,29797
136,15/7/2020,658704,59,89,32123,521,0,12,3,4,0.0,1843,29809
137,16/7/2020,658693,65,88,32129,521,0,20,0,4,0.0,1843,29829
138,17/7/2020,658688,68,92,32127,521,0,18,0,4,0.0,1843,29847
139,18/7/2020,658673,75,95,32132,521,0,23,1,5,0.0,1844,29870
140,19/7/2020,658658,71,97,32149,521,0,19,0,5,0.0,1844,29889
141,20/7/2020,658643,74,97,32161,521,0,24,0,5,0.0,1844,29913
142,21/7/2020,658630,79,102,32164,521,0,22,2,7,0.0,1846,29935
143,22/7/2020,658631,77,107,32160,521,0,18,3,9,0.0,1849,29953
144,23/7/2020,658619,77,115,32164,521,0,19,2,10,0.0,1851,29972
145,24/7/2020,658594,95,113,32173,521,0,31,2,11,0.0,1853,30003
146,25/7/2020,658594,95,113,32173,521,0,16,2,11,0.0,1855,30019
147,26/7/2020,658582,102,120,32171,521,0,28,1,12,0.0,1856,30047
148,27/7/2020,658565,109,118,32183,521,0,30,1,12,0.0,1857,30077
149,28/7/2020,658544,119,119,32193,521,0,33,1,12,0.0,1858,30110
150,29/7/2020,658535,114,123,32203,521,0,18,0,12,0.0,1858,30128
151,30/7/2020,658517,114,135,32209,521,0,33,1,11,0.0,1859,30161
152,31/7/2020,658514,110,127,32222,523,0,20,0,9,0.0,1859,30181
153,1/8/2020,658503,112,130,32226,525,0,29,1,6,0.0,1860,30210
154,2/8/2020,658495,111,132,32233,525,0,27,0,6,0.0,1860,30237
155,3/8/2020,658488,112,133,32238,525,0,26,1,6,0.0,1861,30263
156,4/8/2020,658466,121,142,32241,526,0,40,1,5,0.0,1862,30303
157,5/8/2020,658472,114,144,32240,526,0,22,2,6,0.0,1864,30325
158,6/8/2020,658473,113,145,32239,526,0,29,0,6,0.0,1864,30354
159,7/8/2020,658461,117,156,32236,526,0,29,1,7,0.0,1865,30383
160,8/8/2020,658446,118,162,32243,527,0,30,1,7,0.0,1866,30413
161,9/8/2020,658444,126,162,32237,527,0,31,0,7,0.0,1866,30444
162,10/8/2020,658436,127,175,32231,527,0,41,2,8,0.0,1868,30485
163,11/8/2020,658433,125,171,32239,528,0,30,1,6,0.0,1869,30515
164,12/8/2020,658431,126,172,32239,528,0,32,1,6,0.0,1870,30547
165,13/8/2020,658428,125,185,32230,528,0,35,2,8,0.0,1872,30582
166,14/8/2020,658426,131,185,32226,528,0,34,4,12,0.0,1876,30616
167,15/8/2020,658407,146,193,32222,528,0,49,4,16,0.0,1880,30665
168,16/8/2020,658389,167,202,32210,528,0,55,2,17,0.0,1882,30720
169,17/8/2020,658376,184,207,32199,530,0,51,2,16,0.0,1884,30771
170,18/8/2020,658362,182,224,32197,531,0,47,2,16,0.0,1886,30818
171,19/8/2020,658347,198,228,32191,532,0,56,1,15,0.0,1887,30874
172,20/8/2020,658323,212,250,32177,534,0,63,4,16,0.0,1891,30937
173,21/8/2020,658313,202,259,32186,536,0,47,1,15,0.0,1892,30984
174,22/8/2020,658297,221,276,32166,536,0,63,1,15,0.0,1893,31047
175,23/8/2020,658271,233,279,32176,537,0,62,2,15,0.0,1895,31109
176,24/8/2020,658262,221,300,32175,538,0,52,1,15,0.0,1896,31161
177,25/8/2020,658244,243,308,32162,539,0,74,5,18,0.0,1901,31235
178,26/8/2020,658226,249,312,32168,541,0,68,3,17,0.0,1904,31303
179,27/8/2020,658215,258,313,32170,540,0,66,3,19,0.0,1907,31369
180,28/8/2020,658197,266,332,32161,540,0,70,1,20,0.0,1908,31439
181,29/8/2020,658177,277,328,32173,541,0,62,0,18,0.0,1908,31501
182,30/8/2020,658171,258,352,32173,542,0,57,2,17,0.0,1910,31558
183,31/8/2020,658135,291,341,32184,545,0,91,2,15,0.0,1912,31649
184,1/9/2020,658123,286,363,32178,546,0,68,3,16,0.0,1915,31717
185,2/9/2020,658105,285,377,32183,546,0,71,3,17,0.0,1918,31788
186,3/9/2020,658101,274,372,32203,546,0,54,2,16,0.0,1920,31842
187,4/9/2020,658079,293,388,32190,546,0,79,6,22,0.0,1926,31921
188,5/9/2020,658081,279,392,32197,547,0,59,5,23,0.0,1931,31980
189,6/9/2020,658065,282,411,32190,548,0,78,2,23,0.0,1933,32058
190,7/9/2020,658046,292,407,32203,548,0,84,0,21,0.0,1933,32142
191,8/9/2020,658066,281,413,32187,549,0,59,2,21,0.0,1935,32201
192,9/9/2020,658063,277,407,32198,551,0,69,4,22,0.0,1939,32270
193,10/9/2020,658066,298,401,32179,552,0,71,6,27,0.0,1945,32341
194,11/9/2020,658064,291,424,32165,552,0,76,4,29,0.0,1949,32417
195,12/9/2020,658074,288,415,32167,552,0,63,7,34,0.0,1956,32480
196,13/9/2020,658089,292,407,32154,554,0,67,9,40,0.0,1965,32547
197,14/9/2020,658083,298,409,32150,556,0,80,5,40,0.0,1970,32627
198,15/9/2020,658085,296,413,32146,556,0,72,5,42,0.0,1975,32699
199,16/9/2020,658092,306,386,32154,558,0,73,5,42,0.0,1980,32772
200,17/9/2020,658082,294,424,32136,560,0,79,4,41,0.0,1984,32851
201,18/9/2020,658071,305,434,32126,560,0,83,5,43,0.0,1989,32934
202,19/9/2020,658070,313,428,32123,562,0,85,4,40,0.0,1993,33019
203,20/9/2020,658083,313,445,32092,563,0,82,3,36,0.0,1996,33101
204,21/9/2020,658089,329,427,32083,568,0,77,3,32,0.0,1999,33178
205,22/9/2020,658099,324,452,32052,569,0,82,6,35,0.0,2005,33260
206,23/9/2020,658137,307,460,32023,569,0,61,5,35,0.0,2010,33321
207,24/9/2020,658168,288,472,31997,571,0,68,8,35,0.0,2018,33389
208,25/9/2020,658208,278,466,31972,572,0,64,5,38,0.0,2023,33453
209,26/9/2020,658241,272,435,31976,572,0,54,3,40,0.0,2026,33507
210,27/9/2020,658298,243,438,31942,575,0,51,2,33,0.0,2028,33558
211,28/9/2020,658362,220,432,31905,577,0,54,5,29,0.0,2033,33612
212,29/9/2020,658412,223,419,31864,578,0,59,7,33,0.0,2040,33671
213,30/9/2020,658450,209,415,31844,578,0,59,3,32,0.0,2043,33730
214,1/10/2020,658517,193,399,31808,579,0,42,7,37,0.0,2050,33772
215,2/10/2020,658573,207,382,31755,579,0,59,7,39,0.0,2057,33831
216,3/10/2020,658617,213,367,31719,580,0,55,7,43,0.0,2064,33886
217,4/10/2020,658672,211,361,31672,580,0,55,2,43,0.0,2066,33941
218,5/10/2020,658718,228,361,31608,581,0,75,7,45,0.0,2073,34016
219,6/10/2020,658748,267,351,31548,582,0,84,4,47,0.0,2077,34100
220,7/10/2020,658807,262,347,31493,587,0,50,3,42,0.0,2080,34150
221,8/10/2020,658853,256,355,31444,588,0,56,4,39,0.0,2084,34206
222,9/10/2020,658910,258,376,31363,589,0,71,4,38,0.0,2088,34277
223,10/10/2020,658967,251,390,31297,591,0,65,5,38,0.0,2093,34342
224,11/10/2020,659010,245,395,31251,595,0,65,2,33,0.0,2095,34407
225,12/10/2020,659057,270,384,31189,596,0,79,1,29,0.0,2096,34486
226,13/10/2020,659115,269,382,31133,597,0,66,5,28,0.0,2101,34552
227,14/10/2020,659198,255,392,31052,599,0,62,5,26,0.0,2106,34614
228,15/10/2020,659268,251,390,30988,599,0,63,4,29,0.0,2110,34677
229,16/10/2020,659350,249,375,30922,600,0,59,7,34,0.0,2117,34736
230,17/10/2020,659407,258,377,30852,602,0,69,4,36,0.0,2121,34805
