#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
1,2/3/2020,689281,1632,1180,839,0,0,474,4,17,0.0,4,474
2,3/3/2020,688756,1790,1387,999,0,0,525,7,24,0.0,11,999
3,4/3/2020,688161,2009,1595,1167,0,0,595,3,25,0.0,14,1594
4,5/3/2020,687504,2239,1801,1387,1,0,657,7,31,0.0,21,2251
5,6/3/2020,686699,2541,2042,1649,1,0,805,6,36,0.0,27,3056
6,7/3/2020,685777,2915,2300,1937,3,0,922,12,45,0.0,39,3978
7,8/3/2020,684792,3223,2640,2272,5,0,987,12,53,0.0,51,4965
8,9/3/2020,683740,3587,2954,2645,6,0,1052,11,61,0.0,62,6017
9,10/3/2020,682520,4016,3320,3069,7,0,1221,10,68,0.0,72,7238
10,11/3/2020,681140,4454,3816,3514,8,0,1381,18,80,0.0,90,8619
11,12/3/2020,679596,5004,4280,4043,9,0,1544,23,96,0.0,113,10163
12,13/3/2020,678465,5021,4764,4668,14,0,1131,29,113,0.0,142,11294
13,14/3/2020,677187,5083,5275,5372,15,0,1278,22,132,0.0,164,12572
14,15/3/2020,675849,5150,5755,6156,22,0,1338,29,147,0.0,193,13910
15,16/3/2020,674334,5425,6154,6996,23,0,1515,19,157,0.0,212,15425
16,17/3/2020,673136,5297,6562,7907,30,0,1198,27,166,0.0,239,16623
17,18/3/2020,671811,5269,6899,8922,31,0,1325,41,199,0.0,280,17948
18,19/3/2020,670519,5231,7099,10044,39,0,1293,40,219,0.0,320,19241
19,20/3/2020,669165,5237,7271,11214,45,0,1354,45,241,0.0,365,20595
20,21/3/2020,668173,4967,7299,12443,50,0,992,39,262,0.0,404,21587
21,22/3/2020,667093,4825,7361,13598,55,0,1080,45,286,0.0,449,22667
22,23/3/2020,666064,4610,7400,14800,58,0,1029,64,329,0.0,513,23696
23,24/3/2020,665520,3948,7362,16036,66,0,545,55,355,0.0,568,24241
24,25/3/2020,664986,3364,7161,17341,80,0,534,60,376,0.0,628,24775
25,26/3/2020,664474,2855,6962,18551,90,0,512,74,419,0.0,702,25287
26,27/3/2020,664006,2467,6585,19773,101,0,468,83,464,0.0,785,25755
27,28/3/2020,663529,2224,6089,20976,114,0,477,73,484,0.0,858,26232
28,29/3/2020,663092,2018,5567,22126,129,0,437,80,518,0.0,938,26669
29,30/3/2020,662673,1910,5067,23141,141,0,419,90,551,0.0,1028,27088
30,31/3/2020,662335,1748,4552,24137,160,0,338,75,560,0.0,1103,27426
31,1/4/2020,661988,1655,4157,24962,170,0,347,75,592,0.0,1178,27773
32,2/4/2020,661703,1493,3837,25709,190,0,285,68,602,0.0,1246,28058
33,3/4/2020,661468,1338,3509,26415,202,0,235,59,598,0.0,1305,28293
34,4/4/2020,661208,1223,3199,27075,227,0,260,43,561,0.0,1348,28553
35,5/4/2020,660963,1119,2951,27657,242,0,245,46,536,0.0,1394,28798
36,6/4/2020,660733,1050,2703,28182,264,0,230,30,487,0.0,1424,29028
37,7/4/2020,660504,1007,2480,28661,280,0,229,48,455,0.0,1472,29257
38,8/4/2020,660297,969,2247,29115,304,0,207,37,421,0.0,1509,29464
39,9/4/2020,660130,867,2072,29539,324,0,167,40,387,0.0,1549,29631
40,10/4/2020,659973,792,1893,29937,337,0,157,27,362,0.0,1576,29788
41,11/4/2020,659832,710,1764,30267,359,0,142,26,331,0.0,1602,29930
42,12/4/2020,659698,648,1618,30593,375,0,134,26,304,0.0,1628,30064
43,13/4/2020,659557,617,1484,30880,394,0,141,17,260,0.0,1645,30205
44,14/4/2020,659419,596,1386,31126,405,0,138,29,238,0.0,1674,30343
45,15/4/2020,659291,586,1265,31374,416,0,128,30,233,0.0,1704,30471
46,16/4/2020,659173,550,1163,31615,431,0,118,18,212,0.0,1722,30589
47,17/4/2020,659090,489,1086,31831,436,0,83,10,190,0.0,1732,30672
48,18/4/2020,659005,441,1039,32001,446,0,85,18,185,0.0,1750,30757
49,19/4/2020,658926,404,972,32179,451,0,79,9,165,0.0,1759,30836
50,20/4/2020,658852,371,902,32347,460,0,74,17,152,0.0,1776,30910
51,21/4/2020,658779,320,858,32504,471,0,74,9,136,0.0,1785,30984
52,22/4/2020,658711,289,787,32666,479,0,68,12,131,0.0,1797,31052
53,23/4/2020,658653,264,742,32792,481,0,59,13,123,0.0,1810,31111
54,24/4/2020,658606,240,655,32947,484,0,47,12,111,0.0,1822,31158
55,25/4/2020,658576,200,622,33046,488,0,30,10,113,0.0,1832,31188
56,26/4/2020,658532,187,572,33149,492,0,45,10,108,0.0,1842,31233
57,27/4/2020,658500,170,517,33247,498,0,32,7,98,0.0,1849,31265
58,28/4/2020,658456,171,471,33333,501,0,44,7,93,0.0,1856,31309
59,29/4/2020,658419,163,441,33406,503,0,37,5,92,0.0,1861,31346
60,30/4/2020,658386,162,385,33491,508,0,35,8,86,0.0,1869,31381
61,1/5/2020,658362,142,349,33567,512,0,24,5,71,0.0,1874,31405
62,2/5/2020,658333,133,314,33634,518,0,29,4,58,0.0,1878,31434
63,3/5/2020,658309,117,295,33692,519,0,25,6,56,0.0,1884,31459
64,4/5/2020,658286,108,270,33748,520,0,23,4,52,0.0,1888,31482
65,5/5/2020,658265,109,243,33791,524,0,21,7,54,0.0,1895,31503
66,6/5/2020,658253,86,234,33833,526,0,12,4,52,0.0,1899,31515
67,7/5/2020,658230,91,209,33874,528,0,23,0,39,0.0,1899,31538
68,8/5/2020,658214,84,189,33916,529,0,16,1,35,0.0,1900,31554
69,9/5/2020,658199,70,178,33954,531,0,16,1,29,0.0,1901,31570
70,10/5/2020,658184,68,155,33993,532,0,15,2,27,0.0,1903,31585
71,11/5/2020,658169,61,155,34010,537,0,15,3,23,0.0,1906,31600
72,12/5/2020,658158,59,143,34034,538,0,11,4,24,0.0,1910,31611
73,13/5/2020,658148,55,129,34062,538,0,11,3,22,0.0,1913,31622
74,14/5/2020,658141,48,119,34085,539,0,7,4,24,0.0,1917,31629
75,15/5/2020,658132,46,107,34108,539,0,10,3,24,0.0,1920,31639
76,16/5/2020,658123,39,109,34121,540,0,11,1,23,0.0,1921,31650
77,17/5/2020,658118,32,98,34143,541,0,5,1,21,0.0,1922,31655
78,18/5/2020,658109,36,81,34165,541,0,10,0,15,0.0,1922,31665
79,19/5/2020,658100,39,73,34178,542,0,9,0,13,0.0,1922,31674
80,20/5/2020,658095,32,67,34195,543,0,5,0,10,0.0,1922,31679
81,21/5/2020,658091,28,60,34209,544,0,4,2,9,0.0,1924,31683
